,债券代码,债券名称,涨跌幅,最新价,最高,最低,今开,涨跌额,换手率,量比,动态市盈率,成交量,成交额,昨日收盘,总市值,流通市值,行情ID,市场类型,更新时间,最新交易日
0,123200,海泰转债,17.05,186.0,186.0,155.51,159.943,27.1,445.57,3.05,-,1767015,3069273008.005,158.9,737623176,737623176,0.123200,深A,2023-07-28 15:34:18,2023-07-28
1,123188,水羊转债,7.24,151.7,160.249,146.925,155.0,10.244,370.46,100.09,-,2574655,3977060258.183,141.456,1054295279,1054295279,0.123188,深A,2023-07-28 15:34:12,2023-07-28
2,123015,Z蓝转退,5.91,26.93,27.801,25.202,25.51,1.502,49.08,4.41,-,49073,13107731.873,25.428,26928600,26928600,0.123015,深A,2023-07-28 15:34:33,2023-07-28
3,113057,中银转债,5.81,144.955,145.489,137.005,137.005,7.954,45.25,4.84,-,2586629,3689862247.0,137.001,8285673461,8285673461,1.113057,沪A,2023-07-28 16:11:22,2023-07-28
4,128116,瑞达转债,4.66,111.66,111.908,106.569,106.58,4.976,98.15,52.44,-,637117,700236292.025,106.684,724821126,724821126,0.128116,深A,2023-07-28 15:34:45,2023-07-28
5,113615,金诚转债,4.63,290.422,299.0,279.11,284.5,12.862,28.94,2.68,-,221019,636698865.0,277.56,2218196768,2218196768,1.113615,沪A,2023-07-28 16:11:04,2023-07-28
6,123201,纽泰转债,4.57,189.0,194.3,171.174,181.7,8.254,440.46,1.11,-,1541611,2845147067.087,180.746,661500000,661500000,0.123201,深A,2023-07-28 15:34:57,2023-07-28
7,110058,永鼎转债,4.13,167.405,174.0,164.9,165.0,6.647,653.83,4.41,-,1700468,2880048176.0,160.758,435384748,435384748,1.110058,沪A,2023-07-28 16:11:19,2023-07-28
8,111009,盛泰转债,4.03,120.822,121.77,115.969,116.0,4.685,10.75,6.01,-,75350,90182073.0,116.137,847171242,847171242,1.111009,沪A,2023-07-28 16:11:34,2023-07-28
9,113601,塞力转债,3.58,101.254,103.0,97.707,97.88,3.503,64.97,34.83,-,352641,356010956.0,97.751,549601751,549601751,1.113601,沪A,2023-07-28 16:11:46,2023-07-28
10,127005,长证转债,3.37,114.2,114.619,110.098,110.277,3.725,11.72,5.55,-,585407,663060768.223,110.475,5705906501,5705906501,0.127005,深A,2023-07-28 15:35:00,2023-07-28
11,113025,明泰转债,3.36,207.891,209.294,196.425,200.9,6.758,25.91,0.69,-,255000,522225826.0,201.133,2046038275,2046038275,1.113025,沪A,2023-07-28 16:11:46,2023-07-28
12,113504,艾华转债,3.31,131.517,138.25,128.95,128.95,4.216,45.65,15.74,-,211208,279302174.0,127.301,608480498,608480498,1.113504,沪A,2023-07-28 16:11:46,2023-07-28
