,债券代码,债券名称,涨跌幅,最新价,最高,最低,今开,涨跌额,换手率,量比,动态市盈率,成交量,成交额,昨日收盘,总市值,流通市值,行情ID,市场类型,更新时间,最新交易日
0,127090,兴瑞转债,4.48,224.0,233.657,197.476,205.519,9.6,319.03,1.45,-,1473898,3255852862.416,214.4,1034880000,1034880000,0.127090,深A,2023-09-07 15:34:21,2023-09-07
1,113578,全筑转债,3.81,99.624,101.15,95.633,95.978,3.655,214.54,41.66,-,820800,816410850.0,95.969,381151561,381151561,1.113578,沪A,2023-09-07 16:11:31,2023-09-07
2,123013,横河转债,3.64,420.04,437.677,404.008,406.0,14.739,909.54,21.66,-,344510,1470319402.514,405.301,159099811,159099811,0.123013,深A,2023-09-07 15:34:30,2023-09-07
3,113504,艾华转债,2.61,135.956,137.9,129.301,132.583,3.464,21.61,3.89,-,99990,132312214.0,132.492,629018108,629018108,1.113504,沪A,2023-09-07 16:11:13,2023-09-07
4,127047,帝欧转债,1.76,92.2,93.158,90.2,90.2,1.598,11.02,2.49,-,165355,152444966.702,90.602,1382846579,1382846579,0.127047,深A,2023-09-07 15:34:42,2023-09-07
5,128030,天康转债,1.25,187.8,189.641,180.645,183.168,2.313,79.52,1.91,-,63189,118120142.4,185.487,149232641,149232641,0.128030,深A,2023-09-07 15:34:27,2023-09-07
6,113575,东时转债,0.9,151.885,167.997,150.9,156.1,1.356,1972.83,17.47,-,1938045,3116376487.0,150.529,149207267,149207267,1.113575,沪A,2023-09-07 16:11:22,2023-09-07
7,123059,银信转债,0.76,142.5,161.374,140.01,141.0,1.07,1404.99,10.57,-,5496464,8354951730.145,141.43,557472825,557472825,0.123059,深A,2023-09-07 15:34:36,2023-09-07
8,123054,思特转债,0.72,140.802,144.8,138.55,139.0,1.002,179.37,7.15,-,371833,527996089.114,139.8,291882546,291882546,0.123054,深A,2023-09-07 15:34:45,2023-09-07
9,111012,福新转债,0.71,128.667,131.261,127.132,128.143,0.904,25.77,4.45,-,110536,142409111.0,127.763,551868203,551868203,1.111012,沪A,2023-09-07 16:11:34,2023-09-07
10,123149,通裕转债,0.55,124.75,125.2,122.221,124.015,0.68,3.79,3.48,-,56196,69672248.53,124.07,1851683586,1851683586,0.123149,深A,2023-09-07 15:34:21,2023-09-07
11,128130,景兴转债,0.53,122.28,123.52,120.598,121.543,0.64,8.87,5.96,-,88532,108505730.41,121.64,1221087591,1221087591,0.128130,深A,2023-09-07 15:34:48,2023-09-07
12,127067,恒逸转2,0.52,112.748,113.8,111.42,112.211,0.586,1.45,4.59,-,43605,49071274.628,112.162,3382208754,3382208754,0.127067,深A,2023-09-07 15:35:03,2023-09-07
13,110053,苏银转债,0.4,126.504,127.39,125.604,125.802,0.498,13.78,0.92,-,910669,1153847915.0,126.006,8358869449,8358869449,1.110053,沪A,2023-09-07 16:11:22,2023-09-07
14,123076,强力转债,0.3,108.78,109.18,107.421,108.07,0.33,6.52,1.5,-,55378,59979961.27,108.45,924468897,924468897,0.123076,深A,2023-09-07 15:34:54,2023-09-07
15,123117,健帆转债,0.12,109.185,109.78,108.0,109.614,0.135,0.35,0.87,-,3526,3846002.232,109.05,1091682401,1091682401,0.123117,深A,2023-09-07 15:34:06,2023-09-07
16,123018,溢利转债,0.07,285.0,295.92,283.73,283.73,0.199,347.26,2.23,-,187996,544734559.645,284.801,154288455,154288455,0.123018,深A,2023-09-07 15:34:30,2023-09-07
17,128048,张行转债,0.07,117.577,118.1,116.9,117.3,0.079,2.01,1.31,-,50156,58988514.459,117.498,2935940488,2935940488,0.128048,深A,2023-09-07 15:34:36,2023-09-07
18,113056,重银转债,0.0,103.789,103.919,103.16,103.651,0.002,0.86,2.29,-,112117,116077019.0,103.787,13491966156,13491966156,1.113056,沪A,2023-09-07 16:11:49,2023-09-07
19,128114,正邦转债,-,-,-,-,-,-,0.0,-,-,-,-,84.813,34093978,34093978,0.128114,深A,2023-09-07 15:34:51,2023-09-07
20,128017,金禾转债,0.0,116.15,116.98,114.051,116.15,0.0,7.87,1.55,-,43379,50228029.16,116.15,640509523,640509523,0.128017,深A,2023-09-07 15:34:21,2023-09-07
21,127091,科数转债,-,-,-,-,-,-,0.0,-,-,-,-,100.0,1492068000,1492068000,0.127091,深A,2023-09-07 08:00:00,2023-09-07
22,123222,博俊转债,-,-,-,-,-,-,0.0,-,-,-,-,100.0,-,-,0.123222,深A,2023-09-07 08:00:00,2023-09-07
23,123221,力诺转债,-,-,-,-,-,-,0.0,-,-,-,-,100.0,500000000,500000000,0.123221,深A,2023-09-07 08:00:00,2023-09-07
24,123029,英科转债,-,-,-,-,-,-,0.0,-,-,-,-,1373.3,18656281,18656281,0.123029,深A,2023-09-07 15:34:36,2023-09-07
25,118044,赛特转债,-,-,-,-,-,-,0.0,-,-,-,-,100.0,442000000,442000000,1.118044,沪A,2023-09-07 08:00:00,2023-09-07
