,债券名称,债券代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,海澜转债,110045,2023-12-29 09:31,119.774,119.409,119.896,119.331,684,817072.0,0.47,-0.23,-0.281,0.03
1,海澜转债,110045,2023-12-29 09:32,119.5,119.62,119.695,119.47,643,768593.0,0.19,0.18,0.211,0.02
2,海澜转债,110045,2023-12-29 09:33,119.896,120.016,120.03,119.701,1153,1381902.0,0.28,0.33,0.396,0.04
3,海澜转债,110045,2023-12-29 09:34,119.926,119.984,120.09,119.919,785,941801.0,0.14,-0.03,-0.032,0.03
4,海澜转债,110045,2023-12-29 09:35,119.959,119.906,120.027,119.906,579,694732.0,0.1,-0.07,-0.078,0.02
5,海澜转债,110045,2023-12-29 09:36,119.901,119.83,119.912,119.828,753,902402.0,0.07,-0.06,-0.076,0.03
6,海澜转债,110045,2023-12-29 09:37,119.821,119.55,119.821,119.55,399,477594.0,0.23,-0.23,-0.28,0.02
7,海澜转债,110045,2023-12-29 09:38,119.628,119.617,119.631,119.594,91,108842.0,0.03,0.06,0.067,0.0
8,海澜转债,110045,2023-12-29 09:39,119.619,119.728,119.728,119.619,1797,2150429.0,0.09,0.09,0.111,0.07
9,海澜转债,110045,2023-12-29 09:40,119.728,119.851,119.851,119.718,270,323423.0,0.11,0.1,0.123,0.01
10,海澜转债,110045,2023-12-29 09:41,119.85,119.879,119.937,119.85,211,252962.0,0.07,0.02,0.028,0.01
11,海澜转债,110045,2023-12-29 09:42,119.876,120.0,120.0,119.876,1324,1588550.0,0.1,0.1,0.121,0.05
12,海澜转债,110045,2023-12-29 09:43,119.952,119.953,120.0,119.918,1353,1623209.0,0.07,-0.04,-0.047,0.05
13,海澜转债,110045,2023-12-29 09:44,119.983,120.0,120.0,119.95,973,1167577.0,0.04,0.04,0.047,0.04
14,海澜转债,110045,2023-12-29 09:45,119.979,120.0,120.0,119.979,227,272384.0,0.02,0.0,0.0,0.01
15,海澜转债,110045,2023-12-29 09:46,120.0,120.179,120.179,119.999,1349,1618856.0,0.15,0.15,0.179,0.05
16,海澜转债,110045,2023-12-29 09:47,120.177,120.218,120.28,120.122,521,626336.0,0.13,0.03,0.039,0.02
17,海澜转债,110045,2023-12-29 09:48,120.22,120.245,120.261,120.19,812,976003.0,0.06,0.02,0.027,0.03
18,海澜转债,110045,2023-12-29 09:49,120.221,120.229,120.238,120.192,248,298141.0,0.04,-0.01,-0.016,0.01
19,海澜转债,110045,2023-12-29 09:50,120.201,120.447,120.52,120.201,377,453576.0,0.27,0.18,0.218,0.01
20,海澜转债,110045,2023-12-29 09:51,120.461,120.482,120.669,120.3,948,1141992.0,0.31,0.03,0.035,0.04
21,海澜转债,110045,2023-12-29 09:52,120.482,120.668,120.668,120.416,1441,1736539.0,0.21,0.15,0.186,0.05
22,海澜转债,110045,2023-12-29 09:53,120.6,120.844,120.854,120.6,719,867937.0,0.21,0.15,0.176,0.03
23,海澜转债,110045,2023-12-29 09:54,120.83,120.946,120.949,120.822,675,816011.0,0.11,0.08,0.102,0.03
24,海澜转债,110045,2023-12-29 09:55,120.878,120.862,120.98,120.803,1495,1806821.0,0.15,-0.07,-0.084,0.06
25,海澜转债,110045,2023-12-29 09:56,120.879,121.0,121.097,120.879,1883,2278373.0,0.18,0.11,0.138,0.07
26,海澜转债,110045,2023-12-29 09:57,121.0,121.1,121.1,120.993,460,556709.0,0.09,0.08,0.1,0.02
27,海澜转债,110045,2023-12-29 09:58,121.11,121.352,121.498,121.11,684,829578.0,0.32,0.21,0.252,0.03
28,海澜转债,110045,2023-12-29 09:59,121.376,121.48,121.48,121.251,838,1016640.0,0.19,0.11,0.128,0.03
29,海澜转债,110045,2023-12-29 10:00,121.343,121.407,121.407,121.25,405,491361.0,0.13,-0.06,-0.073,0.02
30,海澜转债,110045,2023-12-29 10:01,121.4,121.389,121.404,121.321,290,351959.0,0.07,-0.01,-0.018,0.01
31,海澜转债,110045,2023-12-29 10:02,121.3,121.484,121.484,121.2,1955,2372057.0,0.23,0.08,0.095,0.07
32,海澜转债,110045,2023-12-29 10:03,121.48,121.376,121.48,121.362,196,237930.0,0.1,-0.09,-0.108,0.01
33,海澜转债,110045,2023-12-29 10:04,121.377,121.44,121.44,121.363,106,128679.0,0.06,0.05,0.064,0.0
34,海澜转债,110045,2023-12-29 10:05,121.396,121.476,121.478,121.379,192,233147.0,0.08,0.03,0.036,0.01
35,海澜转债,110045,2023-12-29 10:06,121.446,121.465,121.48,121.397,256,310895.0,0.07,-0.01,-0.011,0.01
36,海澜转债,110045,2023-12-29 10:07,121.417,121.419,121.464,121.345,329,399474.0,0.1,-0.04,-0.046,0.01
37,海澜转债,110045,2023-12-29 10:08,121.418,121.382,121.418,121.333,840,1019594.0,0.07,-0.03,-0.037,0.03
38,海澜转债,110045,2023-12-29 10:09,121.382,121.48,121.48,121.341,319,387263.0,0.11,0.08,0.098,0.01
39,海澜转债,110045,2023-12-29 10:10,121.469,121.664,121.667,121.469,708,860775.0,0.16,0.15,0.184,0.03
40,海澜转债,110045,2023-12-29 10:11,121.664,121.538,121.664,121.501,400,486265.0,0.13,-0.1,-0.126,0.02
41,海澜转债,110045,2023-12-29 10:12,121.514,121.507,121.57,121.505,465,565037.0,0.05,-0.03,-0.031,0.02
42,海澜转债,110045,2023-12-29 10:13,121.506,121.445,121.562,121.422,1515,1840688.0,0.12,-0.05,-0.062,0.06
43,海澜转债,110045,2023-12-29 10:14,121.445,121.342,121.46,121.338,113,137152.0,0.1,-0.08,-0.103,0.0
44,海澜转债,110045,2023-12-29 10:15,121.342,121.279,121.373,121.261,1338,1622963.0,0.09,-0.05,-0.063,0.05
45,海澜转债,110045,2023-12-29 10:16,121.337,121.38,121.472,121.315,408,495374.0,0.13,0.08,0.101,0.02
46,海澜转债,110045,2023-12-29 10:17,121.378,121.341,121.378,121.312,136,165040.0,0.05,-0.03,-0.039,0.01
47,海澜转债,110045,2023-12-29 10:18,121.353,121.389,121.431,121.305,135,163881.0,0.1,0.04,0.048,0.01
48,海澜转债,110045,2023-12-29 10:19,121.306,121.29,121.34,121.27,100,121293.0,0.06,-0.08,-0.099,0.0
49,海澜转债,110045,2023-12-29 10:20,121.25,121.269,121.269,121.236,183,221882.0,0.03,-0.02,-0.021,0.01
50,海澜转债,110045,2023-12-29 10:21,121.236,121.258,121.258,121.177,160,193961.0,0.07,-0.01,-0.011,0.01
51,海澜转债,110045,2023-12-29 10:22,121.259,121.176,121.259,121.176,147,178166.0,0.07,-0.07,-0.082,0.01
52,海澜转债,110045,2023-12-29 10:23,121.173,121.23,121.278,121.173,180,218239.0,0.09,0.04,0.054,0.01
53,海澜转债,110045,2023-12-29 10:24,121.231,121.37,121.38,121.211,156,189199.0,0.14,0.12,0.14,0.01
54,海澜转债,110045,2023-12-29 10:25,121.301,121.27,121.37,121.261,348,422182.0,0.09,-0.08,-0.1,0.01
55,海澜转债,110045,2023-12-29 10:26,121.313,121.351,121.36,121.302,278,337279.0,0.05,0.07,0.081,0.01
56,海澜转债,110045,2023-12-29 10:27,121.32,121.301,121.32,121.261,326,395392.0,0.05,-0.04,-0.05,0.01
57,海澜转债,110045,2023-12-29 10:28,121.301,121.359,121.359,121.301,211,256002.0,0.05,0.05,0.058,0.01
58,海澜转债,110045,2023-12-29 10:29,121.316,121.338,121.338,121.266,272,329937.0,0.06,-0.02,-0.021,0.01
59,海澜转债,110045,2023-12-29 10:30,121.35,121.361,121.38,121.35,259,314347.0,0.02,0.02,0.023,0.01
60,海澜转债,110045,2023-12-29 10:31,121.351,121.531,121.531,121.351,510,619318.0,0.15,0.14,0.17,0.02
61,海澜转债,110045,2023-12-29 10:32,121.566,121.779,121.8,121.532,720,876084.0,0.22,0.2,0.248,0.03
62,海澜转债,110045,2023-12-29 10:33,121.776,121.765,121.96,121.732,1248,1519620.0,0.19,-0.01,-0.014,0.05
63,海澜转债,110045,2023-12-29 10:34,121.763,121.89,121.948,121.747,1025,1248715.0,0.17,0.1,0.125,0.04
64,海澜转债,110045,2023-12-29 10:35,121.83,121.976,121.988,121.83,896,1092437.0,0.13,0.07,0.086,0.03
65,海澜转债,110045,2023-12-29 10:36,121.964,121.813,121.964,121.788,484,589873.0,0.14,-0.13,-0.163,0.02
66,海澜转债,110045,2023-12-29 10:37,121.813,121.76,121.873,121.76,768,935573.0,0.09,-0.04,-0.053,0.03
67,海澜转债,110045,2023-12-29 10:38,121.806,121.856,121.874,121.78,305,371654.0,0.08,0.08,0.096,0.01
68,海澜转债,110045,2023-12-29 10:39,121.856,121.84,121.866,121.797,255,310683.0,0.06,-0.01,-0.016,0.01
69,海澜转债,110045,2023-12-29 10:40,121.84,121.781,121.84,121.78,204,248459.0,0.05,-0.05,-0.059,0.01
70,海澜转债,110045,2023-12-29 10:41,121.81,121.762,121.84,121.761,927,1129131.0,0.06,-0.02,-0.019,0.04
71,海澜转债,110045,2023-12-29 10:42,121.715,121.82,121.82,121.715,631,768494.0,0.09,0.05,0.058,0.02
72,海澜转债,110045,2023-12-29 10:43,121.77,121.771,121.794,121.759,227,276430.0,0.03,-0.04,-0.049,0.01
73,海澜转债,110045,2023-12-29 10:44,121.771,121.774,121.791,121.751,378,460251.0,0.03,0.0,0.003,0.01
74,海澜转债,110045,2023-12-29 10:45,121.773,121.798,121.909,121.771,110,133961.0,0.11,0.02,0.024,0.0
