,债券名称,债券代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,福能转债,110048,2023-11-03 09:31,168.31,168.229,168.51,168.001,321,540183.0,0.3,0.0,0.008,0.03
1,福能转债,110048,2023-11-03 09:32,168.229,168.501,168.545,168.229,26,43806.0,0.19,0.16,0.272,0.0
2,福能转债,110048,2023-11-03 09:33,168.501,168.505,168.71,168.501,97,163572.0,0.12,0.0,0.004,0.01
3,福能转债,110048,2023-11-03 09:34,168.316,168.709,168.71,168.316,77,129760.0,0.23,0.12,0.204,0.01
4,福能转债,110048,2023-11-03 09:35,168.689,168.456,168.689,168.456,38,64077.0,0.14,-0.15,-0.253,0.0
5,福能转债,110048,2023-11-03 09:36,168.369,168.454,168.454,168.369,3,5053.0,0.05,0.0,-0.002,0.0
6,福能转债,110048,2023-11-03 09:37,168.454,168.591,168.772,168.454,148,249654.0,0.19,0.08,0.137,0.01
7,福能转债,110048,2023-11-03 09:38,168.591,168.757,168.909,168.591,28,47257.0,0.19,0.1,0.166,0.0
8,福能转债,110048,2023-11-03 09:39,168.91,169.238,169.269,168.91,169,285765.0,0.21,0.29,0.481,0.01
9,福能转债,110048,2023-11-03 09:40,169.181,169.3,169.3,169.167,58,98132.0,0.08,0.04,0.062,0.0
10,福能转债,110048,2023-11-03 09:41,169.31,169.306,169.509,169.306,47,79614.0,0.12,0.0,0.006,0.0
11,福能转债,110048,2023-11-03 09:42,169.306,169.334,169.367,169.075,140,236786.0,0.17,0.02,0.028,0.01
12,福能转债,110048,2023-11-03 09:43,169.511,169.625,169.8,169.511,144,244332.0,0.17,0.17,0.291,0.01
13,福能转债,110048,2023-11-03 09:44,169.6,169.884,169.887,169.491,205,347784.0,0.23,0.15,0.259,0.02
14,福能转债,110048,2023-11-03 09:45,169.9,169.781,170.127,169.71,517,878682.0,0.25,-0.06,-0.103,0.04
15,福能转债,110048,2023-11-03 09:46,169.989,170.027,170.109,169.982,210,357012.0,0.07,0.14,0.246,0.02
16,福能转债,110048,2023-11-03 09:47,170.001,169.728,170.006,169.6,148,251254.0,0.24,-0.18,-0.299,0.01
17,福能转债,110048,2023-11-03 09:48,169.718,169.875,169.875,169.704,29,49223.0,0.1,0.09,0.147,0.0
18,福能转债,110048,2023-11-03 09:49,169.777,169.7,169.777,169.604,26,44116.0,0.1,-0.1,-0.175,0.0
19,福能转债,110048,2023-11-03 09:50,169.696,169.689,169.88,169.689,81,137487.0,0.11,-0.01,-0.011,0.01
20,福能转债,110048,2023-11-03 09:51,169.832,169.96,169.977,169.83,107,181788.0,0.09,0.16,0.271,0.01
21,福能转债,110048,2023-11-03 09:52,169.96,169.999,169.999,169.96,229,389279.0,0.02,0.02,0.039,0.02
22,福能转债,110048,2023-11-03 09:53,169.999,169.99,170.0,169.79,198,336572.0,0.12,-0.01,-0.009,0.02
23,福能转债,110048,2023-11-03 09:54,169.99,170.0,170.0,169.99,136,231192.0,0.01,0.01,0.01,0.01
24,福能转债,110048,2023-11-03 09:55,170.0,169.907,170.11,169.907,2273,3864094.0,0.12,-0.05,-0.093,0.18
25,福能转债,110048,2023-11-03 09:56,169.999,170.196,170.2,169.999,161,273856.0,0.12,0.17,0.289,0.01
26,福能转债,110048,2023-11-03 09:57,170.199,170.041,170.199,170.041,30,51021.0,0.09,-0.09,-0.155,0.0
27,福能转债,110048,2023-11-03 09:58,170.017,170.0,170.017,169.949,209,355264.0,0.04,-0.02,-0.041,0.02
28,福能转债,110048,2023-11-03 09:59,170.0,169.999,170.11,169.999,610,1037054.0,0.07,0.0,-0.001,0.05
29,福能转债,110048,2023-11-03 10:00,169.756,169.999,170.0,169.663,649,1101932.0,0.2,0.0,0.0,0.05
30,福能转债,110048,2023-11-03 10:01,170.0,169.978,170.11,169.973,2310,3927037.0,0.08,-0.01,-0.021,0.18
31,福能转债,110048,2023-11-03 10:02,170.034,170.0,170.12,169.991,795,1351554.0,0.08,0.01,0.022,0.06
32,福能转债,110048,2023-11-03 10:03,170.0,170.12,170.12,169.869,855,1453432.0,0.15,0.07,0.12,0.07
33,福能转债,110048,2023-11-03 10:04,170.2,169.999,170.2,169.85,494,839568.0,0.21,-0.07,-0.121,0.04
34,福能转债,110048,2023-11-03 10:05,169.999,169.947,169.999,169.9,288,489487.0,0.06,-0.03,-0.052,0.02
35,福能转债,110048,2023-11-03 10:06,169.916,169.952,169.996,169.896,268,455491.0,0.06,0.0,0.005,0.02
36,福能转债,110048,2023-11-03 10:07,169.952,169.967,170.0,169.952,662,1125380.0,0.03,0.01,0.015,0.05
37,福能转债,110048,2023-11-03 10:08,169.969,170.0,170.0,169.969,500,849972.0,0.02,0.02,0.033,0.04
38,福能转债,110048,2023-11-03 10:09,170.0,170.0,170.0,169.965,187,317892.0,0.02,0.0,0.0,0.01
39,福能转债,110048,2023-11-03 10:10,169.915,170.0,170.0,169.915,218,370587.0,0.05,0.0,0.0,0.02
40,福能转债,110048,2023-11-03 10:11,170.0,170.0,170.0,169.925,915,1555475.0,0.04,0.0,0.0,0.07
41,福能转债,110048,2023-11-03 10:12,169.994,169.992,169.998,169.958,192,326363.0,0.02,0.0,-0.008,0.02
42,福能转债,110048,2023-11-03 10:13,169.914,170.0,170.0,169.914,231,392695.0,0.05,0.0,0.008,0.02
43,福能转债,110048,2023-11-03 10:14,170.009,169.99,170.01,169.99,55,93499.0,0.01,-0.01,-0.01,0.0
44,福能转债,110048,2023-11-03 10:15,169.883,169.883,169.883,169.883,6,10193.0,0.0,-0.06,-0.107,0.0
45,福能转债,110048,2023-11-03 10:16,170.117,169.731,170.117,169.73,545,926309.0,0.23,-0.09,-0.152,0.04
46,福能转债,110048,2023-11-03 10:17,169.838,169.856,169.903,169.715,324,550030.0,0.11,0.07,0.125,0.03
47,福能转债,110048,2023-11-03 10:18,169.856,169.9,169.9,169.856,140,237843.0,0.03,0.03,0.044,0.01
