,债券代码,债券名称,涨跌幅,最新价,最高,最低,今开,涨跌额,换手率,量比,动态市盈率,成交量,成交额,昨日收盘,总市值,流通市值,行情ID,市场类型,更新时间,最新交易日
0,118042,N奥维转,24.95,124.954,127.76,124.601,127.7,24.954,53.68,-,-,611926,767626969.0,100.0,1424475600,1424475600,1.118042,沪A,2023-09-01 16:11:43,2023-09-01
1,123218,宏昌转债,20.0,226.512,226.512,201.438,203.0,37.752,60.34,9.35,-,229278,496766605.143,188.76,860745600,860745600,0.123218,深A,2023-09-01 15:34:21,2023-09-01
2,127090,兴瑞转债,9.09,172.359,179.689,158.416,158.416,14.359,486.69,5.92,-,2248518,3877912406.568,158.0,796298580,796298580,0.127090,深A,2023-09-01 15:34:45,2023-09-01
3,123194,百洋转债,7.59,184.5,197.517,167.6,173.988,13.02,166.33,9.21,-,1430409,2611574819.22,171.48,1586700000,1586700000,0.123194,深A,2023-09-01 15:34:24,2023-09-01
4,113615,金诚转债,4.04,318.534,322.954,305.49,307.3,12.369,16.2,5.15,-,123754,393935383.0,306.165,2432905356,2432905356,1.113615,沪A,2023-09-01 16:11:28,2023-09-01
5,123174,精锻转债,3.51,138.7,138.896,134.001,134.161,4.7,18.03,1.49,-,176650,242218948.556,134.0,1359160830,1359160830,0.123174,深A,2023-09-01 15:34:45,2023-09-01
6,128106,华统转债,3.3,176.752,177.99,171.097,171.7,5.652,47.06,2.19,-,135009,237274222.34,171.1,507028136,507028136,0.128106,深A,2023-09-01 15:34:15,2023-09-01
7,123191,智尚转债,3.24,147.312,153.9,139.704,141.602,4.624,145.83,5.69,-,1020219,1516307130.371,142.688,1030565290,1030565290,0.123191,深A,2023-09-01 15:34:15,2023-09-01
8,127033,中装转2,3.16,109.5,111.235,105.93,105.93,3.35,36.34,9.38,-,421221,459488908.773,106.15,1269365063,1269365063,0.127033,深A,2023-09-01 15:34:30,2023-09-01
9,127029,中钢转债,3.03,158.2,160.162,153.35,154.5,4.65,36.55,1.32,-,278779,437348535.442,153.55,1206499011,1206499011,0.127029,深A,2023-09-01 15:34:57,2023-09-01
10,113632,鹤21转债,2.91,123.774,123.97,121.0,121.0,3.504,7.6,5.34,-,155725,190748173.0,120.27,2537247434,2537247434,1.113632,沪A,2023-09-01 16:11:22,2023-09-01
11,127069,小熊转债,2.42,137.288,137.99,133.966,133.966,3.248,16.05,2.78,-,80971,110755171.833,134.04,692496323,692496323,0.127069,深A,2023-09-01 15:34:30,2023-09-01
12,127020,中金转债,2.41,132.829,133.037,129.12,129.94,3.129,1.61,0.89,-,48655,64224292.015,129.7,4014912068,4014912068,0.127020,深A,2023-09-01 15:34:45,2023-09-01
13,110070,凌钢转债,2.4,123.553,123.8,120.706,120.746,2.898,20.22,1.96,-,43882,53893354.0,120.655,268163138,268163138,1.110070,沪A,2023-09-01 16:11:13,2023-09-01
14,127041,弘亚转债,2.32,119.5,121.18,117.08,117.08,2.705,86.84,0.83,-,520991,622489207.741,116.795,716933200,716933200,0.127041,深A,2023-09-01 15:34:30,2023-09-01
15,113545,金能转债,2.3,120.684,121.444,117.866,118.01,2.714,3.51,2.6,-,34622,41733426.0,117.97,1190558522,1190558522,1.113545,沪A,2023-09-01 16:11:31,2023-09-01
16,113066,平煤转债,2.27,123.953,124.1,120.981,120.981,2.754,6.35,2.54,-,184279,227144745.0,121.199,3594637000,3594637000,1.113066,沪A,2023-09-01 16:11:46,2023-09-01
17,113670,金23转债,1.95,123.66,124.4,121.888,122.5,2.368,2.45,1.52,-,18861,23241156.0,121.292,952182000,952182000,1.113670,沪A,2023-09-01 16:11:46,2023-09-01
18,110094,众和转债,1.74,126.041,126.48,123.881,123.881,2.161,7.4,3.34,-,101739,127922958.0,123.88,1733063750,1733063750,1.110094,沪A,2023-09-01 16:11:19,2023-09-01
19,110055,伊力转债,1.71,194.466,196.968,192.6,192.8,3.263,44.23,3.04,-,107642,210356952.0,191.203,473312548,473312548,1.110055,沪A,2023-09-01 16:11:07,2023-09-01
20,113623,凤21转债,1.7,119.425,119.5,117.163,117.423,2.002,2.45,1.84,-,61266,72566421.0,117.423,2985560511,2985560511,1.113623,沪A,2023-09-01 16:11:28,2023-09-01
21,113671,武进转债,1.66,130.094,132.444,127.743,128.0,2.126,32.61,3.08,-,101080,131935346.0,127.968,403291400,403291400,1.113671,沪A,2023-09-01 16:11:19,2023-09-01
22,113655,欧22转债,1.66,122.521,125.2,121.781,123.0,2.002,5.38,2.64,-,107576,132583212.0,120.519,2450346487,2450346487,1.113655,沪A,2023-09-01 16:11:40,2023-09-01
23,128128,齐翔转2,1.65,131.5,131.842,129.369,129.369,2.131,1.8,1.4,-,12215,16013952.693,129.369,893536714,893536714,0.128128,深A,2023-09-01 15:34:27,2023-09-01
24,127070,大中转债,1.59,126.4,126.808,124.249,124.325,1.975,1.2,1.25,-,18302,23001959.154,124.425,1920520968,1920520968,0.127070,深A,2023-09-01 15:34:33,2023-09-01
25,123211,阳谷转债,1.59,124.088,124.845,122.0,122.15,1.938,6.8,2.34,-,44178,54709846.535,122.15,806572000,806572000,0.123211,深A,2023-09-01 15:34:30,2023-09-01
26,113659,莱克转债,1.54,120.363,120.499,118.542,118.6,1.821,0.89,0.95,-,10704,12803040.0,118.542,1444340473,1444340473,1.113659,沪A,2023-09-01 16:11:52,2023-09-01
27,128134,鸿路转债,1.53,126.408,126.46,124.429,124.599,1.908,0.72,0.63,-,11312,14184677.33,124.5,1988162089,1988162089,0.128134,深A,2023-09-01 15:34:51,2023-09-01
28,123216,科顺转债,1.53,119.5,120.366,117.65,117.65,1.798,3.14,0.48,-,69050,82558956.682,117.702,2626610000,2626610000,0.123216,深A,2023-09-01 15:34:09,2023-09-01
29,128081,海亮转债,1.47,130.9,131.1,129.001,129.002,1.9,1.83,1.79,-,50525,66036311.27,129.0,3618060554,3618060554,0.128081,深A,2023-09-01 15:34:09,2023-09-01
30,113666,爱玛转债,1.46,120.44,120.903,118.769,119.5,1.735,1.74,1.87,-,34716,41632811.0,118.705,2408800000,2408800000,1.113666,沪A,2023-09-01 16:11:34,2023-09-01
31,127043,川恒转债,1.45,125.092,125.802,123.3,123.301,1.792,3.64,1.42,-,38049,47541602.994,123.3,1306196779,1306196779,0.127043,深A,2023-09-01 15:34:12,2023-09-01
32,123093,金陵转债,1.44,122.435,124.62,120.99,121.0,1.735,51.67,38.46,-,129120,158835056.936,120.7,305966412,305966412,0.123093,深A,2023-09-01 15:35:00,2023-09-01
33,111002,特纸转债,1.41,127.296,127.833,125.58,125.58,1.771,4.71,2.06,-,31155,39565107.0,125.525,842629507,842629507,1.111002,沪A,2023-09-01 16:11:07,2023-09-01
34,123204,金丹转债,1.4,124.926,125.383,122.916,123.5,1.726,2.73,1.5,-,19086,23803334.381,123.2,874482000,874482000,0.123204,深A,2023-09-01 15:34:57,2023-09-01
35,118027,宏图转债,1.37,131.768,132.637,130.068,130.293,1.783,3.6,0.65,-,36322,47703425.0,129.985,1329269127,1329269127,1.118027,沪A,2023-09-01 16:11:58,2023-09-01
36,123208,孩王转债,1.37,122.82,132.3,122.55,122.55,1.657,44.2,17.05,-,459270,577584671.876,121.163,1276099800,1276099800,0.123208,深A,2023-09-01 15:35:03,2023-09-01
37,113647,禾丰转债,1.31,120.379,120.728,118.675,118.823,1.556,0.99,0.75,-,14481,17389761.0,118.823,1765971125,1765971125,1.113647,沪A,2023-09-01 16:12:01,2023-09-01
38,128023,亚太转债,1.24,113.588,113.775,112.05,112.05,1.392,3.04,0.8,-,30321,34263707.905,112.196,1134297719,1134297719,0.128023,深A,2023-09-01 15:35:03,2023-09-01
39,123025,精测转债,1.22,208.518,222.003,205.856,209.422,2.518,157.12,2.4,-,484903,1040589604.154,206.0,643513447,643513447,0.123025,深A,2023-09-01 15:34:42,2023-09-01
40,127035,濮耐转债,1.2,122.355,122.665,120.708,120.951,1.455,1.19,0.65,-,7436,9072816.179,120.9,766144063,766144063,0.127035,深A,2023-09-01 15:34:24,2023-09-01
41,118009,华锐转债,1.19,131.753,132.396,129.849,130.715,1.544,5.96,1.29,-,23844,31319151.0,130.209,526994872,526994872,1.118009,沪A,2023-09-01 16:11:13,2023-09-01
42,110088,淮22转债,1.18,120.2,120.58,118.85,118.85,1.4,5.13,2.19,-,153762,184882063.0,118.8,3605955526,3605955526,1.110088,沪A,2023-09-01 16:11:25,2023-09-01
43,123147,中辰转债,1.17,130.35,130.696,128.838,129.82,1.513,1.94,2.08,-,11091,14433031.459,128.837,743608557,743608557,0.123147,深A,2023-09-01 15:34:30,2023-09-01
44,127046,百润转债,1.17,119.21,119.36,118.044,118.33,1.374,1.71,1.0,-,19277,22935810.595,117.836,1344165587,1344165587,0.127046,深A,2023-09-01 15:35:03,2023-09-01
45,113068,金铜转债,1.17,121.353,121.584,119.9,119.955,1.398,5.97,0.27,-,86495,104666330.0,119.955,1759618500,1759618500,1.113068,沪A,2023-09-01 16:11:37,2023-09-01
46,113067,燃23转债,1.13,124.8,124.94,123.089,123.409,1.39,1.22,0.62,-,36550,45376687.0,123.41,3744000000,3744000000,1.113067,沪A,2023-09-01 16:11:46,2023-09-01
47,110080,东湖转债,1.12,128.579,128.888,127.0,127.0,1.427,4.67,0.74,-,41835,53609279.0,127.152,1151639801,1151639801,1.110080,沪A,2023-09-01 16:11:25,2023-09-01
48,113638,台21转债,1.12,115.644,115.765,114.214,114.443,1.283,0.91,1.42,-,5436,6261997.0,114.361,693706724,693706724,1.113638,沪A,2023-09-01 16:11:28,2023-09-01
49,127065,瑞鹄转债,1.11,207.988,211.22,204.5,206.399,2.288,77.07,0.84,-,232799,485233827.66,205.7,628237321,628237321,0.127065,深A,2023-09-01 15:34:21,2023-09-01
