,债券代码,债券名称,涨跌幅,最新价,最高,最低,今开,涨跌额,换手率,量比,动态市盈率,成交量,成交额,昨日收盘,总市值,流通市值,行情ID,市场类型,更新时间,最新交易日
0,111012,福新转债,10.16,143.626,144.0,131.38,133.64,13.247,564.84,15.01,-,2421872,3390391540.0,130.379,615825200,615825200,1.111012,沪A,2023-12-14 16:11:42,2023-12-14
1,123205,大叶转债,7.81,205.08,206.848,188.796,190.288,14.85,141.79,1.8,-,674969,1343433897.198,190.23,976244785,976244785,0.123205,深A,2023-12-14 15:35:00,2023-12-14
2,128085,鸿达转债,4.04,82.582,86.2,79.1,79.802,3.204,301.18,4.14,-,1015234,853488609.73,79.378,278369057,278369057,0.128085,深A,2023-12-14 15:34:30,2023-12-14
3,123231,信测转债,3.22,134.8,137.25,130.881,131.4,4.2,58.11,11.58,-,316688,426343223.334,130.6,734660000,734660000,0.123231,深A,2023-12-14 15:34:09,2023-12-14
4,113530,大丰转债,3.14,122.292,123.48,118.491,118.491,3.719,41.39,14.68,-,260638,316585940.0,118.573,770144876,770144876,1.113530,沪A,2023-12-14 16:11:18,2023-12-14
5,111013,新港转债,3.04,128.986,129.3,124.56,125.618,3.8,85.41,8.41,-,314988,401938335.0,125.186,475717394,475717394,1.111013,沪A,2023-12-14 16:11:06,2023-12-14
6,113595,花王转债,2.61,104.818,106.299,102.134,102.149,2.669,87.53,7.77,-,194139,203675917.0,102.149,232474165,232474165,1.113595,沪A,2023-12-14 16:11:42,2023-12-14
7,128106,华统转债,2.47,232.0,235.249,222.5,227.001,5.601,48.63,0.98,-,139466,322403671.187,226.399,665402680,665402680,0.128106,深A,2023-12-14 15:34:51,2023-12-14
8,123142,申昊转债,2.18,116.0,117.669,113.904,113.904,2.48,25.77,6.77,-,141641,164823511.287,113.52,637585996,637585996,0.123142,深A,2023-12-14 15:34:48,2023-12-14
9,123178,花园转债,1.83,111.0,112.4,108.819,108.819,2.0,7.61,9.04,-,91344,101841673.217,109.0,1331976690,1331976690,0.123178,深A,2023-12-14 15:34:36,2023-12-14
10,123092,天壕转债,1.68,164.727,166.666,161.588,162.2,2.727,11.69,0.82,-,46736,76884392.465,162.0,658357482,658357482,0.123092,深A,2023-12-14 15:34:15,2023-12-14
11,118041,星球转债,1.62,122.861,123.593,121.044,121.044,1.955,2.42,1.79,-,15031,18445937.0,120.906,761738200,761738200,1.118041,沪A,2023-12-14 16:11:42,2023-12-14
12,113575,东时转债,1.57,167.622,167.7,163.01,165.86,2.583,86.99,0.69,-,85447,141307483.0,165.039,164653414,164653414,1.113575,沪A,2023-12-14 16:11:57,2023-12-14
