,债券代码,债券名称,涨跌幅,最新价,最高,最低,今开,涨跌额,换手率,量比,动态市盈率,成交量,成交额,昨日收盘,总市值,流通市值,行情ID,市场类型,更新时间,最新交易日
0,118043,N福立转,25.14,125.142,129.0,123.111,124.5,25.142,62.48,-,-,437379,553767792.0,100.0,875994000,875994000,1.118043,沪A,2023-09-12 16:12:01,2023-09-12
1,127091,科数转债,24.99,124.994,128.888,119.2,120.0,24.994,118.97,-,-,1775068,2184860537.967,100.0,1864995476,1864995476,0.127091,深A,2023-09-12 15:34:09,2023-09-12
2,113537,文灿转债,5.76,269.665,294.0,255.311,258.1,14.685,1083.1,21.58,-,1335608,3729800549.0,254.98,332534698,332534698,1.113537,沪A,2023-09-12 16:11:25,2023-09-12
3,113672,福蓉转债,4.54,165.353,167.3,157.474,158.5,7.184,277.9,2.6,-,1778565,2920182535.0,158.169,1058259200,1058259200,1.113672,沪A,2023-09-12 16:11:37,2023-09-12
4,123187,超达转债,4.05,197.2,213.295,196.6,198.396,7.68,263.96,4.17,-,1237964,2545746044.727,189.52,924868000,924868000,0.123187,深A,2023-09-12 15:34:18,2023-09-12
5,123181,亚康转债,3.61,264.0,272.0,251.153,254.8,9.2,405.55,2.81,-,1058497,2809583281.953,254.8,689040000,689040000,0.123181,深A,2023-09-12 15:34:06,2023-09-12
6,123018,溢利转债,2.31,297.0,305.697,287.536,289.968,6.7,408.63,2.59,-,221216,659242209.433,290.3,160784811,160784811,0.123018,深A,2023-09-12 15:34:48,2023-09-12
7,128111,中矿转债,2.23,388.624,405.861,381.009,381.264,8.459,291.51,3.21,-,320200,1264033343.93,380.165,426870042,426870042,0.128111,深A,2023-09-12 15:34:36,2023-09-12
8,111013,新港转债,2.16,179.116,188.5,175.05,175.981,3.779,134.19,1.99,-,495354,908392673.0,175.337,661179847,661179847,1.111013,沪A,2023-09-12 16:11:07,2023-09-12
9,111011,冠盛转债,2.15,134.836,135.634,131.593,132.201,2.832,13.47,1.84,-,81009,108517600.0,132.004,811154634,811154634,1.111011,沪A,2023-09-12 16:11:43,2023-09-12
10,118041,星球转债,2.07,137.018,139.456,133.652,134.5,2.778,11.74,1.65,-,72795,99661767.0,134.24,849511600,849511600,1.118041,沪A,2023-09-12 16:12:01,2023-09-12
11,123034,通光转债,1.87,245.7,253.155,239.6,240.7,4.5,203.06,7.2,-,157931,390218122.61,241.2,191095878,191095878,0.123034,深A,2023-09-12 15:34:54,2023-09-12
12,127069,小熊转债,1.81,137.388,140.0,134.651,134.908,2.448,31.46,7.43,-,158681,218944267.629,134.94,693000734,693000734,0.127069,深A,2023-09-12 15:34:24,2023-09-12
13,128106,华统转债,1.75,183.488,187.177,179.306,180.47,3.158,37.25,3.13,-,106836,196470668.81,180.33,526277529,526277529,0.128106,深A,2023-09-12 15:34:30,2023-09-12
14,123138,丝路转债,1.68,133.5,133.7,130.71,131.0,2.2,26.04,0.87,-,62419,82618413.594,131.3,320004173,320004173,0.123138,深A,2023-09-12 15:34:27,2023-09-12
15,127079,华亚转债,1.67,132.355,136.99,130.0,132.0,2.175,82.29,5.83,-,279775,371720865.584,130.18,449964117,449964117,0.127079,深A,2023-09-12 15:34:57,2023-09-12
16,123164,法本转债,1.67,139.438,141.13,137.845,138.0,2.286,40.39,4.98,-,242358,338320682.655,137.152,836588539,836588539,0.123164,深A,2023-09-12 15:34:57,2023-09-12
17,111004,明新转债,1.59,132.991,136.0,130.2,130.974,2.081,14.46,3.43,-,97274,130022703.0,130.91,894941656,894941656,1.111004,沪A,2023-09-12 16:11:16,2023-09-12
18,113563,柳药转债,1.51,124.236,124.6,122.446,122.75,1.844,3.18,1.11,-,25467,31588474.0,122.392,996230097,996230097,1.113563,沪A,2023-09-12 16:11:13,2023-09-12
19,127037,银轮转债,1.48,189.777,190.88,186.07,187.25,2.776,10.24,2.47,-,71617,135242559.916,187.001,1327308119,1327308119,0.127037,深A,2023-09-12 15:34:24,2023-09-12
20,113619,世运转债,1.47,125.761,127.438,123.11,123.99,1.826,8.47,6.0,-,84622,106021292.0,123.935,1257178640,1257178640,1.113619,沪A,2023-09-12 16:11:58,2023-09-12
21,113045,环旭转债,1.42,117.376,117.677,115.41,116.05,1.644,1.13,0.99,-,38901,45525595.0,115.732,4049339717,4049339717,1.113045,沪A,2023-09-12 16:11:19,2023-09-12
22,113648,巨星转债,1.22,129.544,129.99,127.6,127.858,1.566,12.12,2.94,-,121208,156528401.0,127.978,1295137515,1295137515,1.113648,沪A,2023-09-12 16:11:28,2023-09-12
23,128131,崇达转2,1.22,113.363,114.9,111.847,112.147,1.363,0.99,0.79,-,13844,15670269.57,112.0,1586828067,1586828067,0.128131,深A,2023-09-12 15:34:51,2023-09-12
24,123177,测绘转债,1.21,140.99,143.02,138.789,139.299,1.691,31.97,1.83,-,129913,183628246.032,139.299,572861545,572861545,0.123177,深A,2023-09-12 15:34:15,2023-09-12
25,113626,伯特转债,1.19,224.804,232.8,220.0,226.0,2.638,25.88,2.65,-,201992,456173777.0,222.166,1754724033,1754724033,1.113626,沪A,2023-09-12 16:11:46,2023-09-12
26,123107,温氏转债,1.06,124.111,124.709,122.941,122.999,1.296,1.44,2.17,-,111463,138385013.423,122.815,9604507958,9604507958,0.123107,深A,2023-09-12 15:34:24,2023-09-12
27,123175,百畅转债,1.05,121.09,121.09,119.734,120.399,1.261,0.81,0.43,-,3410,4111010.612,119.829,508571098,508571098,0.123175,深A,2023-09-12 15:34:48,2023-09-12
28,118025,奕瑞转债,1.03,116.878,117.331,115.3,115.678,1.189,0.66,0.58,-,9441,11033900.0,115.689,1677171249,1677171249,1.118025,沪A,2023-09-12 16:11:31,2023-09-12
29,113654,永02转债,1.02,123.26,124.259,121.115,122.02,1.25,6.14,1.8,-,37461,46035192.0,122.01,752461624,752461624,1.113654,沪A,2023-09-12 16:11:22,2023-09-12
30,128095,恩捷转债,1.01,128.38,129.2,126.321,126.823,1.289,15.85,1.5,-,71842,92011155.152,127.091,581822140,581822140,0.128095,深A,2023-09-12 15:34:48,2023-09-12
31,123212,立中转债,1.01,131.45,133.307,130.001,130.53,1.31,3.35,1.82,-,30151,39654743.729,130.14,1182787100,1182787100,0.123212,深A,2023-09-12 15:34:12,2023-09-12
32,113662,豪能转债,0.98,119.05,119.899,117.501,118.9,1.161,4.51,1.17,-,22563,26827805.0,117.889,595246429,595246429,1.113662,沪A,2023-09-12 16:11:13,2023-09-12
33,128036,金农转债,0.97,132.001,132.278,130.464,130.568,1.271,21.36,1.19,-,31076,40883856.403,130.73,192086667,192086667,0.128036,深A,2023-09-12 15:34:33,2023-09-12
34,128101,联创转债,0.95,127.849,131.998,127.08,131.0,1.199,53.24,6.01,-,159119,205176401.164,126.65,382084663,382084663,0.128101,深A,2023-09-12 15:34:12,2023-09-12
35,110044,广电转债,0.94,194.055,194.8,191.9,191.9,1.8,13.5,1.35,-,9545,18452651.0,192.255,137169717,137169717,1.110044,沪A,2023-09-12 16:11:22,2023-09-12
36,113578,全筑转债,0.92,103.017,104.772,101.698,101.72,0.937,53.74,0.42,-,203884,211232248.0,102.08,390822907,390822907,1.113578,沪A,2023-09-12 16:11:49,2023-09-12
37,113675,新23转债,0.91,133.732,134.241,132.03,132.213,1.2,7.39,0.18,-,85767,114443230.0,132.532,1551291200,1551291200,1.113675,沪A,2023-09-12 16:11:43,2023-09-12
38,110062,烽火转债,0.87,123.333,123.35,121.73,122.274,1.059,1.08,0.58,-,33290,40795368.0,122.274,3808045741,3808045741,1.110062,沪A,2023-09-12 16:11:52,2023-09-12
39,128017,金禾转债,0.87,118.622,119.104,117.604,117.604,1.018,11.1,1.32,-,61220,72488134.189,117.604,654061898,654061898,0.128017,深A,2023-09-12 15:34:12,2023-09-12
40,127028,英特转债,0.81,136.901,137.1,135.367,136.13,1.1,7.79,0.95,-,31656,43174980.484,135.801,556191526,556191526,0.127028,深A,2023-09-12 15:34:24,2023-09-12
41,110095,双良转债,0.79,116.808,117.66,115.301,115.501,0.916,11.84,0.36,-,307751,359230225.0,115.892,3037008000,3037008000,1.110095,沪A,2023-09-12 16:11:37,2023-09-12
42,127045,牧原转债,0.75,118.887,119.49,117.998,118.199,0.887,0.68,1.43,-,64472,76650958.418,118.0,11346105201,11346105201,0.127045,深A,2023-09-12 15:34:51,2023-09-12
