,债券名称,债券代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,深科转债,118017,2023-09-06 09:31,129.446,129.161,129.446,128.712,468,603839.0,0.57,-0.22,-0.285,0.13
1,深科转债,118017,2023-09-06 09:32,129.263,129.336,129.486,129.263,132,170734.0,0.17,0.14,0.175,0.04
2,深科转债,118017,2023-09-06 09:33,129.185,129.304,129.304,129.058,66,85264.0,0.19,-0.02,-0.032,0.02
3,深科转债,118017,2023-09-06 09:34,129.325,129.463,129.49,129.325,73,94422.0,0.13,0.12,0.159,0.02
4,深科转债,118017,2023-09-06 09:35,129.5,129.454,129.657,129.454,86,111426.0,0.16,-0.01,-0.009,0.02
5,深科转债,118017,2023-09-06 09:36,129.54,129.357,129.781,129.357,339,439322.0,0.33,-0.07,-0.097,0.09
6,深科转债,118017,2023-09-06 09:37,129.343,129.552,129.667,129.343,73,94530.0,0.25,0.15,0.195,0.02
7,深科转债,118017,2023-09-06 09:38,129.55,129.755,129.795,129.55,243,315260.0,0.19,0.16,0.203,0.07
8,深科转债,118017,2023-09-06 09:39,129.611,129.363,129.611,129.344,103,133379.0,0.21,-0.3,-0.392,0.03
9,深科转债,118017,2023-09-06 09:40,129.346,129.318,129.394,129.281,107,138395.0,0.09,-0.03,-0.045,0.03
10,深科转债,118017,2023-09-06 09:41,129.26,129.384,129.424,129.225,66,85346.0,0.15,0.05,0.066,0.02
11,深科转债,118017,2023-09-06 09:42,129.212,129.096,129.212,129.096,147,189838.0,0.09,-0.22,-0.288,0.04
12,深科转债,118017,2023-09-06 09:43,129.1,129.284,129.284,129.032,348,449310.0,0.2,0.15,0.188,0.1
13,深科转债,118017,2023-09-06 09:44,129.13,128.925,129.156,128.924,183,236126.0,0.18,-0.28,-0.359,0.05
14,深科转债,118017,2023-09-06 09:45,128.949,129.018,129.018,128.711,123,158563.0,0.24,0.07,0.093,0.03
15,深科转债,118017,2023-09-06 09:46,129.004,128.999,129.019,128.999,15,19351.0,0.02,-0.01,-0.019,0.0
16,深科转债,118017,2023-09-06 09:47,128.873,128.873,128.873,128.873,15,19331.0,0.0,-0.1,-0.126,0.0
17,深科转债,118017,2023-09-06 09:48,128.808,128.911,128.911,128.808,29,37371.0,0.08,0.03,0.038,0.01
18,深科转债,118017,2023-09-06 09:49,129.019,129.035,129.035,128.978,53,68358.0,0.04,0.1,0.124,0.01
19,深科转债,118017,2023-09-06 09:50,128.945,129.035,129.1,128.945,54,69681.0,0.12,0.0,0.0,0.02
20,深科转债,118017,2023-09-06 09:51,129.114,128.999,129.123,128.999,36,46448.0,0.1,-0.03,-0.036,0.01
21,深科转债,118017,2023-09-06 09:52,128.964,129.002,129.002,128.858,68,87667.0,0.11,0.0,0.003,0.02
22,深科转债,118017,2023-09-06 09:53,128.975,129.306,129.306,128.975,49,63296.0,0.26,0.24,0.304,0.01
23,深科转债,118017,2023-09-06 09:54,129.386,129.325,129.386,129.325,30,38809.0,0.05,0.01,0.019,0.01
24,深科转债,118017,2023-09-06 09:55,129.356,129.213,129.356,129.118,57,73667.0,0.18,-0.09,-0.112,0.02
25,深科转债,118017,2023-09-06 09:56,129.218,129.218,129.218,129.218,1,1292.0,0.0,0.0,0.005,0.0
26,深科转债,118017,2023-09-06 09:57,129.218,129.09,129.218,129.014,51,65837.0,0.16,-0.1,-0.128,0.01
27,深科转债,118017,2023-09-06 09:58,129.203,129.308,129.4,129.203,73,94367.0,0.15,0.17,0.218,0.02
28,深科转债,118017,2023-09-06 09:59,129.281,129.353,129.353,129.204,87,112468.0,0.12,0.03,0.045,0.02
29,深科转债,118017,2023-09-06 10:00,129.251,129.21,129.251,129.21,9,11632.0,0.03,-0.11,-0.143,0.0
30,深科转债,118017,2023-09-06 10:01,129.278,129.422,129.45,129.278,83,107403.0,0.13,0.16,0.212,0.02
31,深科转债,118017,2023-09-06 10:02,129.422,129.549,129.549,129.422,130,168341.0,0.1,0.1,0.127,0.04
32,深科转债,118017,2023-09-06 10:03,129.498,129.351,129.498,129.335,121,156622.0,0.13,-0.15,-0.198,0.03
33,深科转债,118017,2023-09-06 10:04,129.44,129.44,129.44,129.44,6,7767.0,0.0,0.07,0.089,0.0
34,深科转债,118017,2023-09-06 10:05,129.33,129.319,129.33,129.319,10,12933.0,0.01,-0.09,-0.121,0.0
35,深科转债,118017,2023-09-06 10:06,129.319,129.283,129.319,129.283,7,9050.0,0.03,-0.03,-0.036,0.0
36,深科转债,118017,2023-09-06 10:07,129.283,129.231,129.283,129.231,9,11634.0,0.04,-0.04,-0.052,0.0
37,深科转债,118017,2023-09-06 10:08,129.305,129.493,129.493,129.305,64,82823.0,0.15,0.2,0.262,0.02
38,深科转债,118017,2023-09-06 10:09,129.366,129.41,129.493,129.366,24,31061.0,0.1,-0.06,-0.083,0.01
39,深科转债,118017,2023-09-06 10:10,129.385,129.368,129.385,129.368,14,18114.0,0.01,-0.03,-0.042,0.0
40,深科转债,118017,2023-09-06 10:11,129.335,129.43,129.43,129.335,172,222469.0,0.07,0.05,0.062,0.05
41,深科转债,118017,2023-09-06 10:12,129.599,129.567,129.806,129.567,211,273536.0,0.18,0.11,0.137,0.06
42,深科转债,118017,2023-09-06 10:13,129.787,129.765,130.0,129.556,406,527002.0,0.34,0.15,0.198,0.11
43,深科转债,118017,2023-09-06 10:14,129.685,129.862,129.862,129.685,130,168707.0,0.14,0.07,0.097,0.04
