,债券名称,债券代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,永02转债,113654,2023-11-23 09:31,119.0,119.096,119.11,119.0,23,27388.0,0.09,0.07,0.08,0.0
1,永02转债,113654,2023-11-23 09:32,119.088,119.087,119.088,119.087,5,5955.0,0.0,-0.01,-0.009,0.0
2,永02转债,113654,2023-11-23 09:33,118.963,119.07,119.07,118.963,12,14279.0,0.09,-0.01,-0.017,0.0
3,永02转债,113654,2023-11-23 09:34,119.05,119.02,119.05,119.02,43,51187.0,0.03,-0.04,-0.05,0.01
4,永02转债,113654,2023-11-23 09:35,119.03,119.016,119.03,119.016,11,13093.0,0.01,0.0,-0.004,0.0
5,永02转债,113654,2023-11-23 09:36,118.779,118.766,118.779,118.766,10,11877.0,0.01,-0.21,-0.25,0.0
6,永02转债,113654,2023-11-23 09:37,118.707,119.062,119.062,118.696,41,48676.0,0.31,0.25,0.296,0.01
7,永02转债,113654,2023-11-23 09:38,119.057,119.057,119.057,119.057,4,4763.0,0.0,0.0,-0.005,0.0
8,永02转债,113654,2023-11-23 09:39,118.893,118.894,118.894,118.893,5,5945.0,0.0,-0.14,-0.163,0.0
9,永02转债,113654,2023-11-23 09:40,118.855,118.769,118.855,118.768,20,23754.0,0.07,-0.11,-0.125,0.0
10,永02转债,113654,2023-11-23 09:41,118.766,118.75,118.766,118.75,33,39189.0,0.01,-0.02,-0.019,0.01
11,永02转债,113654,2023-11-23 09:42,118.647,118.66,118.749,118.647,7,8307.0,0.09,-0.08,-0.09,0.0
12,永02转债,113654,2023-11-23 09:43,118.625,118.604,118.625,118.604,7,8303.0,0.02,-0.05,-0.056,0.0
13,永02转债,113654,2023-11-23 09:44,118.604,118.436,118.604,118.155,58,68692.0,0.38,-0.14,-0.168,0.01
14,永02转债,113654,2023-11-23 09:45,118.436,118.436,118.436,118.436,0,0.0,0.0,0.0,0.0,0.0
15,永02转债,113654,2023-11-23 09:46,118.316,117.868,118.429,117.868,330,389415.0,0.47,-0.48,-0.568,0.05
16,永02转债,113654,2023-11-23 09:47,117.69,118.023,118.023,117.69,32,37753.0,0.28,0.13,0.155,0.01
17,永02转债,113654,2023-11-23 09:48,118.068,118.164,118.164,118.047,30,35418.0,0.1,0.12,0.141,0.0
18,永02转债,113654,2023-11-23 09:49,118.13,117.984,118.13,117.907,31,36570.0,0.19,-0.15,-0.18,0.01
19,永02转债,113654,2023-11-23 09:50,117.983,117.98,117.983,117.915,19,22406.0,0.06,0.0,-0.004,0.0
20,永02转债,113654,2023-11-23 09:51,118.038,118.035,118.039,118.035,13,15344.0,0.0,0.05,0.055,0.0
21,永02转债,113654,2023-11-23 09:52,118.033,117.96,118.033,117.96,31,36578.0,0.06,-0.06,-0.075,0.01
22,永02转债,113654,2023-11-23 09:53,117.898,117.709,117.898,117.69,14,16498.0,0.18,-0.21,-0.251,0.0
23,永02转债,113654,2023-11-23 09:54,117.877,117.743,117.894,117.741,5,5892.0,0.13,0.03,0.034,0.0
24,永02转债,113654,2023-11-23 09:55,117.869,117.894,117.894,117.779,7,8250.0,0.1,0.13,0.151,0.0
25,永02转债,113654,2023-11-23 09:56,117.899,117.817,117.899,117.817,19,22388.0,0.07,-0.07,-0.077,0.0
26,永02转债,113654,2023-11-23 09:57,117.831,117.83,117.835,117.83,25,29458.0,0.0,0.01,0.013,0.0
27,永02转债,113654,2023-11-23 09:58,117.788,117.788,117.788,117.788,3,3534.0,0.0,-0.04,-0.042,0.0
28,永02转债,113654,2023-11-23 09:59,117.944,117.8,117.944,117.797,11,12969.0,0.12,0.01,0.012,0.0
29,永02转债,113654,2023-11-23 10:00,117.8,117.859,117.859,117.794,24,28278.0,0.06,0.05,0.059,0.0
