,债券代码,债券名称,涨跌幅,最新价,最高,最低,今开,涨跌额,换手率,量比,动态市盈率,成交量,成交额,昨日收盘,总市值,流通市值,行情ID,市场类型,更新时间,最新交易日
0,127097,三羊转债,57.3,157.3,157.3,130.0,130.0,57.3,7.51,-,-,15766,23072563.8,100.0,330330000,330330000,0.127097,深A,2023-11-17 15:34:30,2023-11-17
1,127096,泰坦转债,20.0,226.512,226.512,221.432,226.512,37.752,20.57,3.77,-,60790,137620512.096,188.76,669342960,669342960,0.127096,深A,2023-11-17 15:34:39,2023-11-17
2,113604,多伦转债,14.05,170.421,172.28,146.0,150.0,20.99,1161.85,2.97,-,5674435,9119256751.0,149.431,832330199,832330199,1.113604,沪A,2023-11-17 16:11:52,2023-11-17
3,123218,宏昌转债,5.74,183.987,185.286,173.6,174.4,9.987,149.22,4.79,-,567032,1023088836.698,174.0,699150600,699150600,0.123218,深A,2023-11-17 15:34:09,2023-11-17
4,123222,博俊转债,5.46,173.8,179.547,162.39,164.803,8.997,120.89,4.67,-,604470,1034758216.589,164.803,869000000,869000000,0.123222,深A,2023-11-17 15:34:21,2023-11-17
5,113535,大业转债,5.13,136.661,138.122,128.92,129.5,6.664,135.54,9.77,-,545653,735910445.0,129.997,550149901,550149901,1.113535,沪A,2023-11-17 16:11:58,2023-11-17
6,123129,锦鸡转债,4.75,145.5,148.0,142.37,143.82,6.595,325.2,1.58,-,806745,1172557042.731,138.905,360956109,360956109,0.123129,深A,2023-11-17 15:34:18,2023-11-17
7,113646,永吉转债,4.11,146.619,152.4,140.6,140.649,5.786,655.71,198.87,-,906364,1345464423.0,140.833,202667338,202667338,1.113646,沪A,2023-11-17 16:11:22,2023-11-17
8,123088,威唐转债,4.06,136.0,142.3,130.5,131.099,5.3,776.17,2.27,-,2336307,3195891521.869,130.7,409368704,409368704,0.123088,深A,2023-11-17 15:35:00,2023-11-17
9,127063,贵轮转债,3.41,156.15,156.405,148.991,150.698,5.15,9.69,0.6,-,150230,230309295.639,151.0,2421545000,2421545000,0.127063,深A,2023-11-17 15:34:12,2023-11-17
10,123206,开能转债,2.76,159.283,160.2,154.0,154.186,4.283,78.1,1.65,-,195250,307224940.295,155.0,398207500,398207500,0.123206,深A,2023-11-17 15:34:09,2023-11-17
11,127007,湖广转债,2.58,123.74,130.595,121.0,121.0,3.113,271.5,34.52,-,999154,1268686106.875,120.627,455379657,455379657,0.127007,深A,2023-11-17 15:34:33,2023-11-17
12,128091,新天转债,2.52,166.3,166.66,161.6,162.09,4.095,29.69,3.13,-,45228,74509043.61,162.205,253302007,253302007,0.128091,深A,2023-11-17 15:34:24,2023-11-17
13,110080,东湖转债,2.48,173.6,182.9,168.001,172.201,4.206,444.0,1.6,-,550153,964720596.0,169.394,215103246,215103246,1.110080,沪A,2023-11-17 16:11:49,2023-11-17
14,113675,新23转债,2.43,129.938,130.29,126.512,126.515,3.087,5.58,3.47,-,64701,83448882.0,126.851,1507280800,1507280800,1.113675,沪A,2023-11-17 16:11:31,2023-11-17
15,123135,泰林转债,2.33,136.3,139.195,133.05,133.05,3.1,60.91,7.95,-,127053,173976762.574,133.2,284299038,284299038,0.123135,深A,2023-11-17 15:34:24,2023-11-17
16,128042,凯中转债,2.22,130.956,137.7,127.738,127.759,2.848,154.62,33.39,-,642154,858545774.809,128.108,543876245,543876245,0.128042,深A,2023-11-17 15:34:51,2023-11-17
17,123031,晶瑞转债,2.15,394.3,396.206,382.05,385.992,8.3,280.35,0.5,-,148173,578848330.431,386.0,208398196,208398196,0.123031,深A,2023-11-17 15:34:33,2023-11-17
18,110092,三房转债,2.07,110.1,110.147,107.037,107.924,2.234,1.3,1.29,-,32417,35091563.0,107.866,2752484586,2752484586,1.110092,沪A,2023-11-17 16:11:13,2023-11-17
19,127065,瑞鹄转债,2.0,238.468,239.898,231.363,232.63,4.668,106.38,0.93,-,198791,470991893.025,233.8,445636121,445636121,0.127065,深A,2023-11-17 15:34:45,2023-11-17
20,127058,科伦转债,1.88,175.0,175.0,170.506,171.55,3.231,5.53,1.22,-,105372,182244184.424,171.769,3333461250,3333461250,0.127058,深A,2023-11-17 15:34:54,2023-11-17
21,123011,德尔转债,1.75,122.999,123.0,120.33,121.06,2.119,15.03,2.03,-,37630,46048292.288,120.88,307870802,307870802,0.123011,深A,2023-11-17 15:34:30,2023-11-17
22,111004,明新转债,1.65,129.324,129.4,126.458,126.8,2.1,5.2,1.88,-,34965,44709108.0,127.224,870265166,870265166,1.111004,沪A,2023-11-17 16:11:28,2023-11-17
23,113594,淳中转债,1.58,145.484,147.296,142.819,143.25,2.256,39.6,1.14,-,118663,172172465.0,143.228,435992271,435992271,1.113594,沪A,2023-11-17 16:11:34,2023-11-17
24,123013,横河转债,1.57,421.499,428.0,414.095,415.6,6.499,200.62,5.59,-,75974,320906913.045,415.0,159618721,159618721,0.123013,深A,2023-11-17 15:34:27,2023-11-17
25,127037,银轮转债,1.53,186.105,186.247,182.396,183.296,2.805,4.72,0.85,-,32984,60843657.034,183.3,1301625814,1301625814,0.127037,深A,2023-11-17 15:34:51,2023-11-17
26,123147,中辰转债,1.44,132.776,133.312,130.797,130.916,1.886,3.17,0.78,-,18082,23915296.284,130.89,757446451,757446451,0.123147,深A,2023-11-17 15:34:21,2023-11-17
27,113063,赛轮转债,1.43,137.856,137.89,135.3,135.7,1.945,3.4,1.56,-,50895,69598970.0,135.911,2065133060,2065133060,1.113063,沪A,2023-11-17 16:11:49,2023-11-17
28,123221,力诺转债,1.43,129.47,130.5,126.69,127.723,1.82,18.08,1.73,-,90393,116506149.931,127.65,647350000,647350000,0.123221,深A,2023-11-17 15:34:33,2023-11-17
29,113505,杭电转债,1.42,114.179,114.87,112.135,112.2,1.604,9.33,5.87,-,69952,79578414.0,112.575,855990258,855990258,1.113505,沪A,2023-11-17 16:11:34,2023-11-17
30,128053,尚荣转债,1.39,139.3,139.329,137.1,137.388,1.912,31.35,1.65,-,59452,82242045.76,137.388,264171167,264171167,0.128053,深A,2023-11-17 15:34:42,2023-11-17
31,113673,岱美转债,1.34,134.783,134.79,132.102,132.5,1.783,3.4,1.66,-,30844,41246340.0,133.0,1223747422,1223747422,1.113673,沪A,2023-11-17 16:11:40,2023-11-17
32,123112,万讯转债,1.29,144.798,144.918,142.684,142.88,1.846,4.81,1.15,-,10900,15695075.643,142.952,328018005,328018005,0.123112,深A,2023-11-17 15:35:03,2023-11-17
33,123038,联得转债,1.26,154.9,159.41,152.9,152.9,1.92,250.34,3.61,-,368460,577069142.894,152.98,227987551,227987551,0.123038,深A,2023-11-17 15:34:36,2023-11-17
34,110052,贵广转债,1.22,145.425,146.747,143.5,143.7,1.757,33.87,1.01,-,89490,129964114.0,143.668,384280473,384280473,1.110052,沪A,2023-11-17 16:11:34,2023-11-17
35,123150,九强转债,1.22,130.051,130.46,128.42,128.531,1.571,1.16,1.96,-,13018,16863253.95,128.48,1457923600,1457923600,0.123150,深A,2023-11-17 15:34:27,2023-11-17
36,127062,垒知转债,1.2,114.998,114.998,113.506,113.506,1.364,0.5,0.91,-,1991,2271791.9,113.634,455378395,455378395,0.127062,深A,2023-11-17 15:34:09,2023-11-17
37,127077,华宏转债,1.18,115.7,115.756,114.0,114.354,1.351,1.38,0.82,-,7128,8186764.006,114.349,595797150,595797150,0.127077,深A,2023-11-17 15:34:21,2023-11-17
38,123197,光力转债,1.18,140.1,141.089,137.5,138.095,1.63,18.87,0.44,-,75479,105289266.721,138.47,560276012,560276012,0.123197,深A,2023-11-17 15:34:12,2023-11-17
39,123012,万顺转债,1.1,161.258,163.895,158.94,158.967,1.758,76.54,3.6,-,93357,151225697.551,159.5,196701057,196701057,0.123012,深A,2023-11-17 15:34:30,2023-11-17
40,113537,文灿转债,1.1,260.411,261.26,255.5,255.5,2.827,69.91,0.58,-,86128,223517205.0,257.584,320843279,320843279,1.113537,沪A,2023-11-17 16:11:34,2023-11-17
