,债券名称,债券代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,莱克转债,113659,2023-07-11 09:31,120.583,120.86,121.351,120.577,194,234483.0,0.64,0.22,0.271,0.02
1,莱克转债,113659,2023-07-11 09:32,120.952,120.907,121.189,120.907,43,52033.0,0.23,0.04,0.047,0.0
2,莱克转债,113659,2023-07-11 09:33,120.907,121.051,121.051,120.907,140,169399.0,0.12,0.12,0.144,0.01
3,莱克转债,113659,2023-07-11 09:34,121.008,120.903,121.008,120.863,52,62901.0,0.12,-0.12,-0.148,0.0
4,莱克转债,113659,2023-07-11 09:35,120.94,121.065,121.069,120.905,155,187617.0,0.14,0.13,0.162,0.01
5,莱克转债,113659,2023-07-11 09:36,121.013,120.96,121.18,120.832,189,228664.0,0.29,-0.09,-0.105,0.02
6,莱克转债,113659,2023-07-11 09:37,120.906,120.749,120.907,120.749,27,32630.0,0.13,-0.17,-0.211,0.0
7,莱克转债,113659,2023-07-11 09:38,120.748,120.579,120.748,120.579,111,133945.0,0.14,-0.14,-0.17,0.01
8,莱克转债,113659,2023-07-11 09:39,120.589,120.527,120.589,120.483,64,77126.0,0.09,-0.04,-0.052,0.01
9,莱克转债,113659,2023-07-11 09:40,120.548,120.587,120.587,120.532,32,38574.0,0.05,0.05,0.06,0.0
10,莱克转债,113659,2023-07-11 09:41,120.558,120.664,120.671,120.541,66,79611.0,0.11,0.06,0.077,0.01
11,莱克转债,113659,2023-07-11 09:42,120.596,120.695,120.695,120.596,44,53070.0,0.08,0.03,0.031,0.0
12,莱克转债,113659,2023-07-11 09:43,120.657,120.647,120.685,120.647,19,22929.0,0.03,-0.04,-0.048,0.0
13,莱克转债,113659,2023-07-11 09:44,120.602,120.49,120.602,120.49,63,75958.0,0.09,-0.13,-0.157,0.01
14,莱克转债,113659,2023-07-11 09:45,120.46,120.431,120.48,120.431,47,56624.0,0.04,-0.05,-0.059,0.0
15,莱克转债,113659,2023-07-11 09:46,120.364,120.419,120.43,120.364,51,61407.0,0.05,-0.01,-0.012,0.0
