,债券代码,债券名称,涨跌幅,最新价,最高,最低,今开,涨跌额,换手率,量比,动态市盈率,成交量,成交额,昨日收盘,总市值,流通市值,行情ID,市场类型,更新时间,最新交易日
0,123054,思特转债,20.0,187.643,187.643,156.444,156.48,31.274,917.79,1.23,-,1550947,2789687767.898,156.369,317094153,317094153,0.123054,深A,2023-11-14 15:34:18,2023-11-14
1,113604,多伦转债,13.77,152.901,154.0,135.1,135.1,18.51,408.77,21.09,-,2614266,3797204356.0,134.391,977872688,977872688,1.113604,沪A,2023-11-14 16:11:06,2023-11-14
2,127053,豪美转债,10.9,225.13,229.65,208.1,208.888,22.13,201.88,0.88,-,1524012,3396670307.822,203.0,1699565354,1699565354,0.127053,深A,2023-11-14 15:35:03,2023-11-14
3,123031,晶瑞转债,9.96,418.514,422.262,377.51,379.0,37.914,621.56,2.53,-,328513,1317320481.057,380.6,221195949,221195949,0.123031,深A,2023-11-14 15:35:00,2023-11-14
4,123118,惠城转债,7.24,330.3,331.134,306.0,308.17,22.3,219.41,2.69,-,337989,1087183037.474,308.0,508797423,508797423,0.123118,深A,2023-11-14 15:34:48,2023-11-14
5,123181,亚康转债,6.37,183.6,186.8,172.2,172.28,10.99,1223.68,1.1,-,927524,1682658392.076,172.61,139164761,139164761,0.123181,深A,2023-11-14 15:34:33,2023-11-14
6,123129,锦鸡转债,5.17,135.9,138.8,128.674,129.691,6.68,288.49,4.47,-,776568,1054946818.44,129.22,365814941,365814941,0.123129,深A,2023-11-14 15:34:54,2023-11-14
7,113591,胜达转债,4.82,138.028,138.431,131.499,131.679,6.349,79.91,14.51,-,378991,518185259.0,131.679,654626776,654626776,1.113591,沪A,2023-11-14 16:11:21,2023-11-14
8,118035,国力转债,4.63,133.798,134.05,127.8,127.8,5.922,11.58,6.08,-,55588,73553232.0,127.876,642230400,642230400,1.118035,沪A,2023-11-14 16:11:36,2023-11-14
9,113588,润达转债,4.43,200.951,205.0,191.0,192.429,8.522,403.63,0.94,-,1551163,3106546248.0,192.429,772262932,772262932,1.113588,沪A,2023-11-14 16:12:03,2023-11-14
10,123222,博俊转债,3.01,159.4,161.354,154.044,154.585,4.656,35.3,3.57,-,176520,280378090.246,154.744,797000000,797000000,0.123222,深A,2023-11-14 15:35:00,2023-11-14
11,123096,思创转债,2.86,108.6,108.68,105.213,105.236,3.021,17.7,4.06,-,138020,148257073.695,105.579,846701638,846701638,0.123096,深A,2023-11-14 15:34:24,2023-11-14
12,123197,光力转债,2.7,143.986,145.0,138.1,140.26,3.786,43.27,0.95,-,173076,246480575.011,140.2,575876327,575876327,0.123197,深A,2023-11-14 15:34:09,2023-11-14
13,123177,测绘转债,2.66,161.581,168.362,156.614,158.0,4.181,375.91,2.22,-,1024298,1657316671.17,157.4,440284473,440284473,0.123177,深A,2023-11-14 15:34:27,2023-11-14
14,113615,金诚转债,2.48,313.704,319.88,304.033,306.815,7.589,3.77,1.64,-,28828,89911728.0,306.115,2395992726,2395992726,1.113615,沪A,2023-11-14 16:11:48,2023-11-14
15,113057,中银转债,2.46,140.196,145.417,135.81,136.5,3.363,48.35,14.15,-,1801986,2555569116.0,136.833,5225165204,5225165204,1.113057,沪A,2023-11-14 16:11:30,2023-11-14
16,128101,联创转债,2.28,129.999,130.801,126.9,126.999,2.903,31.4,5.14,-,93854,121712854.0,127.096,388508771,388508771,0.128101,深A,2023-11-14 15:34:12,2023-11-14
17,118015,芯海转债,2.26,121.982,123.48,119.0,119.2,2.701,50.97,8.38,-,208972,254086766.0,119.281,500095705,500095705,1.118015,沪A,2023-11-14 16:11:57,2023-11-14
18,128106,华统转债,2.22,208.317,208.317,199.372,203.783,4.534,19.91,1.87,-,57119,116129810.65,203.783,597483362,597483362,0.128106,深A,2023-11-14 15:34:21,2023-11-14
19,123176,精测转2,2.17,160.822,162.1,157.35,158.4,3.422,2.69,0.99,-,34364,55212179.743,157.4,2051929024,2051929024,0.123176,深A,2023-11-14 15:34:15,2023-11-14
