,债券代码,债券名称,涨跌幅,最新价,最高,最低,今开,涨跌额,换手率,量比,动态市盈率,成交量,成交额,昨日收盘,总市值,流通市值,行情ID,市场类型,更新时间,最新交易日
0,123232,金现转债,44.43,144.43,144.43,130.0,130.0,44.43,30.44,-,-,61640,87173738.73,100.0,292488804,292488804,0.123232,深A,2023-12-19 15:34:33,2023-12-19
1,118017,深科转债,8.4,152.254,154.481,138.499,139.6,11.8,378.08,2.58,-,905631,1353785610.0,140.454,364702685,364702685,1.118017,沪A,2023-12-19 16:11:37,2023-12-19
2,123118,惠城转债,7.4,327.574,333.8,303.919,305.13,22.574,185.68,12.45,-,285506,925464980.194,305.0,503685644,503685644,0.123118,深A,2023-12-19 15:34:21,2023-12-19
3,123233,凯盛转债,6.37,123.28,131.537,115.51,115.51,7.38,323.1,6.47,-,2100170,2615548521.627,115.9,801320000,801320000,0.123233,深A,2023-12-19 15:34:36,2023-12-19
4,123227,雅创转债,5.12,178.5,183.587,166.0,170.3,8.7,154.26,0.99,-,559951,983692643.551,169.8,647955000,647955000,0.123227,深A,2023-12-19 15:34:15,2023-12-19
5,118021,新致转债,5.04,213.366,220.22,201.001,203.0,10.242,230.12,7.0,-,719671,1535755667.0,203.124,667275068,667275068,1.118021,沪A,2023-12-19 16:11:10,2023-12-19
6,127096,泰坦转债,4.81,275.641,279.496,260.0,261.999,12.641,49.83,1.12,-,147255,400004018.267,263.0,814519155,814519155,0.127096,深A,2023-12-19 15:34:18,2023-12-19
7,123205,大叶转债,3.99,222.01,231.257,206.0,212.39,8.51,92.55,1.12,-,440560,976842548.26,213.5,1056836867,1056836867,0.123205,深A,2023-12-19 15:35:00,2023-12-19
8,113595,花王转债,3.42,110.831,112.378,106.11,107.18,3.66,167.76,2.06,-,284454,314146607.0,107.171,187920610,187920610,1.113595,沪A,2023-12-19 16:11:58,2023-12-19
9,123226,中富转债,3.37,146.401,148.15,140.78,140.781,4.778,93.85,2.67,-,488019,711439718.54,141.623,761285200,761285200,0.123226,深A,2023-12-19 15:34:51,2023-12-19
10,123054,思特转债,3.08,172.548,179.941,167.375,168.48,5.161,818.4,1.39,-,1370106,2399221322.699,167.387,288866058,288866058,0.123054,深A,2023-12-19 15:34:54,2023-12-19
11,111012,福新转债,2.78,133.057,134.224,127.557,130.98,3.597,227.86,0.49,-,733152,963014630.0,129.46,428121276,428121276,1.111012,沪A,2023-12-19 16:11:10,2023-12-19
12,123018,溢利转债,1.97,294.2,297.284,286.7,288.8,5.67,89.74,5.68,-,48581,143002274.47,288.53,159268700,159268700,0.123018,深A,2023-12-19 15:34:42,2023-12-19
13,123147,中辰转债,1.84,129.538,130.773,126.387,127.275,2.335,12.81,2.58,-,73088,94222165.562,127.203,738974651,738974651,0.123147,深A,2023-12-19 15:34:36,2023-12-19
14,123038,联得转债,1.17,155.8,156.88,153.929,154.0,1.8,59.86,1.44,-,88073,137061721.29,154.0,229235863,229235863,0.123038,深A,2023-12-19 15:34:48,2023-12-19
15,127065,瑞鹄转债,1.15,204.0,204.8,199.7,201.073,2.321,46.62,0.46,-,87113,176753912.34,201.679,381162576,381162576,0.127065,深A,2023-12-19 15:35:00,2023-12-19
16,123138,丝路转债,1.14,135.066,136.196,132.853,133.141,1.524,39.33,0.92,-,94252,127217971.758,133.542,323692692,323692692,0.123138,深A,2023-12-19 15:34:30,2023-12-19
17,123164,法本转债,1.09,111.2,112.373,109.51,109.99,1.201,40.57,0.83,-,53950,59852776.588,109.999,147856302,147856302,0.123164,深A,2023-12-19 15:34:39,2023-12-19
18,123176,精测转2,1.09,155.3,157.12,152.913,153.73,1.669,2.9,2.71,-,36966,57166567.936,153.631,1981450182,1981450182,0.123176,深A,2023-12-19 15:34:48,2023-12-19
19,118015,芯海转债,1.03,115.902,116.299,114.299,114.79,1.187,5.5,1.43,-,22563,26078941.0,114.715,475169225,475169225,1.118015,沪A,2023-12-19 16:11:07,2023-12-19
20,123230,金钟转债,1.0,182.331,183.508,166.737,179.5,1.808,64.98,1.23,-,227425,398398683.711,180.523,638158500,638158500,0.123230,深A,2023-12-19 15:34:54,2023-12-19
21,123012,万顺转债,0.91,177.2,180.3,174.789,175.5,1.6,230.27,1.0,-,280857,500498043.84,175.6,216123929,216123929,0.123012,深A,2023-12-19 15:34:36,2023-12-19
22,127097,三羊转债,0.91,262.8,271.0,251.328,261.74,2.364,100.67,0.87,-,211413,556398020.623,260.436,551880000,551880000,0.127097,深A,2023-12-19 15:34:33,2023-12-19
23,113671,武进转债,0.9,121.111,122.8,119.336,120.326,1.079,3.28,2.51,-,10165,12312222.0,120.032,375444100,375444100,1.113671,沪A,2023-12-19 16:11:46,2023-12-19
