,债券代码,债券名称,涨跌幅,最新价,最高,最低,今开,涨跌额,换手率,量比,动态市盈率,成交量,成交额,昨日收盘,总市值,流通市值,行情ID,市场类型,更新时间,最新交易日
0,113588,润达转债,9.11,156.895,168.269,145.2,145.2,13.104,422.72,8.69,-,2184238,3460458649.0,143.791,810697175,810697175,1.113588,沪A,2023-10-30 16:11:21,2023-10-30
1,127073,天赐转债,8.61,116.1,118.79,110.66,113.0,9.201,22.37,34.36,-,762774,875676920.349,106.899,3959185659,3959185659,0.127073,深A,2023-10-30 15:34:12,2023-10-30
2,123181,亚康转债,7.08,176.0,178.0,166.68,168.488,11.63,769.44,1.87,-,1168063,2041447844.195,164.37,267179792,267179792,0.123181,深A,2023-10-30 15:35:00,2023-10-30
3,118037,上声转债,6.38,230.643,233.5,214.641,218.6,13.841,127.26,1.6,-,661744,1506529992.0,216.802,1199343600,1199343600,1.118037,沪A,2023-10-30 16:11:10,2023-10-30
4,118021,新致转债,6.09,175.972,176.66,164.386,165.4,10.109,66.3,2.78,-,320832,552824241.0,165.863,851544345,851544345,1.118021,沪A,2023-10-30 16:11:57,2023-10-30
5,123205,大叶转债,5.84,172.3,172.3,159.0,162.8,9.5,70.7,1.35,-,336541,563626884.705,162.8,820201758,820201758,0.123205,深A,2023-10-30 15:34:12,2023-10-30
6,113577,春秋转债,5.07,133.443,134.998,126.8,126.809,6.443,109.94,3.87,-,195388,258669498.0,127.0,237167710,237167710,1.113577,沪A,2023-10-30 16:11:40,2023-10-30
7,128122,兴森转债,4.09,144.68,148.539,138.534,139.4,5.68,88.45,5.87,-,237443,342160897.432,139.0,388413136,388413136,0.128122,深A,2023-10-30 15:34:51,2023-10-30
8,113537,文灿转债,4.02,249.159,250.888,242.452,245.0,9.622,150.6,1.3,-,185557,457331484.0,239.537,306990050,306990050,1.113537,沪A,2023-10-30 16:11:36,2023-10-30
9,113602,景20转债,3.44,122.003,122.316,120.131,121.3,4.06,4.74,3.95,-,84338,102285267.0,117.943,2171487476,2171487476,1.113602,沪A,2023-10-30 16:12:03,2023-10-30
10,127059,永东转2,3.42,116.665,116.665,113.265,113.265,3.854,17.5,12.6,-,66367,76862884.289,112.811,442389480,442389480,0.127059,深A,2023-10-30 15:34:45,2023-10-30
11,113672,福蓉转债,3.29,142.708,145.8,138.164,138.164,4.541,69.24,6.64,-,443131,635980726.0,138.167,913331200,913331200,1.113672,沪A,2023-10-30 16:11:45,2023-10-30
12,128091,新天转债,3.23,165.998,167.981,160.028,160.797,5.198,64.69,3.11,-,98537,162817712.102,160.8,252855292,252855292,0.128091,深A,2023-10-30 15:34:15,2023-10-30
13,123076,强力转债,3.16,112.0,114.972,108.613,108.636,3.429,53.17,9.61,-,451908,508477731.035,108.571,951834128,951834128,0.123076,深A,2023-10-30 15:34:51,2023-10-30
14,128106,华统转债,3.1,208.675,210.21,201.6,201.6,6.282,36.1,1.08,-,103546,214883582.04,202.393,598516418,598516418,0.128106,深A,2023-10-30 15:34:21,2023-10-30
15,118015,芯海转债,3.03,117.429,117.83,113.399,113.899,3.454,15.38,1.89,-,63056,73287947.0,113.975,481429543,481429543,1.118015,沪A,2023-10-30 16:11:06,2023-10-30
16,123099,普利转债,3.03,138.003,144.0,135.36,136.7,4.053,138.53,8.71,-,1176972,1646033767.793,133.95,1172527309,1172527309,0.123099,深A,2023-10-30 15:34:57,2023-10-30
17,123078,飞凯转债,3.02,136.498,138.795,130.501,132.279,3.999,26.97,5.22,-,166734,226591200.803,132.499,843870630,843870630,0.123078,深A,2023-10-30 15:34:51,2023-10-30
18,113667,春23转债,2.93,129.777,130.789,125.926,125.937,3.695,13.53,0.97,-,77125,99546313.0,126.082,739721113,739721113,1.113667,沪A,2023-10-30 16:11:36,2023-10-30
19,111015,东亚转债,2.91,142.0,143.0,137.627,137.979,4.021,5.18,1.2,-,35741,50588450.0,137.979,979800000,979800000,1.111015,沪A,2023-10-30 16:11:52,2023-10-30
20,123130,设研转债,2.88,129.321,129.545,125.215,125.697,3.625,10.61,2.38,-,39825,50941679.924,125.696,485626866,485626866,0.123130,深A,2023-10-30 15:34:15,2023-10-30
21,123022,长信转债,2.88,139.5,139.804,134.3,135.598,3.901,12.97,3.41,-,33237,46069240.28,135.599,357441687,357441687,0.123022,深A,2023-10-30 15:34:36,2023-10-30
22,127040,国泰转债,2.61,115.0,115.31,112.381,112.856,2.92,1.94,4.74,-,77522,88855834.269,112.08,4585263900,4585263900,0.127040,深A,2023-10-30 15:34:27,2023-10-30
23,113045,环旭转债,2.57,116.22,116.8,112.65,113.32,2.915,1.86,2.46,-,64107,73617922.0,113.305,4009449839,4009449839,1.113045,沪A,2023-10-30 16:11:43,2023-10-30
24,118033,华特转债,2.53,124.126,124.5,120.63,120.63,3.066,2.23,0.71,-,14383,17698115.0,121.06,801848126,801848126,1.118033,沪A,2023-10-30 16:11:30,2023-10-30
25,110068,龙净转债,2.51,147.546,149.66,142.201,147.5,3.614,5.71,2.09,-,107069,156582014.0,143.932,2767693246,2767693246,1.110068,沪A,2023-10-30 16:11:40,2023-10-30
26,113582,火炬转债,2.48,139.999,140.416,136.1,136.266,3.389,13.07,1.26,-,54518,75527020.0,136.61,584179707,584179707,1.113582,沪A,2023-10-30 16:12:03,2023-10-30
27,111000,起帆转债,2.48,128.2,128.82,125.051,125.097,3.102,6.74,2.95,-,67336,85783763.0,125.098,1281057730,1281057730,1.111000,沪A,2023-10-30 16:11:48,2023-10-30
28,123054,思特转债,2.34,143.612,147.925,140.091,140.345,3.289,267.25,11.7,-,553966,802664431.664,140.323,297678954,297678954,0.123054,深A,2023-10-30 15:34:39,2023-10-30
29,128130,景兴转债,2.31,119.65,120.09,116.824,117.163,2.7,2.05,1.48,-,20515,24377641.414,116.95,1194824421,1194824421,0.128130,深A,2023-10-30 15:34:57,2023-10-30
30,113631,皖天转债,2.29,127.498,127.9,125.02,125.73,2.853,9.36,2.8,-,87064,110718762.0,124.645,1185568203,1185568203,1.113631,沪A,2023-10-30 16:11:21,2023-10-30
31,123129,锦鸡转债,2.22,134.089,135.941,131.2,131.82,2.912,223.15,0.41,-,603308,806941165.059,131.177,362523691,362523691,0.123129,深A,2023-10-30 15:34:12,2023-10-30
32,123117,健帆转债,2.19,110.165,111.439,108.198,108.356,2.364,3.06,7.86,-,30558,33570325.753,107.801,1101479795,1101479795,0.123117,深A,2023-10-30 15:34:12,2023-10-30
33,123167,商络转债,2.13,136.818,137.571,134.0,134.2,2.854,9.89,1.12,-,38941,52865860.989,133.964,538624555,538624555,0.123167,深A,2023-10-30 15:34:39,2023-10-30
34,113618,美诺转债,2.08,121.72,121.879,118.892,119.273,2.475,14.43,2.05,-,68800,83263194.0,119.245,580311055,580311055,1.113618,沪A,2023-10-30 16:11:06,2023-10-30
35,113651,松霖转债,2.07,118.196,118.3,115.504,116.8,2.395,6.0,4.61,-,36579,42809123.0,115.801,720937684,720937684,1.113651,沪A,2023-10-30 16:12:00,2023-10-30
36,123150,九强转债,2.02,131.714,132.72,128.87,129.413,2.614,2.48,0.81,-,27830,36507884.106,129.1,1476566494,1476566494,0.123150,深A,2023-10-30 15:34:30,2023-10-30
37,123172,漱玉转债,2.02,121.0,121.099,118.149,118.339,2.397,4.43,1.87,-,35437,42720271.766,118.603,967992861,967992861,0.123172,深A,2023-10-30 15:34:42,2023-10-30
38,128101,联创转债,1.97,126.3,126.944,123.61,123.86,2.445,14.84,2.22,-,44336,55650043.102,123.855,377454118,377454118,0.128101,深A,2023-10-30 15:34:48,2023-10-30
