,债券代码,债券名称,涨跌幅,最新价,最高,最低,今开,涨跌额,换手率,量比,动态市盈率,成交量,成交额,昨日收盘,总市值,流通市值,行情ID,市场类型,更新时间,最新交易日
0,123207,冠中转债,17.61,146.536,149.0,124.68,124.7,21.936,910.85,7.14,-,3643406,5201982191.171,124.6,586144000,586144000,0.123207,深A,2023-08-25 15:34:57,2023-08-25
1,127080,声迅转债,6.29,198.5,203.758,180.263,181.16,11.742,625.39,1.45,-,1750486,3437811452.073,186.758,555606264,555606264,0.127080,深A,2023-08-25 15:34:39,2023-08-25
2,123012,万顺转债,4.7,254.0,260.918,239.0,242.6,11.4,481.5,1.05,-,587787,1474444001.576,242.6,310065674,310065674,0.123012,深A,2023-08-25 15:35:00,2023-08-25
3,113672,福蓉转债,3.16,215.688,235.599,203.206,209.087,6.601,178.99,1.45,-,1145567,2492803389.0,209.087,1380403200,1380403200,1.113672,沪A,2023-08-25 16:11:36,2023-08-25
4,127090,兴瑞转债,3.04,148.819,150.714,142.581,144.45,4.391,88.82,1.02,-,410333,605395691.597,144.428,687543780,687543780,0.127090,深A,2023-08-25 15:34:39,2023-08-25
5,123177,测绘转债,2.84,156.2,156.28,150.21,152.0,4.312,89.77,2.51,-,365094,563029486.984,151.888,635237440,635237440,0.123177,深A,2023-08-25 15:34:42,2023-08-25
6,110048,福能转债,2.34,169.365,176.0,162.0,165.5,3.869,8.6,6.15,-,109735,187032452.0,165.496,2161331124,2161331124,1.110048,沪A,2023-08-25 16:12:00,2023-08-25
7,113660,寿22转债,1.49,134.886,138.065,133.111,133.3,1.985,31.83,6.94,-,126581,172517899.0,132.901,536445399,536445399,1.113660,沪A,2023-08-25 16:11:45,2023-08-25
8,113526,联泰转债,1.17,131.459,136.268,130.0,130.02,1.516,213.01,6.78,-,410506,548369981.0,129.943,253341212,253341212,1.113526,沪A,2023-08-25 16:11:21,2023-08-25
9,128141,旺能转债,1.14,124.676,125.75,123.363,123.43,1.41,3.68,3.95,-,46745,58374511.914,123.266,1583565357,1583565357,0.128141,深A,2023-08-25 15:34:12,2023-08-25
10,123002,国祯转债,1.12,110.469,110.87,109.199,109.864,1.223,8.62,1.07,-,21729,23944863.424,109.246,278546368,278546368,0.123002,深A,2023-08-25 15:35:00,2023-08-25
11,110061,川投转债,1.06,182.608,183.55,180.3,180.3,1.91,0.97,0.76,-,33621,61316868.0,180.698,6354707270,6354707270,1.110061,沪A,2023-08-25 16:11:28,2023-08-25
12,127028,英特转债,1.03,132.483,133.26,130.329,130.857,1.35,21.96,0.85,-,89222,117728579.058,131.133,538246368,538246368,0.127028,深A,2023-08-25 15:34:15,2023-08-25
