,债券代码,债券名称,涨跌幅,最新价,最高,最低,今开,涨跌额,换手率,量比,动态市盈率,成交量,成交额,昨日收盘,总市值,流通市值,行情ID,市场类型,更新时间,最新交易日
0,111014,N李子转,39.69,139.689,148.67,130.0,130.0,39.689,12.46,-,-,74786,102837429.0,100.0,838134000,838134000,1.111014,沪A,2023-07-13 16:11:55,2023-07-13
1,123167,商络转债,20.0,158.976,158.976,133.2,133.2,26.496,545.15,12.28,-,2161245,3259179976.423,132.48,630261306,630261306,0.123167,深A,2023-07-13 15:34:09,2023-07-13
2,113524,奇精转债,8.66,139.944,147.898,128.33,129.0,11.155,852.44,13.27,-,2810662,4023261765.0,128.789,461424896,461424896,1.113524,沪A,2023-07-13 16:11:24,2023-07-13
3,113615,金诚转债,5.54,269.066,278.953,258.496,258.5,14.129,89.24,7.73,-,681647,1849425970.0,254.937,2055174540,2055174540,1.113615,沪A,2023-07-13 16:11:24,2023-07-13
4,123059,银信转债,4.3,130.7,134.379,125.336,125.336,5.384,117.58,22.85,-,459989,599033238.216,125.316,511331336,511331336,0.123059,深A,2023-07-13 15:34:36,2023-07-13
5,118017,深科转债,3.63,138.4,140.5,132.747,133.841,4.851,128.41,2.78,-,462285,639049461.0,133.549,498238616,498238616,1.118017,沪A,2023-07-13 16:11:37,2023-07-13
6,123181,亚康转债,3.57,290.008,295.01,282.702,285.0,10.007,297.14,1.83,-,775531,2245443707.967,280.001,756920880,756920880,0.123181,深A,2023-07-13 15:34:15,2023-07-13
7,123177,测绘转债,3.57,159.5,163.88,152.9,153.002,5.498,179.64,6.17,-,730547,1164841701.71,154.002,648657950,648657950,0.123177,深A,2023-07-13 15:34:51,2023-07-13
8,123175,百畅转债,3.16,130.0,135.5,125.871,125.871,3.985,120.69,26.17,-,506889,666516341.87,126.015,546000000,546000000,0.123175,深A,2023-07-13 15:34:48,2023-07-13
9,113667,春23转债,3.06,123.376,127.9,119.504,119.504,3.662,16.72,5.47,-,95321,117976185.0,119.714,703243200,703243200,1.113667,沪A,2023-07-13 16:11:13,2023-07-13
10,113588,润达转债,3.04,142.243,143.497,138.0,138.5,4.201,55.62,0.86,-,305140,430807434.0,138.042,780353064,780353064,1.113588,沪A,2023-07-13 16:11:46,2023-07-13
