,债券名称,债券代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,飞鹿转债,123052,2023-09-08 09:31,142.6,143.266,143.286,142.6,356,508850.0,0.48,0.47,0.666,0.24
1,飞鹿转债,123052,2023-09-08 09:32,143.2,143.238,143.266,143.2,519,743416.0,0.05,-0.02,-0.028,0.35
2,飞鹿转债,123052,2023-09-08 09:33,143.256,143.302,143.37,143.238,314,449895.0,0.09,0.04,0.064,0.21
3,飞鹿转债,123052,2023-09-08 09:34,143.43,143.24,143.43,142.997,412,590428.0,0.3,-0.04,-0.062,0.27
4,飞鹿转债,123052,2023-09-08 09:35,143.305,143.166,143.32,143.028,107,153285.0,0.2,-0.05,-0.074,0.07
5,飞鹿转债,123052,2023-09-08 09:36,143.168,143.3,143.32,143.168,57,81642.0,0.11,0.09,0.134,0.04
6,飞鹿转债,123052,2023-09-08 09:37,143.301,143.1,143.301,143.1,310,443902.0,0.14,-0.14,-0.2,0.21
7,飞鹿转债,123052,2023-09-08 09:38,143.1,143.334,143.334,143.1,134,192023.0,0.16,0.16,0.234,0.09
8,飞鹿转债,123052,2023-09-08 09:39,143.401,143.397,143.401,143.3,106,151946.0,0.07,0.04,0.063,0.07
9,飞鹿转债,123052,2023-09-08 09:40,143.252,143.274,143.397,143.252,188,269414.0,0.1,-0.09,-0.123,0.13
10,飞鹿转债,123052,2023-09-08 09:41,143.32,143.348,143.397,143.32,82,117538.0,0.05,0.05,0.074,0.05
11,飞鹿转债,123052,2023-09-08 09:42,143.37,143.3,143.373,143.3,98,140480.0,0.05,-0.03,-0.048,0.07
12,飞鹿转债,123052,2023-09-08 09:43,143.17,143.245,143.245,143.17,184,263460.0,0.05,-0.04,-0.055,0.12
13,飞鹿转债,123052,2023-09-08 09:44,143.181,142.991,143.181,142.991,248,355007.0,0.13,-0.18,-0.254,0.17
14,飞鹿转债,123052,2023-09-08 09:45,143.13,142.859,143.13,142.859,109,155811.0,0.19,-0.09,-0.132,0.07
15,飞鹿转债,123052,2023-09-08 09:46,142.859,142.752,142.859,142.75,74,105659.0,0.08,-0.07,-0.107,0.05
16,飞鹿转债,123052,2023-09-08 09:47,142.752,142.7,142.829,142.7,167,238339.0,0.09,-0.04,-0.052,0.11
17,飞鹿转债,123052,2023-09-08 09:48,142.826,142.779,142.826,142.646,98,139836.0,0.13,0.06,0.079,0.07
18,飞鹿转债,123052,2023-09-08 09:49,142.731,142.75,142.75,142.731,15,21410.0,0.01,-0.02,-0.029,0.01
19,飞鹿转债,123052,2023-09-08 09:50,142.748,142.727,142.748,142.661,69,98480.0,0.06,-0.02,-0.023,0.05
20,飞鹿转债,123052,2023-09-08 09:51,142.693,142.728,142.728,142.677,85,121282.0,0.04,0.0,0.001,0.06
21,飞鹿转债,123052,2023-09-08 09:52,142.728,142.84,142.907,142.677,78,111362.0,0.16,0.08,0.112,0.05
22,飞鹿转债,123052,2023-09-08 09:53,142.84,142.9,142.907,142.79,69,98572.0,0.08,0.04,0.06,0.05
23,飞鹿转债,123052,2023-09-08 09:54,142.913,142.79,142.913,142.789,88,125711.0,0.09,-0.08,-0.11,0.06
24,飞鹿转债,123052,2023-09-08 09:55,142.84,142.728,142.84,142.728,87,124218.0,0.08,-0.04,-0.062,0.06
25,飞鹿转债,123052,2023-09-08 09:56,142.7,142.602,142.7,142.6,155,221099.0,0.07,-0.09,-0.126,0.1
26,飞鹿转债,123052,2023-09-08 09:57,142.602,142.6,142.604,142.538,85,121209.0,0.05,0.0,-0.002,0.06
27,飞鹿转债,123052,2023-09-08 09:58,142.602,142.573,142.602,142.557,95,135462.0,0.03,-0.02,-0.027,0.06
