,债券代码,债券名称,涨跌幅,最新价,最高,最低,今开,涨跌额,换手率,量比,动态市盈率,成交量,成交额,昨日收盘,总市值,流通市值,行情ID,市场类型,更新时间,最新交易日
0,123201,纽泰转债,57.3,157.3,157.3,130.0,130.0,57.3,8.27,-,-,28960,42478463.3,100.0,550550000,550550000,0.123201,深A,2023-07-18 15:34:57,2023-07-18
1,123200,海泰转债,20.0,188.76,188.76,175.9,180.37,31.46,87.47,5.81,-,346899,633237777.858,157.3,748568552,748568552,0.123200,深A,2023-07-18 15:34:18,2023-07-18
2,123046,天铁转债,10.27,493.99,499.789,418.914,451.53,45.99,601.54,2.01,-,351745,1668948433.355,448.0,288856207,288856207,0.123046,深A,2023-07-18 15:34:30,2023-07-18
3,113537,文灿转债,8.68,297.067,316.498,269.2,272.8,23.731,1327.94,2.84,-,1637534,4891453790.0,273.336,366325200,366325200,1.113537,沪A,2023-07-18 16:11:52,2023-07-18
4,128070,智能转债,7.94,157.7,162.0,145.04,145.5,11.6,961.74,1.27,-,2204354,3409363670.756,146.1,361456127,361456127,0.128070,深A,2023-07-18 15:34:24,2023-07-18
5,127087,星帅转2,6.41,139.395,144.98,130.311,131.22,8.395,645.2,28.9,-,2986609,4160066817.693,131.0,645259455,645259455,0.127087,深A,2023-07-18 15:35:00,2023-07-18
6,123075,贝斯转债,5.21,152.031,165.6,143.855,144.301,7.531,742.65,4.5,-,1130538,1761660762.75,144.5,231438616,231438616,0.123075,深A,2023-07-18 15:34:36,2023-07-18
7,113039,嘉泽转债,4.54,153.742,155.49,145.425,147.3,6.679,104.17,2.51,-,299903,456121407.0,147.063,442632443,442632443,1.113039,沪A,2023-07-18 16:11:52,2023-07-18
8,118019,金盘转债,3.98,136.731,140.55,132.247,132.55,5.231,51.32,9.45,-,501279,682337473.0,131.5,1335424331,1335424331,1.118019,沪A,2023-07-18 16:11:31,2023-07-18
9,123199,山河转债,3.7,134.0,134.0,127.9,129.2,4.78,86.68,1.76,-,277373,365995141.277,129.22,428800000,428800000,0.123199,深A,2023-07-18 15:35:03,2023-07-18
10,127065,瑞鹄转债,3.25,200.0,204.484,191.979,194.3,6.295,183.73,1.28,-,806712,1608692020.332,193.705,878164200,878164200,0.127065,深A,2023-07-18 15:34:54,2023-07-18
11,123197,光力转债,3.08,151.5,160.14,147.501,147.579,4.52,246.62,12.7,-,986472,1524041418.394,146.98,606000000,606000000,0.123197,深A,2023-07-18 15:34:54,2023-07-18
12,113582,火炬转债,2.92,155.976,156.709,150.081,151.7,4.424,32.87,1.09,-,137180,212001806.0,151.552,650933081,650933081,1.113582,沪A,2023-07-18 16:11:49,2023-07-18
13,123015,蓝盾转退,2.89,25.949,29.999,24.501,25.422,0.729,31.54,0.91,-,31536,8291614.601,25.22,25947651,25947651,0.123015,深A,2023-07-18 15:34:24,2023-07-18
14,123118,惠城转债,2.73,312.8,312.8,302.8,306.0,8.3,48.14,0.39,-,87053,267073282.638,304.5,565663766,565663766,0.123118,深A,2023-07-18 15:35:06,2023-07-18
15,123088,威唐转债,2.72,129.5,134.538,125.1,125.939,3.435,170.6,2.08,-,513679,671197180.334,126.065,389935378,389935378,0.123088,深A,2023-07-18 15:34:48,2023-07-18
16,128030,天康转债,2.51,235.555,236.8,229.68,231.479,5.778,27.1,2.66,-,21591,50408615.83,229.777,187646882,187646882,0.128030,深A,2023-07-18 15:35:06,2023-07-18
17,127043,川恒转债,2.48,131.84,133.738,128.601,129.15,3.19,24.67,10.92,-,257641,340494034.746,128.65,1376729839,1376729839,0.127043,深A,2023-07-18 15:35:03,2023-07-18
18,118021,新致转债,2.4,237.528,251.322,230.42,234.506,5.575,393.91,1.27,-,1906404,4620280679.0,231.953,1149552385,1149552385,1.118021,沪A,2023-07-18 16:11:07,2023-07-18
19,123195,蓝晓转02,2.39,140.28,144.0,139.11,143.9,3.28,36.23,13.86,-,197831,280237899.643,137.0,766019281,766019281,0.123195,深A,2023-07-18 15:34:48,2023-07-18
20,127078,优彩转债,2.3,126.439,126.6,122.176,122.176,2.839,5.36,1.56,-,32141,40315208.989,123.6,758624391,758624391,0.127078,深A,2023-07-18 15:34:54,2023-07-18
21,127063,贵轮转债,2.21,156.444,158.95,150.291,153.12,3.386,18.19,0.42,-,296997,461682438.026,153.058,2554268541,2554268541,0.127063,深A,2023-07-18 15:34:42,2023-07-18
22,127079,华亚转债,2.13,141.0,141.38,137.981,138.0,2.937,16.66,0.83,-,56644,79313405.868,138.063,479389566,479389566,0.127079,深A,2023-07-18 15:34:24,2023-07-18
23,123191,智尚转债,2.09,172.181,179.5,167.44,168.2,3.531,43.03,1.99,-,301025,522621622.53,168.65,1204543840,1204543840,0.123191,深A,2023-07-18 15:34:45,2023-07-18
24,118017,深科转债,2.09,136.858,143.83,133.88,133.92,2.804,231.9,4.57,-,834837,1158676911.0,134.054,492687431,492687431,1.118017,沪A,2023-07-18 16:11:55,2023-07-18
25,123150,九强转债,1.94,135.35,135.35,132.297,132.614,2.57,3.14,1.01,-,35204,47226178.846,132.78,1517328858,1517328858,0.123150,深A,2023-07-18 15:34:18,2023-07-18
26,128122,兴森转债,1.92,160.507,165.325,158.11,158.24,3.017,56.18,5.55,-,150814,244155957.651,157.49,430908007,430908007,0.128122,深A,2023-07-18 15:34:09,2023-07-18
27,123174,精锻转债,1.89,132.825,135.633,129.152,130.042,2.466,25.43,2.79,-,249170,332452470.472,130.359,1301685000,1301685000,0.123174,深A,2023-07-18 15:34:30,2023-07-18
28,118011,银微转债,1.85,124.256,124.898,122.0,122.05,2.252,8.24,1.82,-,41155,51120003.0,122.004,620968117,620968117,1.118011,沪A,2023-07-18 16:11:31,2023-07-18
29,127044,蒙娜转债,1.84,110.89,111.051,108.842,108.895,2.0,3.62,3.93,-,42353,46782105.074,108.89,1296154953,1296154953,0.127044,深A,2023-07-18 15:34:30,2023-07-18
30,113575,东时转债,1.81,157.28,159.7,152.8,156.0,2.798,226.3,2.0,-,222309,349419526.0,154.482,154507154,154507154,1.113575,沪A,2023-07-18 16:11:31,2023-07-18
31,113063,赛轮转债,1.79,137.989,139.771,135.448,135.5,2.426,9.5,2.1,-,190819,263050308.0,135.563,2771721844,2771721844,1.113063,沪A,2023-07-18 16:11:40,2023-07-18
32,113594,淳中转债,1.72,133.811,134.262,130.9,131.407,2.259,13.74,1.96,-,41184,54900329.0,131.552,401010157,401010157,1.113594,沪A,2023-07-18 16:11:40,2023-07-18
33,123038,联得转债,1.63,159.655,165.0,156.451,163.5,2.565,376.89,1.31,-,554838,885049080.29,157.09,235037385,235037385,0.123038,深A,2023-07-18 15:34:27,2023-07-18
34,123189,晓鸣转债,1.58,121.5,121.891,119.52,119.915,1.89,8.45,1.96,-,27817,33605301.839,119.61,399735000,399735000,0.123189,深A,2023-07-18 15:34:36,2023-07-18
35,113027,华钰转债,1.57,156.528,157.3,153.45,153.55,2.419,48.16,0.59,-,114898,179135131.0,154.109,373400675,373400675,1.113027,沪A,2023-07-18 16:11:22,2023-07-18
36,113639,华正转债,1.57,129.044,130.24,126.5,126.88,1.991,8.79,2.82,-,50071,64534411.0,127.053,735470277,735470277,1.113639,沪A,2023-07-18 16:11:37,2023-07-18
37,127037,银轮转债,1.55,182.643,184.99,179.3,179.6,2.783,13.18,0.9,-,92217,168508205.226,179.86,1277429251,1277429251,0.127037,深A,2023-07-18 15:34:57,2023-07-18
38,123087,明电转债,1.53,127.73,128.0,126.185,126.199,1.925,3.02,0.73,-,12660,16124440.419,125.805,535085494,535085494,0.123087,深A,2023-07-18 15:34:54,2023-07-18
39,123169,正海转债,1.47,125.32,125.88,123.033,123.488,1.82,5.71,1.0,-,79943,99876251.218,123.5,1754404683,1754404683,0.123169,深A,2023-07-18 15:34:36,2023-07-18
40,113061,拓普转债,1.47,134.938,135.8,132.597,132.983,1.955,4.83,1.49,-,120698,162609870.0,132.983,3373281328,3373281328,1.113061,沪A,2023-07-18 16:11:31,2023-07-18
41,128137,洁美转债,1.45,141.0,141.321,138.506,139.15,2.02,4.2,1.39,-,25178,35280903.374,138.98,845106342,845106342,0.128137,深A,2023-07-18 15:35:00,2023-07-18
42,123018,溢利转债,1.45,286.2,288.16,281.0,281.818,4.1,92.71,0.46,-,50189,142833229.35,282.1,154938091,154938091,0.123018,深A,2023-07-18 15:34:21,2023-07-18
43,127020,中金转债,1.44,134.0,134.982,131.24,132.099,1.901,4.53,1.19,-,136782,182962543.537,132.099,4050389994,4050389994,0.127020,深A,2023-07-18 15:34:15,2023-07-18
44,110089,兴发转债,1.42,113.794,114.3,112.205,112.205,1.589,4.09,2.29,-,114644,130127157.0,112.205,3186043899,3186043899,1.110089,沪A,2023-07-18 16:11:49,2023-07-18
45,127086,恒邦转债,1.39,131.0,131.38,128.6,128.85,1.8,5.19,0.87,-,163987,214086919.83,129.2,4139600000,4139600000,0.127086,深A,2023-07-18 15:34:30,2023-07-18
46,118033,华特转债,1.38,135.385,135.85,133.302,133.542,1.843,3.28,2.13,-,21202,28669021.0,133.542,874587100,874587100,1.118033,沪A,2023-07-18 16:11:52,2023-07-18
47,127050,麒麟转债,1.35,133.83,134.223,131.268,131.742,1.785,4.25,1.73,-,93422,124548082.996,132.045,2942723498,2942723498,0.127050,深A,2023-07-18 15:34:09,2023-07-18
48,123193,海能转债,1.27,126.177,127.19,124.592,124.592,1.585,1.66,5.11,-,9962,12582255.265,124.592,757062000,757062000,0.123193,深A,2023-07-18 15:34:57,2023-07-18
49,113662,豪能转债,1.26,124.7,125.53,122.407,123.5,1.554,5.83,1.07,-,29139,36209879.0,123.146,623496259,623496259,1.113662,沪A,2023-07-18 16:12:01,2023-07-18
50,113649,丰山转债,1.25,127.599,128.02,125.853,126.05,1.581,3.48,1.6,-,17379,22119276.0,126.018,637166117,637166117,1.113649,沪A,2023-07-18 16:11:10,2023-07-18
51,113534,鼎胜转债,1.25,236.378,238.86,231.557,233.695,2.922,12.31,1.2,-,48263,113742239.0,233.456,926403202,926403202,1.113534,沪A,2023-07-18 16:11:31,2023-07-18
52,127036,三花转债,1.25,132.1,134.176,128.8,129.18,1.63,18.39,0.95,-,291961,385380320.179,130.47,2097025941,2097025941,0.127036,深A,2023-07-18 15:34:36,2023-07-18
53,128106,华统转债,1.24,218.061,223.33,215.031,215.75,2.681,94.23,2.08,-,270333,593592210.508,215.38,625613738,625613738,0.128106,深A,2023-07-18 15:34:36,2023-07-18
54,128075,远东转债,1.24,131.61,132.3,129.6,130.09,1.61,8.39,0.92,-,45596,59739234.902,130.0,714980669,714980669,0.128075,深A,2023-07-18 15:34:18,2023-07-18
55,113663,新化转债,1.23,137.914,138.58,135.0,136.192,1.678,3.93,0.81,-,25546,35105540.0,136.236,896309154,896309154,1.113663,沪A,2023-07-18 16:11:37,2023-07-18
56,128120,联诚转债,1.22,134.0,134.756,131.778,132.101,1.621,94.2,0.76,-,244604,327079289.984,132.379,347959542,347959542,0.128120,深A,2023-07-18 15:35:06,2023-07-18
57,123186,志特转债,1.2,115.016,115.699,113.703,113.909,1.366,1.58,1.8,-,9685,11135951.114,113.65,706236195,706236195,0.123186,深A,2023-07-18 15:35:06,2023-07-18
58,113577,春秋转债,1.2,126.594,126.607,124.56,125.479,1.499,7.02,0.7,-,12485,15700345.0,125.095,225009442,225009442,1.113577,沪A,2023-07-18 16:11:37,2023-07-18
59,128128,齐翔转2,1.19,132.104,132.199,130.239,130.239,1.555,2.78,1.52,-,18902,24903237.775,130.549,897654078,897654078,0.128128,深A,2023-07-18 15:34:54,2023-07-18
60,123173,恒锋转债,1.16,139.999,139.999,138.29,139.1,1.599,23.33,0.48,-,56533,78661338.745,138.4,339250477,339250477,0.123173,深A,2023-07-18 15:34:54,2023-07-18
61,113656,嘉诚转债,1.12,116.793,116.88,115.292,115.449,1.293,0.89,1.12,-,7093,8253931.0,115.5,934328934,934328934,1.113656,沪A,2023-07-18 16:11:34,2023-07-18
62,113659,莱克转债,1.12,122.195,122.411,120.77,121.5,1.35,0.88,0.63,-,10500,12785954.0,120.845,1466324237,1466324237,1.113659,沪A,2023-07-18 16:11:52,2023-07-18
63,113598,法兰转债,1.08,154.197,155.855,152.301,152.9,1.645,9.24,0.65,-,25418,39230838.0,152.552,424402108,424402108,1.113598,沪A,2023-07-18 16:11:55,2023-07-18
64,123162,东杰转债,1.06,128.85,129.1,127.167,127.87,1.35,3.64,1.18,-,20478,26253577.025,127.5,725856246,725856246,0.123162,深A,2023-07-18 15:34:39,2023-07-18
65,128123,国光转债,1.05,123.219,123.742,121.719,121.874,1.279,2.13,0.34,-,6823,8384329.959,121.94,394195817,394195817,0.128123,深A,2023-07-18 15:34:51,2023-07-18
66,127072,博实转债,1.04,142.844,143.2,140.518,141.3,1.464,3.52,0.71,-,15826,22457568.466,141.38,642666155,642666155,0.127072,深A,2023-07-18 15:34:51,2023-07-18
67,123112,万讯转债,1.01,147.26,148.407,145.444,145.444,1.472,19.67,1.04,-,44555,65459113.882,145.788,333607075,333607075,0.123112,深A,2023-07-18 15:34:54,2023-07-18
68,123181,亚康转债,1.01,266.664,272.307,263.2,267.0,2.664,125.71,0.67,-,328116,878779300.129,264.0,695993040,695993040,0.123181,深A,2023-07-18 15:34:45,2023-07-18
69,128101,联创转债,1.0,136.354,146.8,135.5,137.025,1.354,1228.16,2.74,-,3670506,5184162744.2,135.0,407510291,407510291,0.128101,深A,2023-07-18 15:34:27,2023-07-18
70,113616,韦尔转债,1.0,118.61,118.834,117.432,117.433,1.177,0.99,1.19,-,24180,28583391.0,117.433,2886028009,2886028009,1.113616,沪A,2023-07-18 16:11:10,2023-07-18
71,110055,伊力转债,1.0,199.144,199.414,195.718,197.0,1.966,8.6,0.45,-,20930,41457908.0,197.178,484740393,484740393,1.110055,沪A,2023-07-18 16:11:13,2023-07-18
72,127039,北港转债,1.0,126.245,126.607,124.745,124.745,1.245,0.65,0.59,-,11487,14465663.84,125.0,2225769163,2225769163,0.127039,深A,2023-07-18 15:34:27,2023-07-18
73,128090,汽模转2,0.98,124.711,124.944,122.919,123.253,1.216,4.92,1.33,-,15232,18932109.44,123.495,386438234,386438234,0.128090,深A,2023-07-18 15:34:36,2023-07-18
74,113615,金诚转债,0.97,269.317,272.393,257.769,263.0,2.582,8.73,0.27,-,66710,178425719.0,266.735,2057091723,2057091723,1.113615,沪A,2023-07-18 16:11:59,2023-07-18
75,113595,花王转债,0.96,109.684,111.0,108.676,108.745,1.044,24.51,2.27,-,66361,73010026.0,108.64,296918317,296918317,1.113595,沪A,2023-07-18 16:11:10,2023-07-18
76,110090,爱迪转债,0.95,138.568,139.0,136.339,136.9,1.298,7.03,1.05,-,110306,152135614.0,137.27,2175371411,2175371411,1.110090,沪A,2023-07-18 16:11:13,2023-07-18
77,113600,新星转债,0.94,125.238,125.499,123.432,124.003,1.161,5.13,1.24,-,23248,28964536.0,124.077,567270531,567270531,1.113600,沪A,2023-07-18 16:11:25,2023-07-18
78,128017,金禾转债,0.93,128.583,129.22,127.001,127.4,1.183,6.58,0.7,-,36312,46530582.414,127.4,709135759,709135759,0.128017,深A,2023-07-18 15:34:33,2023-07-18
79,128085,鸿达转债,0.92,94.869,95.222,94.0,94.0,0.869,3.93,2.03,-,13259,12561071.01,94.0,319846090,319846090,0.128085,深A,2023-07-18 15:34:30,2023-07-18
80,113640,苏利转债,0.9,112.901,112.956,111.6,111.6,1.007,0.68,1.49,-,6511,7326427.0,111.894,1080654502,1080654502,1.113640,沪A,2023-07-18 16:11:10,2023-07-18
81,113667,春23转债,0.9,123.986,124.87,122.445,122.746,1.105,2.71,0.55,-,15425,19073804.0,122.881,706720200,706720200,1.113667,沪A,2023-07-18 16:11:10,2023-07-18
82,111005,富春转债,0.89,125.606,125.749,124.443,124.624,1.106,0.76,0.52,-,4359,5445705.0,124.5,715892904,715892904,1.111005,沪A,2023-07-18 16:11:04,2023-07-18
83,113648,巨星转债,0.87,140.625,141.413,138.801,139.5,1.208,7.21,0.57,-,72102,101253626.0,139.417,1405942031,1405942031,1.113648,沪A,2023-07-18 16:11:43,2023-07-18
84,123160,泰福转债,0.86,124.177,124.3,122.909,123.02,1.064,3.03,0.87,-,10144,12559395.182,123.113,415853499,415853499,0.123160,深A,2023-07-18 15:34:24,2023-07-18
85,113609,永安转债,0.83,123.668,124.35,122.27,122.717,1.024,2.31,0.93,-,16980,20973112.0,122.644,907899965,907899965,1.113609,沪A,2023-07-18 16:11:10,2023-07-18
86,128134,鸿路转债,0.83,125.932,126.064,124.692,124.955,1.032,0.34,0.69,-,5401,6779673.09,124.9,1980675497,1980675497,0.128134,深A,2023-07-18 15:34:57,2023-07-18
87,113628,晨丰转债,0.83,126.102,126.936,124.699,125.194,1.032,6.06,1.19,-,25160,31737380.0,125.07,523233768,523233768,1.113628,沪A,2023-07-18 16:11:25,2023-07-18
88,110080,东湖转债,0.82,140.562,145.8,139.199,139.993,1.149,56.58,2.36,-,806905,1149058713.0,139.413,2004682734,2004682734,1.110080,沪A,2023-07-18 16:11:13,2023-07-18
89,113591,胜达转债,0.82,127.442,127.532,125.87,126.416,1.04,4.35,1.38,-,20610,26181237.0,126.402,604439564,604439564,1.113591,沪A,2023-07-18 16:11:52,2023-07-18
90,113651,松霖转债,0.82,121.1,121.16,119.855,119.9,0.987,1.99,0.84,-,12146,14665260.0,120.113,738654294,738654294,1.113651,沪A,2023-07-18 16:11:29,2023-07-18
