,债券名称,债券代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,寿22转债,113660,2023-09-27 09:31,137.199,137.084,137.588,137.084,44,60416.0,0.37,0.0,0.0,0.01
1,寿22转债,113660,2023-09-27 09:32,137.264,137.266,137.498,137.264,159,218289.0,0.17,0.13,0.182,0.04
2,寿22转债,113660,2023-09-27 09:33,137.457,137.164,137.605,137.164,150,206084.0,0.32,-0.07,-0.102,0.04
3,寿22转债,113660,2023-09-27 09:34,137.205,137.28,137.28,137.205,39,53516.0,0.05,0.08,0.116,0.01
4,寿22转债,113660,2023-09-27 09:35,137.415,137.213,137.415,137.213,33,45308.0,0.15,-0.05,-0.067,0.01
5,寿22转债,113660,2023-09-27 09:36,137.138,137.139,137.212,137.082,43,58965.0,0.09,-0.05,-0.074,0.01
6,寿22转债,113660,2023-09-27 09:37,137.15,137.15,137.15,137.15,2,2743.0,0.0,0.01,0.011,0.0
7,寿22转债,113660,2023-09-27 09:38,137.0,137.003,137.046,136.955,43,58916.0,0.07,-0.11,-0.147,0.01
8,寿22转债,113660,2023-09-27 09:39,136.955,136.842,136.955,136.713,47,64352.0,0.18,-0.12,-0.161,0.01
9,寿22转债,113660,2023-09-27 09:40,136.872,136.936,136.936,136.872,37,50665.0,0.05,0.07,0.094,0.01
10,寿22转债,113660,2023-09-27 09:41,136.942,137.029,137.029,136.841,114,156088.0,0.14,0.07,0.093,0.03
11,寿22转债,113660,2023-09-27 09:42,137.295,137.168,137.295,137.099,15,20575.0,0.14,0.1,0.139,0.0
12,寿22转债,113660,2023-09-27 09:43,137.133,137.136,137.293,137.125,28,38399.0,0.12,-0.02,-0.032,0.01
13,寿22转债,113660,2023-09-27 09:44,137.293,137.288,137.293,137.182,8,10980.0,0.08,0.11,0.152,0.0
14,寿22转债,113660,2023-09-27 09:45,137.286,137.183,137.286,137.183,15,20579.0,0.08,-0.08,-0.105,0.0
15,寿22转债,113660,2023-09-27 09:46,137.284,137.192,137.284,137.192,7,9607.0,0.07,0.01,0.009,0.0
16,寿22转债,113660,2023-09-27 09:47,137.28,137.287,137.287,137.28,14,19220.0,0.01,0.07,0.095,0.0
17,寿22转债,113660,2023-09-27 09:48,137.288,137.398,137.4,137.288,50,68653.0,0.08,0.08,0.111,0.01
18,寿22转债,113660,2023-09-27 09:49,137.386,137.39,137.39,137.386,10,13739.0,0.0,-0.01,-0.008,0.0
19,寿22转债,113660,2023-09-27 09:50,137.43,137.44,137.575,137.43,44,60466.0,0.11,0.04,0.05,0.01
20,寿22转债,113660,2023-09-27 09:51,137.516,137.517,137.517,137.516,8,11002.0,0.0,0.06,0.077,0.0
21,寿22转债,113660,2023-09-27 09:52,137.546,137.575,137.575,137.546,55,75657.0,0.02,0.04,0.058,0.01
22,寿22转债,113660,2023-09-27 09:53,137.575,137.588,137.588,137.571,13,17885.0,0.01,0.01,0.013,0.0
