,债券代码,债券名称,涨跌幅,最新价,最高,最低,今开,涨跌额,换手率,量比,动态市盈率,成交量,成交额,昨日收盘,总市值,流通市值,行情ID,市场类型,更新时间,最新交易日
0,111013,新港转债,6.61,231.016,239.496,213.199,216.1,14.314,260.99,4.96,-,963413,2211305965.0,216.702,852760912,852760912,1.111013,沪A,2023-07-27 16:11:03,2023-07-27
1,127065,瑞鹄转债,3.68,195.502,214.99,195.39,195.39,6.943,498.71,7.55,-,2189521,4477423584.554,188.559,858326311,858326311,0.127065,深A,2023-07-27 15:34:18,2023-07-27
2,113626,伯特转债,3.17,258.474,268.44,256.256,260.0,7.93,57.66,3.54,-,450098,1181276608.0,250.544,2017555769,2017555769,1.113626,沪A,2023-07-27 16:11:58,2023-07-27
3,110055,伊力转债,2.49,198.464,201.5,192.73,193.501,4.817,89.43,1.62,-,217689,431015352.0,193.647,483077055,483077055,1.110055,沪A,2023-07-27 16:11:40,2023-07-27
4,128025,特一转债,2.03,190.98,194.888,187.29,187.29,3.798,221.64,3.04,-,467541,896946707.929,187.182,402866963,402866963,0.128025,深A,2023-07-27 15:34:39,2023-07-27
5,123174,精锻转债,1.87,131.52,135.488,130.266,130.944,2.408,16.32,4.02,-,159949,212814574.787,129.112,1288896000,1288896000,0.123174,深A,2023-07-27 15:34:12,2023-07-27
6,113604,多伦转债,1.83,120.695,122.45,119.04,119.1,2.164,21.02,2.36,-,134440,162591226.0,118.531,771931787,771931787,1.113604,沪A,2023-07-27 16:11:09,2023-07-27
7,113066,平煤转债,1.51,119.178,119.717,116.668,116.668,1.778,3.25,6.46,-,94130,111983308.0,117.4,3456162000,3456162000,1.113066,沪A,2023-07-27 16:11:46,2023-07-27
8,118023,广大转债,1.47,119.569,120.12,117.687,117.697,1.728,2.27,1.1,-,35116,41899014.0,117.841,1853296782,1853296782,1.118023,沪A,2023-07-27 16:11:24,2023-07-27
9,128090,汽模转2,1.35,125.781,135.332,125.366,132.01,1.681,238.98,111.02,-,740514,959142909.157,124.1,389753811,389753811,0.128090,深A,2023-07-27 15:34:27,2023-07-27
10,110070,凌钢转债,1.35,124.334,130.935,120.81,122.0,1.661,379.77,9.77,-,824258,1039047263.0,122.673,269858244,269858244,1.110070,沪A,2023-07-27 16:11:48,2023-07-27
11,113561,正裕转债,1.28,128.939,129.66,127.409,128.0,1.627,11.1,1.86,-,16634,21453151.0,127.312,193275693,193275693,1.113561,沪A,2023-07-27 16:11:06,2023-07-27
12,113582,火炬转债,1.14,155.952,158.349,154.2,154.75,1.758,22.54,1.79,-,94070,147013151.0,154.194,650832922,650832922,1.113582,沪A,2023-07-27 16:11:21,2023-07-27
13,128017,金禾转债,1.13,129.294,130.999,127.871,127.871,1.444,6.39,0.93,-,35240,45735599.722,127.85,713055505,713055505,0.128017,深A,2023-07-27 15:34:36,2023-07-27
14,127046,百润转债,1.13,123.6,124.4,122.32,122.32,1.38,2.8,2.89,-,31590,39057986.36,122.22,1393667992,1393667992,0.127046,深A,2023-07-27 15:34:45,2023-07-27
15,128142,新乳转债,1.1,123.334,123.663,121.725,121.833,1.344,1.26,0.45,-,9049,11132245.676,121.99,885505313,885505313,0.128142,深A,2023-07-27 15:34:18,2023-07-27
16,123156,博汇转债,1.09,129.398,129.666,128.099,128.099,1.398,12.67,2.29,-,50283,64942655.472,128.0,513654289,513654289,0.123156,深A,2023-07-27 15:34:30,2023-07-27
