,债券代码,债券名称,涨跌幅,最新价,最高,最低,今开,涨跌额,换手率,量比,动态市盈率,成交量,成交额,昨日收盘,总市值,流通市值,行情ID,市场类型,更新时间,最新交易日
0,123234,中能转债,29.99,129.989,130.0,129.989,130.0,29.989,8.11,-,-,32459,42195733.54,100.0,519956000,519956000,0.123234,深A,2023-12-29 15:34:18,2023-12-29
1,113595,花王转债,9.44,130.994,137.363,120.0,120.0,11.296,1737.46,3.43,-,1871718,2449714673.0,119.698,141116430,141116430,1.113595,沪A,2023-12-29 16:11:19,2023-12-29
2,123138,丝路转债,6.08,155.94,166.645,148.0,148.0,8.939,1489.39,1.8,-,3568276,5712572439.391,147.001,373599649,373599649,0.123138,深A,2023-12-29 15:34:15,2023-12-29
3,118017,深科转债,5.85,165.488,175.701,152.601,155.33,9.147,955.32,1.81,-,1465424,2464931416.0,156.341,253853131,253853131,1.118017,沪A,2023-12-29 16:11:39,2023-12-29
4,113576,起步转债,5.65,107.592,113.874,101.513,101.513,5.752,415.73,4.96,-,939365,1017455723.0,101.84,243111978,243111978,1.113576,沪A,2023-12-29 16:11:25,2023-12-29
5,128082,华锋转债,5.49,155.5,163.875,147.858,147.879,8.097,742.74,9.94,-,1452076,2296470266.575,147.403,304005921,304005921,0.128082,深A,2023-12-29 15:34:36,2023-12-29
6,113530,大丰转债,5.28,130.018,130.483,123.0,123.487,6.521,41.36,6.83,-,260489,334991462.0,123.497,818800057,818800057,1.113530,沪A,2023-12-29 16:11:15,2023-12-29
7,113588,润达转债,4.81,166.934,168.788,159.273,159.954,7.658,177.44,2.92,-,565167,936429292.0,159.276,531705323,531705323,1.113588,沪A,2023-12-29 16:11:33,2023-12-29
8,113643,风语转债,4.77,126.51,127.76,120.3,120.3,5.758,75.52,9.16,-,377555,473677473.0,120.752,632485606,632485606,1.113643,沪A,2023-12-29 16:11:07,2023-12-29
9,123212,立中转债,4.6,127.168,129.81,121.899,121.899,5.588,7.23,3.33,-,65056,82469783.069,121.58,1144257664,1144257664,0.123212,深A,2023-12-29 15:34:57,2023-12-29
10,118025,奕瑞转债,4.38,142.388,146.44,135.202,136.742,5.97,41.32,3.72,-,592949,838336715.0,136.418,2043193189,2043193189,1.118025,沪A,2023-12-29 16:12:01,2023-12-29
11,113535,大业转债,3.82,131.736,135.97,126.226,127.56,4.851,744.34,0.78,-,358404,473037392.0,126.885,63431806,63431806,1.113535,沪A,2023-12-29 16:11:13,2023-12-29
12,111016,神通转债,3.71,137.672,138.355,132.346,132.346,4.926,17.28,2.32,-,99679,135887993.0,132.746,794367440,794367440,1.111016,沪A,2023-12-29 16:11:03,2023-12-29
13,118021,新致转债,3.48,214.153,217.8,205.989,210.0,7.203,98.78,1.43,-,287786,612219993.0,206.95,623929626,623929626,1.118021,沪A,2023-12-29 16:11:55,2023-12-29
14,123217,富仕转债,3.33,122.45,122.998,118.251,118.618,3.95,4.82,3.79,-,27463,33464950.356,118.5,697965000,697965000,0.123217,深A,2023-12-29 15:34:48,2023-12-29
15,110068,龙净转债,3.22,137.27,137.324,132.85,132.85,4.286,4.77,1.12,-,89522,121407125.0,132.984,2574928780,2574928780,1.110068,沪A,2023-12-29 16:11:03,2023-12-29
16,123226,中富转债,3.17,140.0,144.113,136.0,136.7,4.3,79.93,2.2,-,415648,586520887.073,135.7,728000000,728000000,0.123226,深A,2023-12-29 15:34:54,2023-12-29
17,127037,银轮转债,3.14,180.7,181.875,174.36,174.36,5.5,9.35,1.81,-,65401,117231375.464,175.2,1263823028,1263823028,0.127037,深A,2023-12-29 15:34:45,2023-12-29
18,118036,力合转债,2.98,125.35,125.378,121.652,121.909,3.624,7.81,2.39,-,29676,37015069.0,121.726,476330000,476330000,1.118036,沪A,2023-12-29 16:11:03,2023-12-29
19,113660,寿22转债,2.94,122.14,122.993,118.531,118.8,3.492,6.61,3.87,-,26278,31990775.0,118.648,485750780,485750780,1.113660,沪A,2023-12-29 16:11:33,2023-12-29
20,113672,福蓉转债,2.94,139.036,141.334,135.0,135.0,3.97,26.39,1.2,-,168887,235195823.0,135.066,889830400,889830400,1.113672,沪A,2023-12-29 16:11:03,2023-12-29
21,123129,锦鸡转债,2.92,139.254,141.99,135.43,135.43,3.954,129.57,4.43,-,251567,351675534.802,135.3,270369300,270369300,0.123129,深A,2023-12-29 15:34:24,2023-12-29
22,118004,博瑞转债,2.9,128.929,129.168,124.977,125.8,3.638,4.99,1.14,-,23211,29649377.0,125.291,599449068,599449068,1.118004,沪A,2023-12-29 16:11:19,2023-12-29
23,123025,精测转债,2.87,206.774,215.555,201.488,201.801,5.774,45.82,2.73,-,141334,294616976.072,201.0,637742503,637742503,0.123025,深A,2023-12-29 15:34:27,2023-12-29
24,127063,贵轮转债,2.77,141.202,141.379,137.1,137.23,3.802,3.24,1.28,-,50183,70066716.71,137.4,2189727575,2189727575,0.127063,深A,2023-12-29 15:34:57,2023-12-29
25,123088,威唐转债,2.74,127.298,128.47,124.051,124.052,3.398,26.58,3.21,-,79962,101644711.809,123.9,382972723,382972723,0.123088,深A,2023-12-29 15:34:45,2023-12-29
26,123222,博俊转债,2.69,141.821,142.696,137.813,138.0,3.721,13.23,1.0,-,66136,93418383.13,138.1,709105000,709105000,0.123222,深A,2023-12-29 15:34:12,2023-12-29
27,123050,聚飞转债,2.67,137.71,138.52,134.2,134.423,3.578,14.96,2.43,-,56049,76933868.743,134.132,515815527,515815527,0.123050,深A,2023-12-29 15:34:42,2023-12-29
