,债券名称,债券代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,北陆转债,123082,2023-11-28 09:31,119.001,119.205,119.624,119.001,81,96715.0,0.52,0.12,0.145,0.02
1,北陆转债,123082,2023-11-28 09:32,119.2,119.098,119.205,119.098,85,101292.0,0.09,-0.09,-0.107,0.02
2,北陆转债,123082,2023-11-28 09:33,119.2,118.403,119.2,118.281,300,356583.0,0.77,-0.58,-0.695,0.06
3,北陆转债,123082,2023-11-28 09:34,118.408,118.102,118.456,118.06,305,360739.0,0.33,-0.25,-0.301,0.06
4,北陆转债,123082,2023-11-28 09:35,118.102,117.976,118.357,117.957,485,573282.0,0.34,-0.11,-0.126,0.1
5,北陆转债,123082,2023-11-28 09:36,117.976,118.178,118.281,117.892,301,355704.0,0.33,0.17,0.202,0.06
6,北陆转债,123082,2023-11-28 09:37,118.356,118.094,118.356,118.094,241,284799.0,0.22,-0.07,-0.084,0.05
7,北陆转债,123082,2023-11-28 09:38,118.094,118.133,118.308,118.094,163,192673.0,0.18,0.03,0.039,0.03
8,北陆转债,123082,2023-11-28 09:39,118.3,118.338,118.443,118.299,123,145634.0,0.12,0.17,0.205,0.02
9,北陆转债,123082,2023-11-28 09:40,118.338,118.385,118.771,118.338,253,300103.0,0.37,0.04,0.047,0.05
10,北陆转债,123082,2023-11-28 09:41,118.684,118.551,118.797,118.532,79,93761.0,0.22,0.14,0.166,0.02
11,北陆转债,123082,2023-11-28 09:42,118.767,118.503,118.767,118.503,179,212345.0,0.22,-0.04,-0.048,0.04
12,北陆转债,123082,2023-11-28 09:43,118.704,118.694,118.704,118.688,84,99716.0,0.01,0.16,0.191,0.02
13,北陆转债,123082,2023-11-28 09:44,118.808,118.7,118.808,118.7,12,14253.0,0.09,0.01,0.006,0.0
14,北陆转债,123082,2023-11-28 09:45,118.7,118.751,119.001,118.7,156,185570.0,0.25,0.04,0.051,0.03
15,北陆转债,123082,2023-11-28 09:46,119.001,119.115,119.115,118.886,23,27383.0,0.19,0.31,0.364,0.0
16,北陆转债,123082,2023-11-28 09:47,119.115,118.893,119.115,118.89,149,177412.0,0.19,-0.19,-0.222,0.03
17,北陆转债,123082,2023-11-28 09:48,119.0,119.084,119.295,118.95,75,89371.0,0.29,0.16,0.191,0.02
18,北陆转债,123082,2023-11-28 09:49,119.299,119.335,119.387,119.136,91,108591.0,0.21,0.21,0.251,0.02
19,北陆转债,123082,2023-11-28 09:50,119.196,119.401,119.5,119.196,45,53756.0,0.25,0.06,0.066,0.01
20,北陆转债,123082,2023-11-28 09:51,119.5,119.927,119.999,119.419,105,125764.0,0.49,0.44,0.526,0.02
21,北陆转债,123082,2023-11-28 09:52,119.933,120.305,120.563,119.933,543,652988.0,0.53,0.32,0.378,0.11
22,北陆转债,123082,2023-11-28 09:53,120.215,120.294,120.294,119.954,169,202994.0,0.28,-0.01,-0.011,0.03
23,北陆转债,123082,2023-11-28 09:54,120.124,120.535,120.6,120.098,574,690133.0,0.42,0.2,0.241,0.11
