,债券名称,债券代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,新北转债,128083,2023-09-22 09:31,127.45,127.51,127.71,127.33,216,275406.0,0.3,0.13,0.16,0.02
1,新北转债,128083,2023-09-22 09:32,127.45,127.448,127.626,127.392,213,271561.0,0.18,-0.05,-0.062,0.02
2,新北转债,128083,2023-09-22 09:33,127.448,127.392,127.508,127.392,28,35690.0,0.09,-0.04,-0.056,0.0
3,新北转债,128083,2023-09-22 09:34,127.394,127.29,127.45,127.29,114,145220.0,0.13,-0.08,-0.102,0.01
4,新北转债,128083,2023-09-22 09:35,127.27,127.39,127.392,127.27,175,222929.0,0.1,0.08,0.1,0.02
5,新北转债,128083,2023-09-22 09:36,127.468,127.48,127.48,127.468,60,76483.0,0.01,0.07,0.09,0.01
6,新北转债,128083,2023-09-22 09:37,127.476,127.476,127.476,127.433,18,22943.0,0.03,0.0,-0.004,0.0
7,新北转债,128083,2023-09-22 09:38,127.438,127.524,127.56,127.438,152,193807.0,0.1,0.04,0.048,0.02
8,新北转债,128083,2023-09-22 09:39,127.6,127.513,127.6,127.513,39,49730.0,0.07,-0.01,-0.011,0.0
9,新北转债,128083,2023-09-22 09:40,127.477,127.38,127.48,127.38,75,95585.0,0.08,-0.1,-0.133,0.01
10,新北转债,128083,2023-09-22 09:41,127.29,127.331,127.449,127.29,18,22924.0,0.12,-0.04,-0.049,0.0
11,新北转债,128083,2023-09-22 09:42,127.331,127.45,127.519,127.274,94,119739.0,0.19,0.09,0.119,0.01
12,新北转债,128083,2023-09-22 09:43,127.51,127.391,127.51,127.391,29,36954.0,0.09,-0.05,-0.059,0.0
13,新北转债,128083,2023-09-22 09:44,127.51,127.5,127.51,127.454,44,56091.0,0.04,0.09,0.109,0.01
14,新北转债,128083,2023-09-22 09:45,127.476,127.514,127.516,127.475,116,147897.0,0.03,0.01,0.014,0.01
15,新北转债,128083,2023-09-22 09:46,127.553,127.475,127.553,127.475,68,86729.0,0.06,-0.03,-0.039,0.01
16,新北转债,128083,2023-09-22 09:47,127.477,127.55,127.55,127.477,7,8924.0,0.06,0.06,0.075,0.0
17,新北转债,128083,2023-09-22 09:48,127.45,127.51,127.51,127.45,6,7647.0,0.05,-0.03,-0.04,0.0
18,新北转债,128083,2023-09-22 09:49,127.508,127.391,127.508,127.391,5,6371.0,0.09,-0.09,-0.119,0.0
19,新北转债,128083,2023-09-22 09:50,127.508,127.6,127.6,127.508,60,76507.0,0.07,0.16,0.209,0.01
