,债券代码,债券名称,涨跌幅,最新价,最高,最低,今开,涨跌额,换手率,量比,动态市盈率,成交量,成交额,昨日收盘,总市值,流通市值,行情ID,市场类型,更新时间,最新交易日
0,128085,鸿达转债,20.0,75.48,75.48,61.714,62.051,12.58,614.81,5.08,-,2072323,1485758070.972,62.9,254419681,254419681,0.128085,深A,2023-12-26 15:34:48,2023-12-26
1,128036,金农转债,6.29,133.93,135.37,124.551,126.48,7.93,586.27,11.27,-,852938,1129059834.64,126.0,194849534,194849534,0.128036,深A,2023-12-26 15:34:36,2023-12-26
2,127098,欧晶转债,4.12,149.2,155.416,145.0,145.297,5.9,589.93,1.32,-,2772654,4155684217.791,143.3,701240000,701240000,0.127098,深A,2023-12-26 15:34:45,2023-12-26
3,123018,溢利转债,3.01,281.5,287.811,272.293,272.384,8.22,244.98,3.38,-,132621,375057365.29,273.28,152393403,152393403,0.123018,深A,2023-12-26 15:34:06,2023-12-26
4,123012,万顺转债,3.0,168.0,171.1,160.301,162.998,4.9,317.68,2.66,-,387463,650764457.86,163.1,204903048,204903048,0.123012,深A,2023-12-26 15:34:06,2023-12-26
5,110077,洪城转债,2.32,159.928,161.5,155.728,156.425,3.632,10.32,6.74,-,162691,258529035.0,156.296,2522400249,2522400249,1.110077,沪A,2023-12-26 16:11:30,2023-12-26
6,113595,花王转债,2.16,116.62,120.76,115.05,115.5,2.471,527.38,0.74,-,622679,732580004.0,114.149,137693584,137693584,1.113595,沪A,2023-12-26 16:11:24,2023-12-26
7,113527,维格转债,1.81,125.652,135.01,122.815,123.416,2.235,360.9,41.58,-,1032749,1330941946.0,123.417,359564632,359564632,1.113527,沪A,2023-12-26 16:11:27,2023-12-26
8,113576,起步转债,1.78,96.962,101.211,95.399,95.399,1.698,134.17,47.74,-,321109,318627466.0,95.264,232065263,232065263,1.113576,沪A,2023-12-26 16:11:57,2023-12-26
9,110061,川投转债,1.57,177.57,178.73,174.22,174.74,2.745,9.53,2.94,-,260176,459592854.0,174.825,4849253625,4849253625,1.110061,沪A,2023-12-26 16:11:51,2023-12-26
