,债券代码,债券名称,涨跌幅,最新价,最高,最低,今开,涨跌额,换手率,量比,动态市盈率,成交量,成交额,昨日收盘,总市值,流通市值,行情ID,市场类型,更新时间,最新交易日
0,113537,文灿转债,9.18,241.75,250.857,221.975,221.975,20.335,727.48,31.95,-,895940,2173059343.0,221.415,297731081,297731081,1.113537,沪A,2023-12-25 16:11:20,2023-12-25
1,118017,深科转债,8.94,157.375,158.8,147.501,148.0,12.919,760.97,1.85,-,1486302,2290202959.0,144.456,307381703,307381703,1.118017,沪A,2023-12-25 16:11:49,2023-12-25
2,127098,欧晶转债,4.26,143.3,153.913,137.1,139.0,5.86,650.23,1.78,-,3056084,4491799329.878,137.44,673510000,673510000,0.127098,深A,2023-12-25 15:34:54,2023-12-25
3,110044,广电转债,4.13,250.693,253.499,239.45,239.45,9.943,263.15,3.47,-,185972,464090754.0,240.75,177167250,177167250,1.110044,沪A,2023-12-25 16:11:56,2023-12-25
4,127065,瑞鹄转债,3.88,202.563,203.888,194.5,195.13,7.563,168.97,3.75,-,315708,635456241.394,195.0,378473571,378473571,0.127065,深A,2023-12-25 15:35:03,2023-12-25
5,123138,丝路转债,3.87,144.202,151.318,140.415,145.0,5.372,1465.86,3.44,-,3512634,5140231660.9,138.83,345551397,345551397,0.123138,深A,2023-12-25 15:34:36,2023-12-25
6,113582,火炬转债,3.41,133.652,133.9,128.664,129.3,4.403,21.66,2.23,-,90363,119636839.0,129.249,557691304,557691304,1.113582,沪A,2023-12-25 16:11:59,2023-12-25
7,113027,华钰转债,3.25,142.243,144.399,138.0,138.0,4.477,210.42,28.34,-,501572,714914934.0,137.766,339058949,339058949,1.113027,沪A,2023-12-25 16:11:11,2023-12-25
8,113030,XD东风转,3.25,123.871,124.015,120.001,120.324,3.897,19.24,3.97,-,56728,69777092.0,119.974,365192890,365192890,1.113030,沪A,2023-12-25 16:11:14,2023-12-25
9,127094,红墙转债,2.56,128.399,130.3,125.15,125.599,3.2,46.78,9.07,-,147830,189846866.398,125.199,405740840,405740840,0.127094,深A,2023-12-25 15:34:45,2023-12-25
10,123114,三角转债,2.53,121.597,123.0,118.5,118.5,2.998,15.34,6.68,-,138099,167873862.64,118.599,1094945843,1094945843,0.123114,深A,2023-12-25 15:34:06,2023-12-25
11,127038,国微转债,2.43,115.4,115.55,112.66,112.66,2.74,3.25,2.16,-,48560,55684245.485,112.66,1722358040,1722358040,0.127038,深A,2023-12-25 15:34:54,2023-12-25
12,110091,合力转债,2.28,140.667,140.911,137.478,137.535,3.132,5.07,2.84,-,103732,144904874.0,137.535,2879677573,2879677573,1.110091,沪A,2023-12-25 16:11:32,2023-12-25
13,123212,立中转债,2.15,119.434,120.199,116.621,116.72,2.516,4.63,5.15,-,41619,49431102.175,116.918,1074667132,1074667132,0.123212,深A,2023-12-25 15:34:57,2023-12-25
14,110055,伊力转债,2.02,159.773,161.699,156.761,157.0,3.169,26.25,2.37,-,63882,102114891.0,156.604,388769250,388769250,1.110055,沪A,2023-12-25 16:11:44,2023-12-25
15,118003,华兴转债,1.89,133.0,133.61,130.201,130.789,2.472,5.15,0.85,-,41172,54560392.0,130.528,1063683859,1063683859,1.118003,沪A,2023-12-25 16:11:05,2023-12-25
16,118045,盟升转债,1.86,149.591,155.6,146.0,146.55,2.733,112.39,2.22,-,337167,513643826.0,146.858,448773000,448773000,1.118045,沪A,2023-12-25 16:11:05,2023-12-25
17,123038,联得转债,1.62,156.4,156.639,153.899,154.592,2.5,53.6,1.06,-,78870,122675889.475,153.9,230118671,230118671,0.123038,深A,2023-12-25 15:34:39,2023-12-25
18,123222,博俊转债,1.57,146.66,148.6,143.096,146.0,2.266,21.22,2.35,-,106088,155093898.809,144.394,733300000,733300000,0.123222,深A,2023-12-25 15:34:30,2023-12-25
19,123194,百洋转债,1.5,136.8,137.3,134.716,135.229,2.025,5.16,0.7,-,43689,59378129.75,134.775,1157676703,1157676703,0.123194,深A,2023-12-25 15:35:00,2023-12-25
20,128122,兴森转债,1.48,141.781,142.174,139.5,139.701,2.065,6.78,1.12,-,18152,25581897.72,139.716,379809181,379809181,0.128122,深A,2023-12-25 15:34:57,2023-12-25
21,128143,锋龙转债,1.43,143.01,147.776,137.519,140.2,2.01,470.78,1.31,-,816433,1169457835.657,141.0,248008657,248008657,0.128143,深A,2023-12-25 15:34:48,2023-12-25
22,111008,沿浦转债,1.32,135.555,137.037,132.2,133.854,1.767,39.36,2.08,-,151092,204705435.0,133.788,520395916,520395916,1.111008,沪A,2023-12-25 16:11:23,2023-12-25
23,113066,平煤转债,1.2,131.81,131.98,129.138,130.9,1.558,5.03,1.05,-,136665,178585955.0,130.252,3582774666,3582774666,1.113066,沪A,2023-12-25 16:11:08,2023-12-25
24,113675,新23转债,1.19,123.517,123.842,122.066,122.067,1.451,1.2,0.7,-,13942,17174317.0,122.066,1432797200,1432797200,1.113675,沪A,2023-12-25 16:11:49,2023-12-25
25,123178,花园转债,1.13,112.259,112.6,110.998,111.0,1.259,1.27,0.45,-,15247,17117719.939,111.0,1347082068,1347082068,0.123178,深A,2023-12-25 15:34:12,2023-12-25
26,128074,游族转债,1.1,117.228,117.28,115.362,116.1,1.278,19.63,1.07,-,133900,155733128.118,115.95,799766460,799766460,0.128074,深A,2023-12-25 15:34:09,2023-12-25
27,113527,维格转债,1.06,123.417,125.0,122.15,123.3,1.289,17.51,2.93,-,50096,61822940.0,122.128,353168976,353168976,1.113527,沪A,2023-12-25 16:11:08,2023-12-25
28,110058,永鼎转债,1.05,136.726,140.448,135.251,135.8,1.426,97.6,3.87,-,253728,351482524.0,135.3,355451641,355451641,1.110058,沪A,2023-12-25 16:11:14,2023-12-25
29,113634,珀莱转债,1.01,129.854,130.883,128.701,128.701,1.295,2.35,2.41,-,17630,22932741.0,128.559,974933444,974933444,1.113634,沪A,2023-12-25 16:11:05,2023-12-25
30,113627,太平转债,0.96,107.823,108.399,106.91,107.017,1.02,1.29,0.48,-,10328,11116017.0,106.803,862557044,862557044,1.113627,沪A,2023-12-25 16:11:05,2023-12-25
31,123109,昌红转债,0.93,114.402,114.503,113.03,113.75,1.052,1.07,1.71,-,4898,5581792.091,113.35,525728442,525728442,0.123109,深A,2023-12-25 15:35:03,2023-12-25
