,债券代码,债券名称,涨跌幅,最新价,最高,最低,今开,涨跌额,换手率,量比,动态市盈率,成交量,成交额,昨日收盘,总市值,流通市值,行情ID,市场类型,更新时间,最新交易日
0,127096,泰坦转债,20.0,188.76,188.76,188.76,188.76,31.46,4.44,0.69,-,13132,24787963.2,157.3,557785800,557785800,0.127096,深A,2023-11-16 15:34:21,2023-11-16
1,118026,利元转债,5.24,107.889,109.141,106.21,106.6,5.369,32.1,75.56,-,304965,328931469.0,102.52,1024912594,1024912594,1.118026,沪A,2023-11-16 16:11:19,2023-11-16
2,123018,溢利转债,4.83,304.601,304.947,289.503,290.0,14.021,483.6,11.38,-,261800,784496878.855,290.58,164899407,164899407,0.123018,深A,2023-11-16 15:34:42,2023-11-16
3,127033,中装转2,3.93,109.901,111.875,105.353,105.79,4.16,58.69,38.62,-,680266,743687458.922,105.741,1273925684,1273925684,0.127033,深A,2023-11-16 15:34:36,2023-11-16
4,123202,祥源转债,3.07,135.12,157.0,130.874,130.874,4.02,97.02,44.81,-,446297,628914443.412,131.1,621552000,621552000,0.123202,深A,2023-11-16 15:34:30,2023-11-16
5,110044,广电转债,2.84,218.357,219.18,210.73,212.0,6.039,285.77,0.5,-,201958,436692389.0,212.318,154315075,154315075,1.110044,沪A,2023-11-16 16:11:58,2023-11-16
6,123222,博俊转债,2.42,164.803,167.988,159.01,161.5,3.897,62.87,4.23,-,314361,516912463.03,160.906,824015000,824015000,0.123222,深A,2023-11-16 15:34:24,2023-11-16
7,123129,锦鸡转债,1.99,138.905,148.0,134.01,135.001,2.715,416.24,3.64,-,1120445,1596455306.911,136.19,373903784,373903784,0.123129,深A,2023-11-16 15:34:24,2023-11-16
8,123164,法本转债,1.82,145.1,149.0,140.5,141.4,2.599,98.81,3.14,-,592721,863274532.884,142.501,870356812,870356812,0.123164,深A,2023-11-16 15:34:30,2023-11-16
9,123200,海泰转债,1.47,152.0,162.0,151.726,155.0,2.2,127.59,5.33,-,505984,793727033.901,149.8,602788832,602788832,0.123200,深A,2023-11-16 15:35:00,2023-11-16
10,111016,神通转债,1.32,157.954,171.771,155.101,155.42,2.064,77.53,3.37,-,447330,721635955.0,155.89,911394580,911394580,1.111016,沪A,2023-11-16 16:12:01,2023-11-16
11,128039,三力转债,1.18,115.197,120.355,113.25,113.7,1.347,77.38,24.28,-,156613,182645041.645,113.85,233142485,233142485,0.128039,深A,2023-11-16 15:35:00,2023-11-16
12,110083,苏租转债,1.1,147.44,147.69,145.003,145.7,1.61,0.41,0.75,-,19390,28530034.0,145.83,7024234746,7024234746,1.110083,沪A,2023-11-16 16:11:16,2023-11-16
13,128082,华锋转债,1.07,150.097,156.5,148.4,148.998,1.587,120.43,17.18,-,242601,369468124.936,148.51,302358699,302358699,0.128082,深A,2023-11-16 15:34:48,2023-11-16
14,123201,纽泰转债,1.07,149.887,151.66,148.12,149.0,1.582,36.46,2.24,-,127619,191396711.04,148.305,524604500,524604500,0.123201,深A,2023-11-16 15:35:03,2023-11-16
15,123038,联得转债,1.04,152.98,159.729,150.545,150.8,1.58,194.65,5.08,-,286495,444309260.29,151.4,225161624,225161624,0.123038,深A,2023-11-16 15:34:54,2023-11-16
16,127082,亚科转债,0.97,131.0,134.986,129.8,129.816,1.26,4.42,3.8,-,51188,67260812.995,129.74,1518184152,1518184152,0.127082,深A,2023-11-16 15:34:21,2023-11-16
17,128121,宏川转债,0.77,130.588,131.5,129.242,130.242,0.992,4.07,4.71,-,27263,35642729.611,129.596,874661578,874661578,0.128121,深A,2023-11-16 15:35:03,2023-11-16
18,123218,宏昌转债,0.75,174.0,178.3,171.829,172.896,1.3,66.16,2.06,-,251408,438255703.09,172.7,661200000,661200000,0.123218,深A,2023-11-16 15:34:15,2023-11-16
19,128144,利民转债,0.73,111.002,111.288,109.946,110.27,0.799,3.32,6.79,-,32515,36014857.653,110.203,1087128946,1087128946,0.128144,深A,2023-11-16 15:34:21,2023-11-16
20,127090,兴瑞转债,0.57,126.132,127.496,126.0,126.8,0.716,17.17,2.91,-,79347,100588612.463,125.416,582729840,582729840,0.127090,深A,2023-11-16 15:34:12,2023-11-16
21,123167,商络转债,0.5,141.2,145.25,140.389,143.49,0.7,54.3,5.94,-,213768,305632376.642,140.5,555875595,555875595,0.123167,深A,2023-11-16 15:34:36,2023-11-16
22,113677,华懋转债,0.47,127.503,128.0,126.318,126.9,0.602,4.12,1.14,-,43265,55069161.0,126.901,1338781500,1338781500,1.113677,沪A,2023-11-16 16:11:25,2023-11-16
23,113535,大业转债,0.45,129.997,130.456,128.498,129.412,0.585,12.6,1.08,-,52759,68346722.0,129.412,544400267,544400267,1.113535,沪A,2023-11-16 16:11:31,2023-11-16
24,123044,红相转债,0.45,102.777,102.87,102.201,102.399,0.461,2.36,1.62,-,12944,13281447.685,102.316,564837212,564837212,0.123044,深A,2023-11-16 15:34:39,2023-11-16
25,123206,开能转债,0.45,155.0,166.87,147.002,154.3,0.69,217.65,34.72,-,544135,864762608.642,154.31,387500000,387500000,0.123206,深A,2023-11-16 15:34:06,2023-11-16
26,127012,招路转债,0.4,124.91,125.066,124.11,124.39,0.5,1.21,1.26,-,58784,73223160.966,124.41,6067778677,6067778677,0.127012,深A,2023-11-16 15:34:51,2023-11-16
