,债券代码,债券名称,涨跌幅,最新价,最高,最低,今开,涨跌额,换手率,量比,动态市盈率,成交量,成交额,昨日收盘,总市值,流通市值,行情ID,市场类型,更新时间,最新交易日
0,123224,宇邦转债,20.0,138.96,138.96,115.328,115.8,23.16,208.77,4.31,-,1043832,1350554162.117,115.8,694800000,694800000,0.123224,深A,2023-12-28 15:35:03,2023-12-28
1,127098,欧晶转债,15.82,164.0,168.28,141.91,143.02,22.4,855.81,1.48,-,4022291,6414016766.93,141.6,770800000,770800000,0.127098,深A,2023-12-28 15:34:39,2023-12-28
2,127099,盛航转债,15.8,115.8,118.982,111.0,111.0,15.8,150.06,-,-,1110435,1289080980.081,100.0,856920000,856920000,0.127099,深A,2023-12-28 15:34:24,2023-12-28
3,128085,鸿达转债,6.89,75.894,81.68,72.0,72.702,4.894,1113.85,2.89,-,3753825,2909181312.708,71.0,255774164,255774164,0.128085,深A,2023-12-28 15:34:51,2023-12-28
4,123192,科思转债,6.2,140.0,148.888,131.787,132.88,8.171,50.83,22.64,-,368143,526410894.395,131.829,1013901140,1013901140,0.123192,深A,2023-12-28 15:34:30,2023-12-28
5,113534,鼎胜转债,4.67,159.348,160.7,151.839,152.8,7.109,105.58,3.77,-,373576,591708638.0,152.239,563834573,563834573,1.113534,沪A,2023-12-28 16:11:33,2023-12-28
6,123067,斯莱转债,4.26,132.412,133.576,127.028,127.493,5.412,37.34,7.74,-,89382,117968565.97,127.0,316956723,316956723,0.123067,深A,2023-12-28 15:34:45,2023-12-28
7,128095,恩捷转债,4.07,128.001,132.5,123.0,123.0,5.001,56.16,5.09,-,254448,326621354.331,123.0,579970099,579970099,0.128095,深A,2023-12-28 15:34:06,2023-12-28
8,123121,帝尔转债,4.01,118.33,118.95,113.77,113.994,4.56,23.92,6.93,-,198698,233284094.19,113.77,982831822,982831822,0.123121,深A,2023-12-28 15:34:18,2023-12-28
9,127088,赫达转债,3.83,134.264,134.48,128.992,129.8,4.953,3.65,1.68,-,21893,29077557.953,129.311,805584000,805584000,0.127088,深A,2023-12-28 15:34:33,2023-12-28
10,123117,健帆转债,3.82,111.922,112.0,109.3,109.6,4.122,5.03,12.49,-,50273,55716279.608,107.8,1119047081,1119047081,0.123117,深A,2023-12-28 15:34:06,2023-12-28
11,113595,花王转债,3.81,119.698,124.628,115.5,115.5,4.39,611.86,0.97,-,659747,803807235.0,115.308,129067122,129067122,1.113595,沪A,2023-12-28 16:11:45,2023-12-28
12,123228,震裕转债,3.71,114.402,114.59,110.0,110.371,4.092,4.26,3.83,-,50909,57753212.647,110.31,1367103900,1367103900,0.123228,深A,2023-12-28 15:34:42,2023-12-28
13,111000,起帆转债,3.71,122.936,123.233,118.481,118.481,4.396,3.26,2.62,-,32555,39721961.0,118.54,1228456420,1228456420,1.111000,沪A,2023-12-28 16:11:17,2023-12-28
14,123218,宏昌转债,3.7,134.0,138.6,129.0,129.231,4.786,68.08,6.72,-,258707,349532826.331,129.214,509200000,509200000,0.123218,深A,2023-12-28 15:34:27,2023-12-28
15,123185,能辉转债,3.52,113.893,114.744,110.0,110.0,3.874,14.9,5.57,-,51843,58744014.717,110.019,396220763,396220763,0.123185,深A,2023-12-28 15:34:18,2023-12-28
16,113576,起步转债,3.51,101.84,105.5,97.63,98.483,3.456,180.38,4.14,-,431713,443463597.0,98.384,243740088,243740088,1.113576,沪A,2023-12-28 16:11:42,2023-12-28
17,127069,小熊转债,3.5,124.039,124.05,119.555,119.99,4.199,4.03,2.43,-,20311,24937170.99,119.84,625338153,625338153,0.127069,深A,2023-12-28 15:34:51,2023-12-28
18,123112,万讯转债,3.31,143.7,145.9,138.73,139.079,4.601,126.89,6.43,-,287460,412588293.98,139.099,325529214,325529214,0.123112,深A,2023-12-28 15:34:21,2023-12-28
19,118026,利元转债,3.26,107.374,108.0,103.701,104.051,3.386,7.74,2.77,-,73535,78625078.0,103.988,1020020251,1020020251,1.118026,沪A,2023-12-28 16:11:48,2023-12-28
20,113670,金23转债,3.22,110.928,111.0,107.57,107.863,3.457,3.24,2.28,-,24984,27308400.0,107.471,854140054,854140054,1.113670,沪A,2023-12-28 16:11:06,2023-12-28
21,118042,奥维转债,3.19,115.018,118.15,111.502,111.856,3.552,4.24,6.59,-,48293,55808676.0,111.466,1311205200,1311205200,1.118042,沪A,2023-12-28 16:11:57,2023-12-28
22,113051,节能转债,3.15,113.594,114.944,109.994,109.994,3.474,1.36,2.27,-,40900,46136604.0,110.12,3406386444,3406386444,1.113051,沪A,2023-12-28 16:12:00,2023-12-28
23,113679,芯能转债,3.12,114.116,114.922,110.223,110.45,3.455,10.02,4.19,-,88133,100231141.0,110.661,1004220800,1004220800,1.113679,沪A,2023-12-28 16:11:57,2023-12-28
24,123212,立中转债,3.11,121.58,122.315,117.71,118.11,3.67,2.58,1.31,-,23220,28060058.953,117.91,1093976840,1093976840,0.123212,深A,2023-12-28 15:34:06,2023-12-28
25,110095,双良转债,3.11,105.246,106.82,102.069,102.192,3.176,2.48,3.3,-,64540,67625098.0,102.07,2736396000,2736396000,1.110095,沪A,2023-12-28 16:11:12,2023-12-28
26,123071,天能转债,3.03,120.9,121.469,117.225,117.54,3.552,4.77,2.29,-,33097,39729985.245,117.348,839105362,839105362,0.123071,深A,2023-12-28 15:34:45,2023-12-28
27,118037,上声转债,3.02,119.675,120.3,115.751,116.174,3.511,9.93,2.41,-,51619,61307646.0,116.164,622310000,622310000,1.118037,沪A,2023-12-28 16:11:17,2023-12-28
28,118025,奕瑞转债,2.89,136.418,138.0,129.886,134.0,3.831,25.07,3.34,-,359700,482196194.0,132.587,1957544278,1957544278,1.118025,沪A,2023-12-28 16:11:48,2023-12-28
29,127030,盛虹转债,2.88,110.55,110.961,107.444,107.99,3.099,1.01,2.12,-,50458,55455398.328,107.451,5524935793,5524935793,0.127030,深A,2023-12-28 15:34:06,2023-12-28
30,113059,福莱转债,2.88,106.8,106.867,103.701,103.808,2.992,1.8,1.91,-,72064,76237863.0,103.808,4271922250,4271922250,1.113059,沪A,2023-12-28 16:11:09,2023-12-28
31,127066,科利转债,2.87,106.818,109.52,103.852,103.852,2.978,3.25,2.54,-,49901,53203172.516,103.84,1638878238,1638878238,0.127066,深A,2023-12-28 15:34:12,2023-12-28
32,123213,天源转债,2.84,124.45,124.923,121.11,121.594,3.44,2.51,1.37,-,25053,31085086.455,121.01,1244500000,1244500000,0.123213,深A,2023-12-28 15:34:15,2023-12-28
33,123161,强联转债,2.84,116.003,116.704,113.103,113.638,3.203,1.97,2.19,-,23826,27474263.345,112.8,1403601499,1403601499,0.123161,深A,2023-12-28 15:34:39,2023-12-28
34,123175,百畅转债,2.83,108.49,108.654,105.45,105.521,2.989,4.67,1.38,-,19631,21108967.443,105.501,455649646,455649646,0.123175,深A,2023-12-28 15:34:48,2023-12-28
35,113048,晶科转债,2.81,108.5,108.501,105.623,105.729,2.97,1.14,1.03,-,26146,28113891.0,105.53,2491096202,2491096202,1.113048,沪A,2023-12-28 16:11:09,2023-12-28
36,127087,星帅转2,2.79,123.0,123.174,119.277,119.528,3.34,2.68,2.57,-,12390,15147251.873,119.66,569361834,569361834,0.127087,深A,2023-12-28 15:34:09,2023-12-28
37,127043,川恒转债,2.77,120.55,120.989,116.687,116.687,3.249,4.22,1.35,-,44109,52823659.103,117.301,1258713181,1258713181,0.127043,深A,2023-12-28 15:34:42,2023-12-28
38,123219,宇瞳转债,2.76,129.166,129.88,124.88,126.0,3.466,5.91,2.01,-,35437,45457170.332,125.7,774996000,774996000,0.123219,深A,2023-12-28 15:35:00,2023-12-28
39,123085,万顺转2,2.76,114.796,115.158,111.718,111.884,3.079,6.71,1.75,-,38273,43674264.726,111.717,654789381,654789381,0.123085,深A,2023-12-28 15:35:03,2023-12-28
40,123211,阳谷转债,2.75,119.5,119.6,115.73,115.73,3.2,0.92,1.21,-,5958,7060737.312,116.3,776750000,776750000,0.123211,深A,2023-12-28 15:34:57,2023-12-28
41,110094,众和转债,2.72,115.313,115.456,112.202,112.482,3.056,3.1,1.99,-,42637,48891793.0,112.257,1585553750,1585553750,1.110094,沪A,2023-12-28 16:11:42,2023-12-28
42,123142,申昊转债,2.71,116.952,117.18,113.777,114.063,3.084,6.22,0.78,-,34200,39737153.543,113.868,642817429,642817429,0.123142,深A,2023-12-28 15:34:39,2023-12-28
43,113039,嘉泽转债,2.7,126.777,127.558,123.265,123.897,3.337,6.58,1.25,-,18926,23895185.0,123.44,364757206,364757206,1.113039,沪A,2023-12-28 16:11:06,2023-12-28
44,123202,祥源转债,2.7,132.69,133.398,128.631,129.201,3.49,5.46,1.75,-,25113,33140158.271,129.2,610374000,610374000,0.123202,深A,2023-12-28 15:34:42,2023-12-28
45,118014,高测转债,2.69,110.516,111.03,107.6,107.6,2.891,6.15,2.66,-,29735,32718448.0,107.625,534067465,534067465,1.118014,沪A,2023-12-28 16:11:27,2023-12-28
46,123215,铭利转债,2.67,117.364,117.681,114.25,114.452,3.055,1.6,0.76,-,15961,18596013.749,114.309,1173640000,1173640000,0.123215,深A,2023-12-28 15:34:18,2023-12-28
47,118021,新致转债,2.67,206.95,211.365,198.972,201.564,5.386,61.67,0.66,-,179673,370127542.0,201.564,602943858,602943858,1.118021,沪A,2023-12-28 16:11:53,2023-12-28
48,127073,天赐转债,2.65,116.0,116.65,112.6,112.88,3.0,5.96,4.09,-,203382,235083098.716,113.0,3955765996,3955765996,0.127073,深A,2023-12-28 15:34:21,2023-12-28
49,127014,北方转债,2.65,160.0,160.268,154.782,155.96,4.136,9.35,0.69,-,49739,78667651.35,155.864,851506400,851506400,0.127014,深A,2023-12-28 15:34:48,2023-12-28
50,113667,春23转债,2.65,131.235,131.49,127.518,127.944,3.384,8.63,1.53,-,49205,63981300.0,127.851,748018502,748018502,1.113667,沪A,2023-12-28 16:11:12,2023-12-28
51,113671,武进转债,2.65,122.323,122.888,118.906,119.5,3.154,3.7,1.63,-,11466,13942265.0,119.169,379201300,379201300,1.113671,沪A,2023-12-28 16:11:53,2023-12-28
52,110068,龙净转债,2.63,132.984,133.547,128.504,129.9,3.409,3.92,0.92,-,73554,96820888.0,129.575,2494531426,2494531426,1.110068,沪A,2023-12-28 16:11:12,2023-12-28
53,113055,成银转债,2.62,111.59,112.057,108.62,108.8,2.852,1.11,0.79,-,57452,63558877.0,108.738,5798940284,5798940284,1.113055,沪A,2023-12-28 16:11:45,2023-12-28
54,110060,天路转债,2.59,135.312,135.939,131.529,132.3,3.412,3.23,1.07,-,18314,24624615.0,131.9,766714326,766714326,1.110060,沪A,2023-12-28 16:11:27,2023-12-28
55,113668,鹿山转债,2.58,106.415,106.5,103.724,103.724,2.681,5.27,1.78,-,27630,29159363.0,103.734,557606087,557606087,1.113668,沪A,2023-12-28 16:11:21,2023-12-28
56,118034,晶能转债,2.58,103.001,103.2,100.35,100.36,2.59,1.23,2.57,-,123300,126451858.0,100.411,10300062199,10300062199,1.118034,沪A,2023-12-28 16:11:27,2023-12-28
57,113654,永02转债,2.57,117.698,117.75,114.69,114.999,2.948,1.16,0.53,-,7093,8280392.0,114.75,718498034,718498034,1.113654,沪A,2023-12-28 16:12:00,2023-12-28
58,118003,华兴转债,2.54,134.918,135.103,131.223,132.028,3.347,3.52,0.84,-,28140,37664259.0,131.571,1079023300,1079023300,1.118003,沪A,2023-12-28 16:11:27,2023-12-28
