,债券名称,债券代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,艾华转债,113504,2023-08-24 09:31,126.213,126.15,126.387,126.116,184,232245.0,0.21,-0.1,-0.131,0.04
1,艾华转债,113504,2023-08-24 09:32,126.55,126.0,126.748,126.0,552,698125.0,0.59,-0.12,-0.15,0.12
2,艾华转债,113504,2023-08-24 09:33,126.335,126.592,126.593,126.335,395,499679.0,0.2,0.47,0.592,0.09
3,艾华转债,113504,2023-08-24 09:34,126.591,126.379,126.67,126.379,121,153107.0,0.23,-0.17,-0.213,0.03
4,艾华转债,113504,2023-08-24 09:35,126.447,126.423,126.501,126.375,66,83442.0,0.1,0.03,0.044,0.01
5,艾华转债,113504,2023-08-24 09:36,126.422,126.2,126.528,126.193,644,812993.0,0.26,-0.18,-0.223,0.14
6,艾华转债,113504,2023-08-24 09:37,126.226,126.3,126.3,126.181,82,103497.0,0.09,0.08,0.1,0.02
7,艾华转债,113504,2023-08-24 09:38,126.368,126.265,126.368,126.265,19,24005.0,0.08,-0.03,-0.035,0.0
8,艾华转债,113504,2023-08-24 09:39,126.292,126.333,126.37,126.238,159,200812.0,0.1,0.05,0.068,0.03
9,艾华转债,113504,2023-08-24 09:40,126.399,126.432,126.458,126.301,214,270522.0,0.12,0.08,0.099,0.05
10,艾华转债,113504,2023-08-24 09:41,126.517,126.519,126.6,126.498,39,49346.0,0.08,0.07,0.087,0.01
11,艾华转债,113504,2023-08-24 09:42,126.639,126.898,126.9,126.59,236,299102.0,0.25,0.3,0.379,0.05
12,艾华转债,113504,2023-08-24 09:43,126.79,126.657,126.794,126.657,40,50713.0,0.11,-0.19,-0.241,0.01
13,艾华转债,113504,2023-08-24 09:44,126.645,126.637,126.645,126.637,70,88651.0,0.01,-0.02,-0.02,0.02
14,艾华转债,113504,2023-08-24 09:45,126.628,126.362,126.628,126.35,105,132814.0,0.22,-0.22,-0.275,0.02
15,艾华转债,113504,2023-08-24 09:46,126.331,126.308,126.43,126.308,157,198380.0,0.1,-0.04,-0.054,0.03
16,艾华转债,113504,2023-08-24 09:47,126.3,126.234,126.3,126.153,39,49218.0,0.12,-0.06,-0.074,0.01
17,艾华转债,113504,2023-08-24 09:48,126.273,126.295,126.361,126.235,33,41681.0,0.1,0.05,0.061,0.01
18,艾华转债,113504,2023-08-24 09:49,126.245,126.1,126.245,126.1,86,108528.0,0.11,-0.15,-0.195,0.02
19,艾华转债,113504,2023-08-24 09:50,126.185,126.185,126.185,126.185,3,3786.0,0.0,0.07,0.085,0.0
20,艾华转债,113504,2023-08-24 09:51,126.027,126.104,126.104,126.024,39,49165.0,0.06,-0.06,-0.081,0.01
21,艾华转债,113504,2023-08-24 09:52,126.179,126.225,126.225,126.179,27,34067.0,0.04,0.1,0.121,0.01
22,艾华转债,113504,2023-08-24 09:53,125.998,126.047,126.047,125.803,209,263254.0,0.19,-0.14,-0.178,0.05
23,艾华转债,113504,2023-08-24 09:54,126.08,126.186,126.222,126.08,86,108488.0,0.11,0.11,0.139,0.02
24,艾华转债,113504,2023-08-24 09:55,126.124,126.262,126.284,126.124,25,31554.0,0.13,0.06,0.076,0.01
25,艾华转债,113504,2023-08-24 09:56,126.166,125.982,126.166,125.982,68,85748.0,0.15,-0.22,-0.28,0.01
26,艾华转债,113504,2023-08-24 09:57,126.083,125.95,126.083,125.95,83,104595.0,0.11,-0.03,-0.032,0.02
27,艾华转债,113504,2023-08-24 09:58,125.9,126.003,126.003,125.878,33,41572.0,0.1,0.04,0.053,0.01
28,艾华转债,113504,2023-08-24 09:59,125.904,125.781,125.904,125.78,34,42784.0,0.1,-0.18,-0.222,0.01
29,艾华转债,113504,2023-08-24 10:00,125.825,125.939,125.969,125.825,26,32725.0,0.11,0.13,0.158,0.01
30,艾华转债,113504,2023-08-24 10:01,125.857,125.951,125.951,125.806,35,44058.0,0.12,0.01,0.012,0.01
31,艾华转债,113504,2023-08-24 10:02,126.0,126.087,126.087,126.0,12,15122.0,0.07,0.11,0.136,0.0
32,艾华转债,113504,2023-08-24 10:03,126.188,126.162,126.188,126.146,137,172798.0,0.03,0.06,0.075,0.03
33,艾华转债,113504,2023-08-24 10:04,126.182,126.162,126.182,126.156,73,92097.0,0.02,0.0,0.0,0.02
34,艾华转债,113504,2023-08-24 10:05,126.198,126.013,126.198,126.013,242,305206.0,0.15,-0.12,-0.149,0.05
35,艾华转债,113504,2023-08-24 10:06,125.822,125.877,125.877,125.822,58,73006.0,0.04,-0.11,-0.136,0.01
36,艾华转债,113504,2023-08-24 10:07,125.99,126.28,126.28,125.99,148,186653.0,0.23,0.32,0.403,0.03
37,艾华转债,113504,2023-08-24 10:08,126.288,126.43,126.43,126.288,74,93499.0,0.11,0.12,0.15,0.02
38,艾华转债,113504,2023-08-24 10:09,126.365,126.212,126.365,126.212,24,30293.0,0.12,-0.17,-0.218,0.01
39,艾华转债,113504,2023-08-24 10:10,126.212,126.212,126.212,126.212,0,0.0,0.0,0.0,0.0,0.0
40,艾华转债,113504,2023-08-24 10:11,126.2,126.326,126.329,126.188,87,109868.0,0.11,0.09,0.114,0.02
41,艾华转债,113504,2023-08-24 10:12,126.326,126.404,126.404,126.326,19,24009.0,0.06,0.06,0.078,0.0
42,艾华转债,113504,2023-08-24 10:13,126.44,126.431,126.44,126.315,35,44227.0,0.1,0.02,0.027,0.01
43,艾华转债,113504,2023-08-24 10:14,126.426,126.467,126.467,126.426,55,69534.0,0.03,0.03,0.036,0.01
44,艾华转债,113504,2023-08-24 10:15,126.464,126.288,126.464,126.288,81,102316.0,0.14,-0.14,-0.179,0.02
