,债券代码,债券名称,涨跌幅,最新价,最高,最低,今开,涨跌额,换手率,量比,动态市盈率,成交量,成交额,昨日收盘,总市值,流通市值,行情ID,市场类型,更新时间,最新交易日
0,113569,科达转债,19.99,135.332,135.341,120.306,125.0,22.548,1034.7,42.83,-,5331118,6860395801.0,112.784,697274718,697274718,1.113569,沪A,2023-12-08 16:11:40,2023-12-08
1,123223,九典转02,5.51,190.62,197.3,177.573,178.0,9.96,308.24,2.4,-,1109660,2110196008.059,180.66,686232000,686232000,0.123223,深A,2023-12-08 15:34:18,2023-12-08
2,123092,天壕转债,4.68,167.804,175.4,161.5,161.66,7.504,48.87,27.96,-,195336,330253142.764,160.3,670655199,670655199,0.123092,深A,2023-12-08 15:35:03,2023-12-08
3,128041,盛路转债,4.49,387.675,398.781,368.2,371.0,16.674,286.87,1.03,-,150574,577844020.713,371.001,203488281,203488281,0.128041,深A,2023-12-08 15:34:57,2023-12-08
4,123205,大叶转债,3.77,182.7,188.88,171.895,176.3,6.641,92.94,1.17,-,442430,800654521.126,176.059,869709002,869709002,0.123205,深A,2023-12-08 15:34:09,2023-12-08
5,127096,泰坦转债,3.67,282.0,289.3,272.008,272.008,9.99,69.76,0.5,-,206155,578815004.966,272.01,833310000,833310000,0.127096,深A,2023-12-08 15:34:21,2023-12-08
6,127080,声迅转债,3.6,162.5,180.239,160.55,166.001,5.647,654.73,16.87,-,1832404,3143018736.723,156.853,454792650,454792650,0.127080,深A,2023-12-08 15:34:30,2023-12-08
7,123227,雅创转债,3.45,195.0,202.956,185.718,187.45,6.5,122.85,1.13,-,445954,871320488.35,188.5,707850000,707850000,0.123227,深A,2023-12-08 15:34:30,2023-12-08
8,110068,龙净转债,3.35,143.422,147.0,138.668,139.411,4.651,9.65,7.46,-,181094,260405356.0,138.771,2690333110,2690333110,1.110068,沪A,2023-12-08 16:12:03,2023-12-08
9,123038,联得转债,3.27,156.935,169.55,153.0,153.0,4.965,704.55,18.5,-,1036704,1676179017.498,151.97,230921535,230921535,0.123038,深A,2023-12-08 15:34:33,2023-12-08
10,123217,富仕转债,3.06,127.799,129.7,124.011,124.499,3.799,6.05,3.33,-,34496,43746229.203,124.0,728454300,728454300,0.123217,深A,2023-12-08 15:34:09,2023-12-08
11,127053,豪美转债,2.98,146.61,146.999,142.2,143.171,4.241,74.18,1.89,-,357332,518855983.76,142.369,706260688,706260688,0.127053,深A,2023-12-08 15:34:45,2023-12-08
12,123025,精测转债,2.73,203.0,205.3,198.89,198.99,5.4,52.37,2.92,-,161513,326952523.574,197.6,626102547,626102547,0.123025,深A,2023-12-08 15:34:33,2023-12-08
13,123013,横河转债,2.71,455.0,465.965,443.4,443.958,12.0,202.82,5.78,-,76807,349999402.985,443.0,172305315,172305315,0.123013,深A,2023-12-08 15:34:30,2023-12-08
14,110058,永鼎转债,2.59,142.573,148.312,139.145,139.224,3.603,253.61,8.36,-,659329,950414604.0,138.97,370656580,370656580,1.110058,沪A,2023-12-08 16:11:28,2023-12-08
15,123197,光力转债,2.56,141.2,141.25,137.598,137.598,3.526,7.46,1.92,-,29821,41820960.21,137.674,564310883,564310883,0.123197,深A,2023-12-08 15:34:57,2023-12-08
16,123176,精测转2,2.48,162.933,164.49,159.708,160.0,3.943,5.22,3.67,-,66655,108202461.58,158.99,2078838685,2078838685,0.123176,深A,2023-12-08 15:34:30,2023-12-08
17,123213,天源转债,2.47,128.51,129.18,125.173,125.996,3.1,8.15,1.26,-,81480,103881112.346,125.41,1285100000,1285100000,0.123213,深A,2023-12-08 15:34:12,2023-12-08
18,118019,金盘转债,2.11,125.71,125.951,122.889,123.109,2.6,4.49,3.22,-,43862,54689966.0,123.11,1227784428,1227784428,1.118019,沪A,2023-12-08 16:11:07,2023-12-08
19,128122,兴森转债,2.0,147.9,148.761,145.216,145.226,2.9,31.92,2.97,-,85622,126277262.213,145.0,396684661,396684661,0.128122,深A,2023-12-08 15:34:45,2023-12-08
20,118045,盟升转债,1.91,151.719,154.1,148.797,148.874,2.845,28.25,2.49,-,84736,128873548.0,148.874,455157000,455157000,1.118045,沪A,2023-12-08 16:12:00,2023-12-08
21,113680,丽岛转债,1.85,197.463,197.8,190.001,193.0,3.587,82.5,0.68,-,247495,483029380.0,193.876,592389000,592389000,1.113680,沪A,2023-12-08 16:12:03,2023-12-08
22,118025,奕瑞转债,1.83,126.296,127.47,124.377,124.377,2.27,12.43,2.38,-,178366,225261080.0,124.026,1812316026,1812316026,1.118025,沪A,2023-12-08 16:11:28,2023-12-08
23,128128,齐翔转2,1.74,120.762,121.48,118.265,118.79,2.064,3.37,1.57,-,22911,27516224.68,118.698,820541078,820541078,0.128128,深A,2023-12-08 15:34:57,2023-12-08
24,118027,宏图转债,1.72,120.606,121.117,118.5,118.5,2.044,2.8,2.54,-,28231,33851565.0,118.562,1216664886,1216664886,1.118027,沪A,2023-12-08 16:11:07,2023-12-08
25,123050,聚飞转债,1.71,137.233,137.89,135.0,135.3,2.301,12.52,2.24,-,46908,64185564.99,134.932,514028845,514028845,0.123050,深A,2023-12-08 15:34:42,2023-12-08
26,113623,凤21转债,1.63,112.553,113.077,110.61,110.9,1.8,1.53,2.15,-,38258,42911576.0,110.753,2813762421,2813762421,1.113623,沪A,2023-12-08 16:11:33,2023-12-08
27,128082,华锋转债,1.51,155.94,161.986,152.51,153.635,2.318,320.33,1.52,-,643688,1007410857.783,153.622,313350826,313350826,0.128082,深A,2023-12-08 15:34:12,2023-12-08
28,123150,九强转债,1.5,132.922,134.52,130.995,130.995,1.968,3.72,3.23,-,41726,55626659.744,130.954,1490108656,1490108656,0.123150,深A,2023-12-08 15:34:27,2023-12-08
29,111010,立昂转债,1.5,108.4,108.498,106.886,107.01,1.601,1.75,1.41,-,59396,64070374.0,106.799,3674473174,3674473174,1.111010,沪A,2023-12-08 16:11:12,2023-12-08
30,113537,文灿转债,1.49,234.173,238.35,231.012,231.545,3.438,80.36,3.69,-,99009,232828744.0,230.735,288506990,288506990,1.113537,沪A,2023-12-08 16:11:43,2023-12-08
31,123173,恒锋转债,1.48,135.98,137.817,133.9,133.999,1.98,21.59,3.12,-,52314,71096023.011,134.0,329417533,329417533,0.123173,深A,2023-12-08 15:34:27,2023-12-08
32,118015,芯海转债,1.44,117.157,117.663,115.634,115.75,1.664,4.77,1.66,-,19571,22867125.0,115.493,480314411,480314411,1.118015,沪A,2023-12-08 16:11:24,2023-12-08
