,债券代码,债券名称,涨跌幅,最新价,最高,最低,今开,涨跌额,换手率,量比,动态市盈率,成交量,成交额,昨日收盘,总市值,流通市值,行情ID,市场类型,更新时间,最新交易日
0,123205,大叶转债,16.04,216.059,223.44,188.576,188.576,29.859,400.22,1.82,-,1905178,3986505793.401,186.2,1028508250,1028508250,0.123205,深A,2023-08-11 15:35:00,2023-08-11
1,113672,福蓉转债,13.09,177.889,184.998,161.0,175.0,20.589,364.78,76.49,-,2334591,4045238209.0,157.3,1138489600,1138489600,1.113672,沪A,2023-08-11 16:11:43,2023-08-11
2,113601,塞力转债,6.93,117.638,121.0,109.901,110.001,7.625,838.38,3.05,-,4549135,5335301394.0,110.013,638313552,638313552,1.113601,沪A,2023-08-11 16:11:51,2023-08-11
3,128049,华源转债,4.58,134.8,136.197,129.09,129.09,5.901,191.27,1.42,-,690745,926487510.903,128.899,486804453,486804453,0.128049,深A,2023-08-11 15:34:06,2023-08-11
4,123201,纽泰转债,3.37,189.9,194.93,178.681,185.0,6.193,290.49,1.51,-,1016730,1928379342.932,183.707,664650000,664650000,0.123201,深A,2023-08-11 15:34:57,2023-08-11
5,123181,亚康转债,3.27,266.34,275.2,256.0,258.0,8.441,211.43,0.61,-,551835,1482962317.877,257.899,695147400,695147400,0.123181,深A,2023-08-11 15:34:42,2023-08-11
6,113673,岱美转债,2.93,161.916,188.758,159.02,188.758,4.616,162.58,56.69,-,1476087,2570067489.0,157.3,1470098511,1470098511,1.113673,沪A,2023-08-11 16:11:39,2023-08-11
7,110091,合力转债,1.84,163.663,165.35,159.025,160.628,2.95,5.1,1.23,-,104477,170527839.0,160.713,3350489787,3350489787,1.110091,沪A,2023-08-11 16:11:03,2023-08-11
8,123171,共同转债,1.67,118.59,119.489,116.5,116.634,1.944,35.81,6.54,-,136088,161142516.67,116.646,450625160,450625160,0.123171,深A,2023-08-11 15:34:42,2023-08-11
9,123135,泰林转债,1.3,132.9,137.21,131.2,131.2,1.71,93.91,9.73,-,196130,263258682.713,131.19,277554341,277554341,0.123135,深A,2023-08-11 15:34:15,2023-08-11
10,118009,华锐转债,1.23,132.326,133.912,130.577,130.933,1.602,15.61,3.05,-,62441,82737695.0,130.724,529286798,529286798,1.118009,沪A,2023-08-11 16:12:01,2023-08-11
11,128025,特一转债,1.07,192.467,197.99,190.167,190.167,2.037,631.26,1.29,-,1331222,2591573841.236,190.43,405882493,405882493,0.128025,深A,2023-08-11 15:34:30,2023-08-11
12,127028,英特转债,0.94,135.723,136.578,133.902,134.45,1.267,11.22,1.62,-,64592,87576893.432,134.456,781283206,781283206,0.127028,深A,2023-08-11 15:34:48,2023-08-11
13,123206,开能转债,0.88,171.3,177.999,165.53,174.99,1.5,444.1,1.84,-,1110244,1907068071.573,169.8,428250000,428250000,0.123206,深A,2023-08-11 15:35:03,2023-08-11
14,118014,高测转债,0.86,127.0,128.129,125.9,126.2,1.08,6.04,2.39,-,29209,37157763.0,125.92,613745280,613745280,1.118014,沪A,2023-08-11 16:12:01,2023-08-11
15,123145,药石转债,0.8,117.444,117.5,116.6,116.601,0.934,1.77,0.46,-,20295,23762238.667,116.51,1349898165,1349898165,0.123145,深A,2023-08-11 15:34:21,2023-08-11
16,113563,柳药转债,0.8,123.475,123.88,122.496,122.497,0.978,2.76,0.92,-,22124,27258497.0,122.497,990127751,990127751,1.113563,沪A,2023-08-11 16:11:27,2023-08-11
17,110074,精达转债,0.78,145.323,146.747,143.3,145.4,1.122,14.12,0.24,-,71927,104236089.0,144.201,740240339,740240339,1.110074,沪A,2023-08-11 16:11:39,2023-08-11
18,123091,长海转债,0.77,123.94,123.94,122.55,123.101,0.942,1.13,1.45,-,6235,7676480.55,122.998,681356308,681356308,0.123091,深A,2023-08-11 15:34:51,2023-08-11
19,110070,凌钢转债,0.7,123.656,124.0,122.437,122.55,0.856,6.3,0.53,-,13679,16855489.0,122.8,268386692,268386692,1.110070,沪A,2023-08-11 16:11:49,2023-08-11
20,113618,美诺转债,0.68,114.757,115.44,114.144,114.145,0.771,11.24,0.76,-,53609,61568837.0,113.986,547121211,547121211,1.113618,沪A,2023-08-11 16:11:58,2023-08-11
21,127041,弘亚转债,0.62,118.583,119.193,116.901,117.796,0.734,2.0,1.7,-,11993,14192100.346,117.849,711431712,711431712,0.127041,深A,2023-08-11 15:34:24,2023-08-11
