,债券代码,债券名称,涨跌幅,最新价,最高,最低,今开,涨跌额,换手率,量比,动态市盈率,成交量,成交额,昨日收盘,总市值,流通市值,行情ID,市场类型,更新时间,最新交易日
0,123231,信测转债,29.0,129.0,130.0,129.0,130.0,29.0,5.25,-,-,28627,37131940.0,100.0,703050000,703050000,0.123231,深A,2023-11-29 15:34:18,2023-11-29
1,111016,神通转债,13.8,185.557,186.769,173.322,180.0,22.498,329.84,5.25,-,1903195,3442954018.0,163.059,1070663890,1070663890,1.111016,沪A,2023-11-29 16:12:00,2023-11-29
2,123226,中富转债,10.27,203.5,209.638,184.55,185.47,18.95,143.84,1.94,-,747948,1483257236.19,184.55,1058200000,1058200000,0.123226,深A,2023-11-29 15:34:48,2023-11-29
3,123227,雅创转债,9.3,176.3,176.47,161.9,162.7,15.0,111.72,3.28,-,405549,689032931.361,161.3,639969000,639969000,0.123227,深A,2023-11-29 15:34:51,2023-11-29
4,127080,声迅转债,7.64,169.8,182.88,157.4,157.4,12.055,389.61,17.78,-,1090474,1927195808.026,157.745,475247107,475247107,0.127080,深A,2023-11-29 15:34:21,2023-11-29
5,110080,东湖转债,6.1,166.866,184.006,157.2,157.999,9.601,2640.41,10.62,-,1140678,1998397457.0,157.265,72087447,72087447,1.110080,沪A,2023-11-29 16:11:09,2023-11-29
6,128041,盛路转债,4.13,328.0,334.283,308.357,312.679,13.0,481.01,2.1,-,252586,821089914.15,315.0,172237392,172237392,0.128041,深A,2023-11-29 15:35:03,2023-11-29
7,118037,上声转债,3.92,143.974,147.89,138.8,138.899,5.433,98.73,14.1,-,513412,744189458.0,138.541,748664800,748664800,1.118037,沪A,2023-11-29 16:12:02,2023-11-29
8,123218,宏昌转债,3.78,203.0,204.8,195.435,196.9,7.4,83.06,1.66,-,315625,635225765.181,195.6,771400000,771400000,0.123218,深A,2023-11-29 15:34:39,2023-11-29
9,110044,广电转债,3.35,274.38,277.491,262.03,263.0,8.886,388.99,0.95,-,274906,741259489.0,265.494,193907090,193907090,1.110044,沪A,2023-11-29 16:11:33,2023-11-29
10,123038,联得转债,2.88,158.132,169.07,154.5,154.5,4.432,562.57,7.26,-,827921,1348350784.482,153.7,232720809,232720809,0.123038,深A,2023-11-29 15:34:54,2023-11-29
11,113604,多伦转债,2.87,143.729,147.3,139.3,139.987,4.012,384.76,2.67,-,1037046,1495769494.0,139.717,387395505,387395505,1.113604,沪A,2023-11-29 16:11:42,2023-11-29
12,123213,天源转债,2.79,124.712,133.995,121.496,121.496,3.386,48.79,58.14,-,487941,625153679.181,121.326,1247120000,1247120000,0.123213,深A,2023-11-29 15:34:06,2023-11-29
13,113656,嘉诚转债,2.73,114.238,118.295,111.032,111.312,3.038,30.72,76.35,-,245779,283595018.0,111.2,913889263,913889263,1.113656,沪A,2023-11-29 16:11:24,2023-11-29
14,113535,大业转债,2.33,141.32,145.2,137.034,138.0,3.221,158.06,0.96,-,318723,451882375.0,138.099,284972345,284972345,1.113535,沪A,2023-11-29 16:11:47,2023-11-29
15,128053,尚荣转债,2.3,147.0,148.235,141.849,143.501,3.3,112.33,0.75,-,213003,311823409.52,143.7,278744193,278744193,0.128053,深A,2023-11-29 15:34:42,2023-11-29
16,128025,特一转债,2.1,239.01,256.5,229.55,235.101,4.91,1724.3,0.75,-,1615878,3970501047.634,234.1,223981290,223981290,0.128025,深A,2023-11-29 15:34:57,2023-11-29
17,123076,强力转债,2.05,116.273,120.477,113.8,113.8,2.339,41.92,7.66,-,356256,418779854.478,113.934,988136672,988136672,0.123076,深A,2023-11-29 15:34:15,2023-11-29
18,123228,震裕转债,1.96,116.6,117.79,114.248,114.249,2.24,12.25,4.14,-,146372,170823692.807,114.36,1393370000,1393370000,0.123228,深A,2023-11-29 15:34:15,2023-11-29
19,118017,深科转债,1.84,144.59,146.994,140.945,141.35,2.614,39.15,1.18,-,140950,203915721.0,141.976,520521108,520521108,1.118017,沪A,2023-11-29 16:11:41,2023-11-29
20,123013,横河转债,1.65,468.611,492.888,461.0,462.0,7.611,307.93,1.66,-,116610,554159573.787,461.0,177459705,177459705,0.123013,深A,2023-11-29 15:34:48,2023-11-29
21,118045,盟升转债,1.55,154.232,155.9,151.464,151.888,2.36,32.5,1.13,-,97494,150520485.0,151.872,462696000,462696000,1.118045,沪A,2023-11-29 16:11:24,2023-11-29
22,113504,艾华转债,1.54,119.126,119.361,117.028,117.365,1.801,7.34,1.1,-,33933,40263313.0,117.325,551073064,551073064,1.113504,沪A,2023-11-29 16:11:14,2023-11-29
23,113658,密卫转债,1.52,109.899,110.199,108.399,108.45,1.65,4.18,7.13,-,36464,40032008.0,108.249,958644581,958644581,1.113658,沪A,2023-11-29 16:11:38,2023-11-29
24,118041,星球转债,1.52,127.0,127.778,124.9,125.41,1.897,5.9,3.74,-,36610,46360333.0,125.103,787400000,787400000,1.118041,沪A,2023-11-29 16:11:47,2023-11-29
25,113637,华翔转债,1.51,124.156,125.14,122.28,122.475,1.85,4.07,2.01,-,32586,40526280.0,122.306,992982306,992982306,1.113637,沪A,2023-11-29 16:11:45,2023-11-29
26,113579,健友转债,1.5,115.1,115.9,113.1,113.999,1.696,8.89,5.09,-,44664,51423388.0,113.404,578377500,578377500,1.113579,沪A,2023-11-29 16:11:29,2023-11-29
27,128033,迪龙转债,1.41,111.299,113.775,109.4,109.7,1.547,51.55,2.4,-,148480,165752803.279,109.752,320551137,320551137,0.128033,深A,2023-11-29 15:34:42,2023-11-29
28,113663,新化转债,1.29,126.639,127.529,124.5,124.71,1.611,6.68,1.24,-,43408,54886742.0,125.028,823012171,823012171,1.113663,沪A,2023-11-29 16:11:47,2023-11-29
29,113678,中贝转债,1.2,143.523,146.992,140.308,141.2,1.704,114.13,0.65,-,590076,848818581.0,141.819,742013910,742013910,1.113678,沪A,2023-11-29 16:11:24,2023-11-29
30,123194,百洋转债,1.17,146.8,147.924,144.604,145.098,1.702,15.3,0.46,-,129870,190374697.655,145.098,1245967936,1245967936,0.123194,深A,2023-11-29 15:34:21,2023-11-29
31,123202,祥源转债,1.05,132.88,134.48,130.701,131.526,1.377,6.42,1.14,-,29539,39260315.867,131.503,611248000,611248000,0.123202,深A,2023-11-29 15:34:30,2023-11-29
32,118021,新致转债,1.0,179.323,179.66,176.5,178.0,1.781,15.06,0.88,-,72843,129940275.0,177.542,867634789,867634789,1.118021,沪A,2023-11-29 16:11:29,2023-11-29
33,128122,兴森转债,0.92,148.889,151.669,147.16,147.16,1.354,41.68,1.35,-,111802,167533610.0,147.535,399337271,399337271,0.128122,深A,2023-11-29 15:34:24,2023-11-29
34,123167,商络转债,0.91,138.0,143.401,137.5,137.9,1.25,84.33,14.8,-,331971,468393678.168,136.75,543277848,543277848,0.123167,深A,2023-11-29 15:34:36,2023-11-29
35,123203,明电转02,0.86,127.486,129.042,126.401,126.402,1.084,3.41,2.98,-,15295,19600641.972,126.402,571774710,571774710,0.123203,深A,2023-11-29 15:34:39,2023-11-29
36,113066,平煤转债,0.83,129.387,131.936,129.02,129.988,1.06,12.05,4.54,-,349405,455458540.0,128.327,3752085979,3752085979,1.113066,沪A,2023-11-29 16:12:02,2023-11-29
37,127085,韵达转债,0.77,115.2,115.314,114.1,114.338,0.88,0.63,1.74,-,15400,17638413.031,114.32,2822372237,2822372237,0.127085,深A,2023-11-29 15:34:42,2023-11-29
38,128125,华阳转债,0.74,109.627,109.828,108.615,108.819,0.808,0.83,0.85,-,3725,4072499.826,108.819,493052037,493052037,0.128125,深A,2023-11-29 15:35:03,2023-11-29
39,118005,天奈转债,0.72,101.768,101.944,101.186,101.188,0.731,0.74,1.49,-,6171,6276057.0,101.037,844621481,844621481,1.118005,沪A,2023-11-29 16:11:11,2023-11-29
40,113651,松霖转债,0.72,126.5,126.743,125.011,125.629,0.899,7.4,0.67,-,45127,56935865.0,125.601,771584347,771584347,1.113651,沪A,2023-11-29 16:11:45,2023-11-29
41,128106,华统转债,0.71,216.124,216.7,212.198,214.013,1.524,7.68,0.28,-,22025,47299854.22,214.6,619874970,619874970,0.128106,深A,2023-11-29 15:34:18,2023-11-29
42,113616,韦尔转债,0.71,113.622,114.2,113.0,113.0,0.799,1.33,1.16,-,32322,36811203.0,112.823,2764431214,2764431214,1.113616,沪A,2023-11-29 16:11:38,2023-11-29
43,118004,博瑞转债,0.7,128.55,129.55,126.833,127.653,0.897,10.26,0.93,-,47708,61231560.0,127.653,597686926,597686926,1.118004,沪A,2023-11-29 16:11:09,2023-11-29
44,123163,金沃转债,0.68,120.802,123.2,119.81,120.168,0.811,11.02,6.0,-,34154,41591410.437,119.991,374476536,374476536,0.123163,深A,2023-11-29 15:34:06,2023-11-29
45,113634,珀莱转债,0.67,133.999,134.814,133.085,133.497,0.886,1.78,1.99,-,13382,17907353.0,133.113,1006053772,1006053772,1.113634,沪A,2023-11-29 16:12:00,2023-11-29
46,127077,华宏转债,0.66,114.5,114.94,113.748,113.748,0.751,1.35,0.81,-,6931,7933758.547,113.749,589617750,589617750,0.127077,深A,2023-11-29 15:34:18,2023-11-29
47,113629,泉峰转债,0.65,114.501,114.911,113.833,114.54,0.743,2.42,1.01,-,15001,17177403.0,113.758,708836646,708836646,1.113629,沪A,2023-11-29 16:11:11,2023-11-29
48,123150,九强转债,0.61,131.2,131.361,130.008,130.325,0.79,0.68,0.89,-,7621,9950941.206,130.41,1470804349,1470804349,0.123150,深A,2023-11-29 15:34:51,2023-11-29
49,127090,兴瑞转债,0.56,129.105,131.697,128.4,128.8,0.724,22.9,1.46,-,105815,137049796.714,128.381,596465100,596465100,0.127090,深A,2023-11-29 15:34:51,2023-11-29
50,118003,XD华兴转,0.56,133.636,134.871,132.0,133.0,0.74,4.98,1.15,-,39822,53315039.0,132.896,1068779301,1068779301,1.118003,沪A,2023-11-29 16:11:24,2023-11-29
51,118040,宏微转债,0.54,116.507,118.55,115.976,115.976,0.631,5.61,3.47,-,24129,28331307.0,115.876,500980100,500980100,1.118040,沪A,2023-11-29 16:11:09,2023-11-29
52,113505,杭电转债,0.51,112.584,112.599,111.52,111.7,0.575,2.84,1.01,-,21289,23888570.0,112.009,844027049,844027049,1.113505,沪A,2023-11-29 16:11:54,2023-11-29
53,127088,赫达转债,0.51,131.895,133.366,130.707,131.3,0.667,7.74,2.3,-,46456,61462714.741,131.228,791370000,791370000,0.127088,深A,2023-11-29 15:34:33,2023-11-29
54,113526,联泰转债,0.48,124.105,125.252,123.184,123.679,0.596,9.47,1.63,-,18251,22669993.0,123.509,239116082,239116082,1.113526,沪A,2023-11-29 16:11:06,2023-11-29
55,127086,恒邦转债,0.47,124.584,125.9,124.366,125.8,0.584,0.84,0.79,-,26588,33335405.541,124.0,3936854400,3936854400,0.127086,深A,2023-11-29 15:34:30,2023-11-29
56,123151,康医转债,0.47,112.923,113.8,111.601,112.3,0.523,4.15,1.88,-,29050,32815490.963,112.4,790272532,790272532,0.123151,深A,2023-11-29 15:35:00,2023-11-29
57,123143,胜蓝转债,0.46,124.996,125.619,124.491,124.7,0.576,6.0,1.76,-,19782,24753720.336,124.42,412139561,412139561,0.123143,深A,2023-11-29 15:34:54,2023-11-29
58,127070,大中转债,0.45,119.54,120.699,119.0,119.268,0.54,1.56,1.75,-,23760,28490667.991,119.0,1816173013,1816173013,0.127070,深A,2023-11-29 15:34:06,2023-11-29
59,123215,铭利转债,0.45,117.938,118.157,116.9,117.524,0.528,0.74,0.44,-,7380,8695879.018,117.41,1179380000,1179380000,0.123215,深A,2023-11-29 15:34:42,2023-11-29
