,债券代码,债券名称,涨跌幅,最新价,最高,最低,今开,涨跌额,换手率,量比,动态市盈率,成交量,成交额,昨日收盘,总市值,流通市值,行情ID,市场类型,更新时间,最新交易日
0,128085,鸿达转债,7.35,69.801,76.312,65.4,65.4,4.781,520.03,26.22,-,1753141,1282791603.705,65.02,235316621,235316621,0.128085,深A,2023-10-19 15:35:03,2023-10-19
1,123191,智尚转债,3.14,130.803,137.995,126.642,128.33,3.981,57.27,5.23,-,400624,531946492.368,126.822,915057108,915057108,0.123191,深A,2023-10-19 15:34:24,2023-10-19
2,113576,起步转债,2.16,93.169,95.801,91.1,91.21,1.974,88.89,11.58,-,236052,221614398.0,91.195,247423603,247423603,1.113576,沪A,2023-10-19 16:11:37,2023-10-19
3,118045,盟升转债,1.85,137.648,150.922,133.8,134.0,2.499,527.6,7.77,-,1582803,2289841135.0,135.149,412944000,412944000,1.118045,沪A,2023-10-19 16:11:46,2023-10-19
4,111013,新港转债,1.46,128.02,131.58,124.3,125.65,1.841,110.86,4.14,-,408980,528793518.0,126.179,472283831,472283831,1.111013,沪A,2023-10-19 16:11:25,2023-10-19
5,113595,花王转债,1.43,95.586,98.972,94.044,94.499,1.344,56.33,6.96,-,144192,139368024.0,94.242,244668617,244668617,1.113595,沪A,2023-10-19 16:11:52,2023-10-19
6,110044,广电转债,1.11,206.045,212.135,202.411,203.5,2.253,638.23,0.8,-,451043,938363597.0,203.792,145614062,145614062,1.110044,沪A,2023-10-19 16:11:49,2023-10-19
7,123031,晶瑞转债,0.9,317.0,333.0,310.007,310.2,2.818,717.49,3.9,-,379227,1236611637.63,314.182,167549399,167549399,0.123031,深A,2023-10-19 15:34:51,2023-10-19
8,128120,联诚转债,0.81,125.835,126.495,124.499,124.677,1.005,6.8,1.27,-,17667,22159845.248,124.83,326730829,326730829,0.128120,深A,2023-10-19 15:34:27,2023-10-19
9,113530,大丰转债,0.77,122.946,124.34,121.037,122.258,0.943,6.32,2.53,-,39794,48872925.0,122.003,774263500,774263500,1.113530,沪A,2023-10-19 16:11:25,2023-10-19
10,123140,天地转债,0.75,120.5,123.895,117.11,117.44,0.9,99.84,0.85,-,66935,81836282.726,119.6,80787418,80787418,0.123140,深A,2023-10-19 15:34:36,2023-10-19
11,123197,光力转债,0.71,125.18,127.167,123.9,124.296,0.88,6.22,3.07,-,24878,31240528.994,124.3,500720000,500720000,0.123197,深A,2023-10-19 15:34:27,2023-10-19
12,110058,永鼎转债,0.7,137.867,139.68,135.666,136.4,0.96,58.68,1.96,-,152568,211099444.0,136.907,358471709,358471709,1.110058,沪A,2023-10-19 16:11:28,2023-10-19
