,债券代码,债券名称,涨跌幅,最新价,最高,最低,今开,涨跌额,换手率,量比,动态市盈率,成交量,成交额,昨日收盘,总市值,流通市值,行情ID,市场类型,更新时间,最新交易日
0,123201,纽泰转债,11.52,208.66,214.888,182.096,185.92,21.558,415.16,2.68,-,1453056,2880299286.384,187.102,730310000,730310000,0.123201,深A,2023-09-11 15:34:09,2023-09-11
1,123194,百洋转债,9.09,216.005,218.88,196.426,199.398,18.005,109.86,1.78,-,944815,1966286875.512,198.0,1857643000,1857643000,0.123194,深A,2023-09-11 15:34:57,2023-09-11
2,111016,神通转债,8.79,165.481,171.4,154.711,158.4,13.368,356.72,5.74,-,2058258,3417885787.0,152.113,954825370,954825370,1.111016,沪A,2023-09-11 16:11:48,2023-09-11
3,127058,科伦转债,4.73,176.583,179.5,168.61,169.56,7.983,21.65,8.48,-,440432,775886212.566,168.6,3591862619,3591862619,0.127058,深A,2023-09-11 15:35:00,2023-09-11
4,123200,海泰转债,3.93,175.164,176.9,164.805,168.5,6.626,95.05,2.13,-,376943,646027253.866,168.538,694650677,694650677,0.123200,深A,2023-09-11 15:35:06,2023-09-11
5,123099,普利转债,3.17,126.903,127.3,122.7,122.909,3.896,10.62,5.97,-,90237,113755327.789,123.007,1078218649,1078218649,0.123099,深A,2023-09-11 15:34:48,2023-09-11
6,111015,东亚转债,2.88,137.449,137.72,132.683,133.2,3.849,4.3,2.08,-,29650,40260921.0,133.6,948398100,948398100,1.111015,沪A,2023-09-11 16:11:27,2023-09-11
7,128128,齐翔转2,2.72,135.999,136.26,132.232,132.233,3.597,4.96,1.26,-,33724,45426267.88,132.402,924085461,924085461,0.128128,深A,2023-09-11 15:34:45,2023-09-11
8,113027,华钰转债,2.67,151.708,152.309,147.285,147.463,3.949,36.47,2.18,-,87008,130846630.0,147.759,361902468,361902468,1.113027,沪A,2023-09-11 16:11:06,2023-09-11
9,127063,贵轮转债,2.63,171.4,172.0,166.443,166.695,4.4,7.25,1.53,-,114147,193673496.325,167.0,2699909769,2699909769,0.127063,深A,2023-09-11 15:34:51,2023-09-11
