,债券代码,债券名称,涨跌幅,最新价,最高,最低,今开,涨跌额,换手率,量比,动态市盈率,成交量,成交额,昨日收盘,总市值,流通市值,行情ID,市场类型,更新时间,最新交易日
0,113680,N丽岛转,57.3,157.3,157.3,130.0,130.0,57.3,4.47,-,-,13399,20616076.0,100.0,471900000,471900000,1.113680,沪A,2023-12-05 16:11:16,2023-12-05
1,123230,金钟转债,11.25,210.0,225.5,195.0,196.392,21.24,470.87,112.46,-,1648053,3506711833.239,188.76,735000000,735000000,0.123230,深A,2023-12-05 15:34:12,2023-12-05
2,123226,中富转债,10.49,237.0,245.988,210.5,213.0,22.5,188.87,1.89,-,982119,2240521280.066,214.5,1232400000,1232400000,0.123226,深A,2023-12-05 15:34:54,2023-12-05
3,128041,盛路转债,7.8,375.785,385.761,343.89,349.0,27.198,709.91,2.09,-,372630,1386825502.386,348.587,197247292,197247292,0.128041,深A,2023-12-05 15:34:21,2023-12-05
4,127096,泰坦转债,7.67,286.291,291.735,255.003,265.003,20.385,221.79,1.74,-,655384,1826424815.175,265.906,845989905,845989905,0.127096,深A,2023-12-05 15:34:36,2023-12-05
5,123227,雅创转债,4.03,188.0,194.98,178.02,179.62,7.29,120.21,1.14,-,436364,817871138.497,180.71,682440000,682440000,0.123227,深A,2023-12-05 15:34:09,2023-12-05
6,128036,金农转债,2.85,148.1,150.498,144.3,144.8,4.1,446.26,4.82,-,649352,962498657.366,144.0,215498977,215498977,0.128036,深A,2023-12-05 15:34:39,2023-12-05
7,127097,三羊转债,2.53,272.278,278.5,262.166,265.0,6.73,204.59,0.96,-,429633,1160197274.273,265.548,571783800,571783800,0.127097,深A,2023-12-05 15:34:09,2023-12-05
8,123223,九典转02,2.28,175.351,177.728,164.919,170.994,3.906,92.58,0.76,-,333289,575829328.83,171.445,631263600,631263600,0.123223,深A,2023-12-05 15:34:51,2023-12-05
9,113678,中贝转债,1.84,158.252,162.242,154.438,159.0,2.863,228.95,0.65,-,1183655,1869968279.0,155.389,818162840,818162840,1.113678,沪A,2023-12-05 16:11:07,2023-12-05
10,123018,溢利转债,1.37,310.6,316.1,306.0,306.88,4.2,172.21,5.53,-,93230,290301714.223,306.4,168147037,168147037,0.123018,深A,2023-12-05 15:34:09,2023-12-05
11,113672,福蓉转债,1.3,171.964,175.8,169.109,169.755,2.21,67.34,0.77,-,430983,745935477.0,169.754,1100569600,1100569600,1.113672,沪A,2023-12-05 16:11:07,2023-12-05
12,118004,博瑞转债,1.14,129.983,133.443,129.338,129.7,1.47,45.75,6.27,-,212734,278300014.0,128.513,604349589,604349589,1.118004,沪A,2023-12-05 16:12:00,2023-12-05
13,123163,金沃转债,1.09,125.3,132.999,124.62,125.0,1.351,149.28,17.45,-,462753,593558640.088,123.949,388419976,388419976,0.123163,深A,2023-12-05 15:34:18,2023-12-05
14,113575,东时转债,1.01,161.091,165.1,158.5,159.29,1.617,212.95,1.7,-,209174,339787488.0,159.474,158238078,158238078,1.113575,沪A,2023-12-05 16:11:33,2023-12-05
15,128039,三力转债,0.61,117.698,119.99,116.979,117.18,0.719,151.38,0.84,-,306344,362145876.266,116.979,238184148,238184148,0.128039,深A,2023-12-05 15:34:18,2023-12-05
16,128108,蓝帆转债,0.59,101.1,101.25,100.4,100.637,0.593,1.06,3.21,-,16086,16240458.839,100.507,1537536888,1537536888,0.128108,深A,2023-12-05 15:35:03,2023-12-05
17,123218,宏昌转债,0.57,157.7,160.8,154.02,156.9,0.9,69.87,0.87,-,265523,419055066.151,156.8,599260000,599260000,0.123218,深A,2023-12-05 15:34:09,2023-12-05
18,123099,普利转债,0.53,131.5,133.1,130.691,130.99,0.696,20.3,1.57,-,107850,142193772.52,130.804,698508144,698508144,0.123099,深A,2023-12-05 15:34:36,2023-12-05
19,123031,晶瑞转债,0.37,380.0,382.99,377.8,378.901,1.4,40.49,0.84,-,21397,81425922.727,378.6,200794660,200794660,0.123031,深A,2023-12-05 15:34:12,2023-12-05
20,123063,大禹转债,0.32,122.829,123.287,122.003,122.87,0.397,2.98,1.6,-,18896,23167297.875,122.432,779411911,779411911,0.123063,深A,2023-12-05 15:34:21,2023-12-05
21,118021,新致转债,0.2,195.92,202.211,191.907,198.0,0.389,72.59,1.0,-,311737,612187827.0,195.531,841422718,841422718,1.118021,沪A,2023-12-05 16:11:42,2023-12-05
22,111014,李子转债,0.17,119.007,122.921,118.539,118.539,0.207,11.72,9.5,-,70349,84919863.0,118.8,714042000,714042000,1.111014,沪A,2023-12-05 16:12:00,2023-12-05
23,123025,精测转债,0.16,189.31,190.37,186.5,189.1,0.3,8.61,0.56,-,26545,50040154.09,189.01,583886751,583886751,0.123025,深A,2023-12-05 15:34:15,2023-12-05
24,127077,华宏转债,0.15,113.705,114.299,113.21,113.689,0.173,3.9,1.8,-,20086,22869976.743,113.532,585523898,585523898,0.127077,深A,2023-12-05 15:34:45,2023-12-05
25,127016,鲁泰转债,0.13,108.199,108.901,107.901,108.0,0.141,1.22,0.98,-,17046,18509395.575,108.058,1514623052,1514623052,0.127016,深A,2023-12-05 15:35:00,2023-12-05
26,113565,宏辉转债,0.12,121.842,122.58,121.407,121.699,0.149,21.16,0.38,-,47547,58030474.0,121.693,273840261,273840261,1.113565,沪A,2023-12-05 16:11:40,2023-12-05
27,127089,晶澳转债,0.12,101.569,101.833,101.471,101.494,0.119,0.33,0.62,-,29492,29956958.111,101.45,9100894928,9100894928,0.127089,深A,2023-12-05 15:34:24,2023-12-05
28,123195,蓝晓转02,0.08,120.1,120.8,119.1,120.069,0.099,1.77,0.87,-,9670,11599793.974,120.001,655765336,655765336,0.123195,深A,2023-12-05 15:34:42,2023-12-05
29,113530,大丰转债,0.06,118.653,118.85,118.203,118.45,0.076,3.3,1.73,-,20764,24595678.0,118.577,747227946,747227946,1.113530,沪A,2023-12-05 16:12:00,2023-12-05
30,113641,华友转债,0.05,100.911,101.326,100.5,100.85,0.054,0.71,1.18,-,54259,54826931.0,100.857,7667883692,7667883692,1.113641,沪A,2023-12-05 16:11:36,2023-12-05
31,113063,赛轮转债,0.04,128.9,130.17,128.5,128.998,0.053,4.16,0.71,-,62354,80731151.0,128.847,1930967631,1930967631,1.113063,沪A,2023-12-05 16:12:00,2023-12-05
32,127049,希望转2,0.03,101.1,101.75,100.35,101.1,0.03,1.84,0.44,-,149781,151172573.138,101.07,8233138553,8233138553,0.127049,深A,2023-12-05 15:34:21,2023-12-05
33,113650,博22转债,0.03,104.862,105.093,104.608,104.8,0.029,0.63,4.0,-,5014,5260448.0,104.833,838841786,838841786,1.113650,沪A,2023-12-05 16:11:07,2023-12-05
34,123158,宙邦转债,0.02,127.33,127.916,126.602,127.3,0.03,2.12,0.8,-,41752,53195878.729,127.3,2507753782,2507753782,0.123158,深A,2023-12-05 15:34:09,2023-12-05
35,128034,江银转债,0.02,106.688,106.74,106.381,106.4,0.018,1.9,1.24,-,33469,35697381.04,106.67,1875507400,1875507400,0.128034,深A,2023-12-05 15:34:12,2023-12-05
36,123004,铁汉转债,0.02,105.771,105.799,105.744,105.754,0.016,6.02,1.63,-,48350,51136453.296,105.755,849030269,849030269,0.123004,深A,2023-12-05 15:34:09,2023-12-05
37,113053,隆22转债,0.01,101.217,102.053,101.001,101.102,0.014,0.97,1.76,-,67788,68914174.0,101.203,7080290085,7080290085,1.113053,沪A,2023-12-05 16:11:07,2023-12-05
38,127019,国城转债,0.01,98.42,98.599,98.349,98.599,0.011,0.82,0.5,-,6950,6843437.14,98.409,835247038,835247038,0.127019,深A,2023-12-05 15:34:30,2023-12-05
39,110043,无锡转债,0.01,105.559,105.577,105.525,105.555,0.009,1.93,0.86,-,56521,59659015.0,105.55,3083379762,3083379762,1.110043,沪A,2023-12-05 16:11:36,2023-12-05
40,123034,通光转债,0.0,250.499,252.8,249.011,250.49,0.009,23.27,1.35,-,18095,45446150.97,250.49,194825848,194825848,0.123034,深A,2023-12-05 15:34:21,2023-12-05
41,128114,正邦转债,-,-,-,-,-,-,0.0,-,-,-,-,84.813,24730877,24730877,0.128114,深A,2023-12-05 15:34:57,2023-12-05
42,128090,汽模转2,-,-,-,-,-,-,0.0,-,-,-,-,130.901,405185719,405185719,0.128090,深A,2023-12-05 15:34:45,2023-12-05
43,128025,特一转债,-,-,-,-,-,-,0.0,-,-,-,-,230.745,106398596,106398596,0.128025,深A,2023-12-05 15:34:06,2023-12-05
44,127099,盛航转债,-,-,-,-,-,-,0.0,-,-,-,-,100.0,-,-,0.127099,深A,2023-12-05 08:00:00,2023-12-05
