,债券代码,债券名称,涨跌幅,最新价,最高,最低,今开,涨跌额,换手率,量比,动态市盈率,成交量,成交额,昨日收盘,总市值,流通市值,行情ID,市场类型,更新时间,最新交易日
0,127094,红墙转债,44.0,144.0,144.0,130.0,130.0,44.0,15.38,-,-,48611,69352951.0,100.0,455040000,455040000,0.127094,深A,2023-11-08 15:34:48,2023-11-08
1,127053,豪美转债,17.03,167.0,167.665,149.51,150.0,24.3,269.05,7.32,-,2216879,3555719347.018,142.7,1376021049,1376021049,0.127053,深A,2023-11-08 15:34:18,2023-11-08
2,128036,金农转债,13.26,202.29,204.3,178.0,179.0,23.69,652.19,1.3,-,949050,1855129193.746,178.6,294368564,294368564,0.128036,深A,2023-11-08 15:34:57,2023-11-08
3,128143,锋龙转债,12.97,166.51,167.318,146.0,146.0,19.12,827.7,2.34,-,2015974,3249502484.231,147.39,405557417,405557417,0.128143,深A,2023-11-08 15:34:48,2023-11-08
4,111016,神通转债,10.19,161.108,162.66,145.33,146.3,14.896,82.69,18.07,-,477112,739904025.0,146.212,929593160,929593160,1.111016,沪A,2023-11-08 16:11:30,2023-11-08
5,123226,中富转债,9.77,191.0,191.0,169.669,174.2,17.0,177.98,1.41,-,925484,1645563940.355,174.0,993200000,993200000,0.123226,深A,2023-11-08 15:34:06,2023-11-08
6,123221,力诺转债,5.14,126.318,144.0,120.403,120.413,6.174,68.84,21.9,-,344197,445895120.7,120.144,631590000,631590000,0.123221,深A,2023-11-08 15:34:33,2023-11-08
7,128062,亚药转债,4.5,120.25,124.388,114.85,114.889,5.179,135.16,41.23,-,1065857,1299972307.467,115.071,948258792,948258792,0.128062,深A,2023-11-08 15:34:21,2023-11-08
8,123223,九典转02,4.49,151.5,153.59,146.0,146.0,6.51,50.06,4.25,-,180217,271174597.13,144.99,545400000,545400000,0.123223,深A,2023-11-08 15:34:39,2023-11-08
9,123206,开能转债,4.45,153.85,155.0,147.413,147.482,6.55,82.2,4.42,-,205490,313600647.796,147.3,384625000,384625000,0.123206,深A,2023-11-08 15:34:30,2023-11-08
10,113588,润达转债,4.39,168.515,172.7,158.2,161.42,7.092,320.8,1.16,-,1368831,2280936103.0,161.423,719046259,719046259,1.113588,沪A,2023-11-08 16:11:39,2023-11-08
11,123076,强力转债,3.62,119.93,122.0,115.1,115.7,4.189,51.32,3.6,-,436103,518502532.405,115.741,1019227384,1019227384,0.123076,深A,2023-11-08 15:34:24,2023-11-08
12,123177,测绘转债,3.29,154.31,157.58,149.063,150.891,4.91,221.23,4.42,-,636815,979178811.767,149.4,444178094,444178094,0.123177,深A,2023-11-08 15:34:24,2023-11-08
13,128025,特一转债,3.04,193.5,196.8,187.219,187.7,5.7,315.94,3.71,-,418712,811206367.694,187.8,256441874,256441874,0.128025,深A,2023-11-08 15:34:51,2023-11-08
14,123181,亚康转债,2.9,180.129,200.885,180.01,188.0,5.074,1088.23,2.44,-,1112578,2128802963.142,175.055,184159026,184159026,0.123181,深A,2023-11-08 15:34:30,2023-11-08
15,123082,北陆转债,2.79,121.232,121.33,118.006,118.006,3.294,11.7,5.38,-,58432,70126278.553,117.938,605280462,605280462,0.123082,深A,2023-11-08 15:34:27,2023-11-08
16,123025,精测转债,2.56,210.0,212.68,204.4,204.619,5.243,62.91,2.88,-,194029,407238745.795,204.757,647702790,647702790,0.123025,深A,2023-11-08 15:34:09,2023-11-08
17,113594,淳中转债,2.26,139.005,141.328,135.42,135.881,3.074,36.95,2.25,-,110720,154533999.0,135.931,416575744,416575744,1.113594,沪A,2023-11-08 16:11:06,2023-11-08
18,127038,国微转债,2.03,127.725,128.27,125.0,125.0,2.541,3.31,1.87,-,49445,62871602.96,125.184,1906326662,1906326662,0.127038,深A,2023-11-08 15:34:27,2023-11-08
19,123205,大叶转债,1.82,168.0,173.726,161.399,165.0,3.0,145.15,1.27,-,690980,1163982200.801,165.0,799732416,799732416,0.123205,深A,2023-11-08 15:34:27,2023-11-08
20,118004,博瑞转债,1.82,133.77,134.423,130.3,130.4,2.388,30.56,1.23,-,142102,189402421.0,131.382,621957060,621957060,1.118004,沪A,2023-11-08 16:11:15,2023-11-08
21,118034,晶能转债,1.81,108.002,108.089,105.89,106.101,1.925,1.58,1.84,-,158333,169450190.0,106.077,10800162415,10800162415,1.118034,沪A,2023-11-08 16:11:09,2023-11-08
22,128049,华源转债,1.59,134.5,136.714,131.653,132.13,2.099,31.04,4.39,-,111981,150987823.978,132.401,485265106,485265106,0.128049,深A,2023-11-08 15:34:57,2023-11-08
23,110044,广电转债,1.51,208.516,212.5,204.886,205.002,3.101,254.7,1.55,-,180000,375759757.0,205.415,147360342,147360342,1.110044,沪A,2023-11-08 16:11:21,2023-11-08
24,123209,聚隆转债,1.48,138.101,138.647,135.52,136.1,2.016,23.17,2.56,-,50629,69467276.115,136.085,301750685,301750685,0.123209,深A,2023-11-08 15:34:57,2023-11-08
25,118027,宏图转债,1.44,122.548,122.947,121.0,121.17,1.743,5.5,1.45,-,55519,67907864.0,120.805,1236255646,1236255646,1.118027,沪A,2023-11-08 16:11:45,2023-11-08
26,123054,思特转债,1.43,156.001,161.788,152.623,154.499,2.201,711.98,5.53,-,1475777,2326952743.15,153.8,323357313,323357313,0.123054,深A,2023-11-08 15:34:18,2023-11-08
27,123176,精测转2,1.4,163.696,165.66,161.0,161.0,2.256,4.44,2.55,-,56640,92873277.582,161.44,2088598410,2088598410,0.123176,深A,2023-11-08 15:34:54,2023-11-08
28,110052,贵广转债,1.39,139.649,142.5,137.004,137.701,1.918,80.43,2.47,-,225834,316628793.0,137.731,392095011,392095011,1.110052,沪A,2023-11-08 16:11:48,2023-11-08
29,123220,易瑞转债,1.37,125.295,125.925,123.68,123.8,1.695,15.09,2.72,-,49532,61933259.365,123.6,411214055,411214055,0.123220,深A,2023-11-08 15:35:03,2023-11-08
30,127058,科伦转债,1.36,177.199,180.562,174.648,175.648,2.373,10.1,1.76,-,194394,345968006.936,174.826,3409378045,3409378045,0.127058,深A,2023-11-08 15:34:12,2023-11-08
31,128095,恩捷转债,1.28,135.814,136.631,134.097,134.097,1.714,27.91,1.34,-,126478,171808719.326,134.1,615450784,615450784,0.128095,深A,2023-11-08 15:34:27,2023-11-08
32,113643,风语转债,1.27,125.081,125.175,123.1,123.1,1.574,12.19,1.75,-,60930,75766809.0,123.507,625343710,625343710,1.113643,沪A,2023-11-08 16:12:00,2023-11-08
33,127007,湖广转债,1.18,121.328,121.89,119.712,119.917,1.41,10.46,1.76,-,38500,46674604.792,119.918,446510456,446510456,0.127007,深A,2023-11-08 15:34:51,2023-11-08
34,118017,深科转债,1.17,141.794,142.508,139.039,139.9,1.633,42.94,0.66,-,154575,218534747.0,140.161,510455564,510455564,1.118017,沪A,2023-11-08 16:11:18,2023-11-08
35,123135,泰林转债,1.16,133.0,134.46,132.0,132.0,1.521,21.19,3.63,-,44223,59007141.876,131.479,277572729,277572729,0.123135,深A,2023-11-08 15:35:03,2023-11-08
36,110080,东湖转债,1.11,166.667,173.383,163.17,163.25,1.837,231.96,1.46,-,589555,994621602.0,164.83,423595847,423595847,1.110080,沪A,2023-11-08 16:11:24,2023-11-08
37,113676,荣23转债,1.09,122.777,123.5,120.88,121.87,1.325,10.33,1.44,-,59517,72659274.0,121.452,707195520,707195520,1.113676,沪A,2023-11-08 16:11:06,2023-11-08
38,128076,金轮转债,1.07,132.0,132.0,130.36,130.74,1.4,5.2,1.33,-,11101,14559143.21,130.6,281783040,281783040,0.128076,深A,2023-11-08 15:35:03,2023-11-08
39,123184,天阳转债,1.06,125.62,126.902,124.501,124.9,1.32,2.25,2.57,-,21908,27584672.024,124.3,1224782940,1224782940,0.123184,深A,2023-11-08 15:34:09,2023-11-08
40,123131,奥飞转债,1.05,128.356,129.3,126.69,126.69,1.333,6.96,4.67,-,44180,56824190.142,127.023,814763969,814763969,0.123131,深A,2023-11-08 15:34:54,2023-11-08
41,110045,海澜转债,1.03,121.751,121.8,119.6,120.58,1.243,2.28,0.99,-,67268,81451740.0,120.508,3589951204,3589951204,1.110045,沪A,2023-11-08 16:12:00,2023-11-08
42,111015,东亚转债,1.03,137.499,137.534,135.731,135.764,1.399,2.39,1.09,-,16495,22570445.0,136.1,948743100,948743100,1.111015,沪A,2023-11-08 16:11:24,2023-11-08
43,123022,长信转债,1.02,149.51,151.498,147.01,148.0,1.51,44.91,1.08,-,115070,171901132.77,148.0,383085885,383085885,0.123022,深A,2023-11-08 15:34:06,2023-11-08
44,123109,昌红转债,1.01,116.121,116.4,114.96,114.961,1.16,2.91,0.59,-,13393,15508108.483,114.961,533629178,533629178,0.123109,深A,2023-11-08 15:34:36,2023-11-08
