,债券代码,债券名称,涨跌幅,最新价,最高,最低,今开,涨跌额,换手率,量比,动态市盈率,成交量,成交额,昨日收盘,总市值,流通市值,行情ID,市场类型,更新时间,最新交易日
0,128036,金农转债,9.49,202.0,212.782,183.15,185.0,17.5,766.25,2.88,-,1115035,2257972770.676,184.5,293948582,293948582,0.128036,深A,2023-10-27 15:34:12,2023-10-27
1,128030,天康转债,7.6,205.3,210.5,189.8,191.702,14.5,939.1,2.19,-,746046,1508447497.681,190.8,163095658,163095658,0.128030,深A,2023-10-27 15:35:03,2023-10-27
2,123025,精测转债,5.71,207.4,210.986,194.0,196.3,11.2,90.94,1.56,-,280490,571046670.504,196.2,639683613,639683613,0.123025,深A,2023-10-27 15:34:57,2023-10-27
3,113594,淳中转债,5.51,134.89,135.169,127.9,127.9,7.039,70.9,4.96,-,212486,280052017.0,127.851,404243748,404243748,1.113594,沪A,2023-10-27 16:11:48,2023-10-27
4,110060,天路转债,5.49,144.432,149.451,135.63,136.562,7.513,134.38,6.82,-,948531,1377455477.0,136.919,1019494937,1019494937,1.110060,沪A,2023-10-27 16:11:45,2023-10-27
5,127058,科伦转债,5.33,170.948,173.435,160.81,163.201,8.648,12.98,1.73,-,261301,440279970.52,162.3,3440912800,3440912800,0.127058,深A,2023-10-27 15:34:21,2023-10-27
6,123099,普利转债,4.89,133.95,135.479,127.355,127.355,6.25,60.51,12.17,-,514124,686827394.94,127.7,1138091441,1138091441,0.123099,深A,2023-10-27 15:34:21,2023-10-27
7,128095,恩捷转债,4.78,130.56,131.488,123.97,124.599,5.96,100.35,2.55,-,454771,588730401.28,124.6,591695439,591695439,0.128095,深A,2023-10-27 15:34:24,2023-10-27
8,128111,中矿转债,4.6,334.6,339.999,314.503,319.03,14.71,503.47,2.09,-,391082,1302842036.041,319.89,259908915,259908915,0.128111,深A,2023-10-27 15:34:33,2023-10-27
9,118035,国力转债,4.56,124.394,126.0,118.724,118.912,5.423,14.25,7.02,-,68392,84503657.0,118.971,597091200,597091200,1.118035,沪A,2023-10-27 16:11:57,2023-10-27
10,127090,兴瑞转债,4.55,124.0,124.0,117.73,118.042,5.4,29.38,3.39,-,135750,165134839.867,118.6,572880000,572880000,0.127090,深A,2023-10-27 15:34:48,2023-10-27
11,128106,华统转债,4.46,202.393,202.888,192.601,194.3,8.643,43.1,1.67,-,123631,246358353.556,193.75,580500567,580500567,0.128106,深A,2023-10-27 15:34:30,2023-10-27
12,111002,特纸转债,4.08,128.051,129.1,124.5,125.05,5.018,28.35,11.06,-,187659,238575942.0,123.033,847620021,847620021,1.111002,沪A,2023-10-27 16:11:18,2023-10-27
13,118042,奥维转债,4.07,117.243,117.469,112.5,112.763,4.584,3.28,2.54,-,37335,43240453.0,112.659,1336570200,1336570200,1.118042,沪A,2023-10-27 16:11:12,2023-10-27
14,123161,强联转债,4.0,124.846,126.264,120.69,120.9,4.796,10.37,3.74,-,125444,155712102.028,120.05,1510599146,1510599146,0.123161,深A,2023-10-27 15:35:03,2023-10-27
15,110091,合力转债,3.96,146.692,146.968,140.43,140.43,5.584,4.44,1.13,-,90991,131599919.0,141.108,3003055153,3003055153,1.110091,沪A,2023-10-27 16:11:09,2023-10-27
16,128122,兴森转债,3.85,139.0,141.7,133.799,134.959,5.15,41.09,5.08,-,110314,152513854.804,133.85,373164404,373164404,0.128122,深A,2023-10-27 15:35:03,2023-10-27
17,118006,阿拉转债,3.77,115.474,116.5,112.0,112.0,4.199,45.25,29.42,-,175136,201428969.0,111.275,446927336,446927336,1.118006,沪A,2023-10-27 16:11:36,2023-10-27
18,113534,鼎胜转债,3.76,196.748,199.087,188.207,189.9,7.132,30.29,1.49,-,113847,222260410.0,189.616,739432106,739432106,1.113534,沪A,2023-10-27 16:12:00,2023-10-27
19,110048,福能转债,3.75,172.949,174.31,166.25,166.51,6.255,5.76,1.8,-,73568,124659676.0,166.694,2207059262,2207059262,1.110048,沪A,2023-10-27 16:11:09,2023-10-27
20,123223,九典转02,3.69,144.21,145.5,138.432,138.6,5.133,27.35,2.03,-,98475,140798057.175,139.077,519156000,519156000,0.123223,深A,2023-10-27 15:34:39,2023-10-27
21,127038,国微转债,3.64,123.737,124.077,119.19,119.369,4.347,4.56,1.34,-,68058,83335592.595,119.39,1846820879,1846820879,0.127038,深A,2023-10-27 15:34:24,2023-10-27
22,127064,杭氧转债,3.6,141.001,141.795,136.128,136.128,4.901,4.97,1.88,-,56508,79268080.892,136.1,1602810960,1602810960,0.127064,深A,2023-10-27 15:34:27,2023-10-27
23,123211,阳谷转债,3.56,121.2,122.0,116.89,117.498,4.165,2.68,1.14,-,17443,21004464.198,117.035,787800000,787800000,0.123211,深A,2023-10-27 15:34:57,2023-10-27
24,113639,华正转债,3.55,131.994,132.0,127.265,127.464,4.52,10.98,1.26,-,62567,81417436.0,127.474,752282644,752282644,1.113639,沪A,2023-10-27 16:11:24,2023-10-27
25,123158,宙邦转债,3.51,129.0,129.524,124.311,124.649,4.376,4.55,3.67,-,89648,114610344.04,124.624,2540655258,2540655258,0.123158,深A,2023-10-27 15:35:00,2023-10-27
26,128091,新天转债,3.44,160.8,160.9,153.8,155.0,5.35,39.51,2.27,-,60180,95339730.935,155.45,244937474,244937474,0.128091,深A,2023-10-27 15:34:21,2023-10-27
27,123204,金丹转债,3.42,120.1,120.18,116.71,118.999,3.967,6.63,8.2,-,46377,55174310.384,116.133,840700000,840700000,0.123204,深A,2023-10-27 15:34:21,2023-10-27
28,127069,小熊转债,3.35,130.22,130.261,125.0,125.999,4.22,12.86,2.97,-,64851,83286372.521,126.0,656522882,656522882,0.127069,深A,2023-10-27 15:34:33,2023-10-27
29,123078,飞凯转债,3.31,132.499,132.86,127.555,128.0,4.239,7.64,1.98,-,47234,61987763.452,128.26,819147640,819147640,0.123078,深A,2023-10-27 15:34:18,2023-10-27
30,118033,华特转债,3.3,121.06,121.68,116.5,117.435,3.87,6.07,2.2,-,39236,47089875.0,117.19,782041910,782041910,1.118033,沪A,2023-10-27 16:11:57,2023-10-27
31,113588,润达转债,3.23,143.791,144.2,138.957,139.2,4.503,86.64,2.22,-,447723,636256085.0,139.288,743074790,743074790,1.113588,沪A,2023-10-27 16:11:39,2023-10-27
32,118038,金宏转债,3.17,128.034,128.146,123.435,123.835,3.939,1.74,2.83,-,17646,22354894.0,124.095,1300825440,1300825440,1.118038,沪A,2023-10-27 16:11:24,2023-10-27
