,债券名称,债券代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,精测转债,123025,2023-12-07 09:31,193.78,193.572,194.152,192.9,1784,3453349.0,0.65,-0.16,-0.309,0.58
1,精测转债,123025,2023-12-07 09:32,193.572,192.952,193.835,192.903,1087,2101273.0,0.48,-0.32,-0.62,0.35
2,精测转债,123025,2023-12-07 09:33,193.073,192.0,193.073,192.0,1183,2277126.0,0.56,-0.49,-0.952,0.38
3,精测转债,123025,2023-12-07 09:34,192.12,192.579,192.997,192.0,697,1341976.0,0.52,0.3,0.579,0.23
4,精测转债,123025,2023-12-07 09:35,192.603,192.89,192.89,192.244,303,583479.0,0.34,0.16,0.311,0.1
5,精测转债,123025,2023-12-07 09:36,192.905,192.2,193.03,192.2,674,1298509.0,0.43,-0.36,-0.69,0.22
6,精测转债,123025,2023-12-07 09:37,192.162,192.338,192.501,192.162,194,373163.0,0.18,0.07,0.138,0.06
7,精测转债,123025,2023-12-07 09:38,192.441,192.55,192.55,192.234,344,661870.0,0.16,0.11,0.212,0.11
8,精测转债,123025,2023-12-07 09:39,192.536,193.202,193.202,192.536,699,1348032.0,0.35,0.34,0.652,0.23
9,精测转债,123025,2023-12-07 09:40,193.026,193.776,194.014,193.026,1860,3600843.0,0.51,0.3,0.574,0.6
10,精测转债,123025,2023-12-07 09:41,193.734,193.361,194.0,193.361,705,1365688.0,0.33,-0.21,-0.415,0.23
11,精测转债,123025,2023-12-07 09:42,193.361,193.463,193.654,193.276,600,1160568.0,0.2,0.05,0.102,0.19
12,精测转债,123025,2023-12-07 09:43,193.494,193.783,193.97,193.344,127,245893.0,0.32,0.17,0.32,0.04
13,精测转债,123025,2023-12-07 09:44,194.1,193.911,194.399,193.911,1093,2122062.0,0.25,0.07,0.128,0.35
14,精测转债,123025,2023-12-07 09:45,193.878,193.323,193.878,193.013,320,619099.0,0.45,-0.3,-0.588,0.1
15,精测转债,123025,2023-12-07 09:46,193.59,193.33,193.59,193.23,123,237828.0,0.19,0.0,0.007,0.04
16,精测转债,123025,2023-12-07 09:47,193.336,193.051,193.339,192.828,292,563780.0,0.26,-0.14,-0.279,0.09
17,精测转债,123025,2023-12-07 09:48,193.16,192.703,193.16,192.7,333,642353.0,0.24,-0.18,-0.348,0.11
18,精测转债,123025,2023-12-07 09:49,192.603,192.132,192.603,192.13,791,1521386.0,0.25,-0.3,-0.571,0.26
19,精测转债,123025,2023-12-07 09:50,192.506,192.699,192.7,192.282,305,587225.0,0.22,0.3,0.567,0.1
20,精测转债,123025,2023-12-07 09:51,192.551,192.2,192.639,192.1,297,571167.0,0.28,-0.26,-0.499,0.1
21,精测转债,123025,2023-12-07 09:52,192.202,192.084,192.378,192.084,274,526656.0,0.15,-0.06,-0.116,0.09
