,债券代码,债券名称,涨跌幅,最新价,最高,最低,今开,涨跌额,换手率,量比,动态市盈率,成交量,成交额,昨日收盘,总市值,流通市值,行情ID,市场类型,更新时间,最新交易日
0,123225,翔丰转债,20.5,120.5,123.0,119.4,123.0,20.5,122.94,-,-,983556,1186916693.538,100.0,964000000,964000000,0.123225,深A,2023-10-26 15:34:45,2023-10-26
1,118037,上声转债,12.65,210.443,213.489,184.4,186.0,23.636,185.81,9.8,-,966219,1959713932.0,186.807,1094303600,1094303600,1.118037,沪A,2023-10-26 16:11:16,2023-10-26
2,128030,天康转债,7.8,190.8,190.978,178.0,178.0,13.8,820.09,2.89,-,651498,1215076889.639,177.0,151576481,151576481,0.128030,深A,2023-10-26 15:34:36,2023-10-26
3,128036,金农转债,7.14,184.5,188.8,170.2,173.865,12.299,555.35,3.33,-,808134,1450584726.012,172.201,268482740,268482740,0.128036,深A,2023-10-26 15:34:18,2023-10-26
4,123205,大叶转债,5.82,172.599,177.419,162.8,164.0,9.499,96.84,6.99,-,460970,792156949.662,163.1,821625091,821625091,0.123205,深A,2023-10-26 15:34:06,2023-10-26
5,123222,博俊转债,4.99,162.0,172.25,155.15,158.1,7.7,322.52,7.81,-,1612592,2670894688.505,154.3,810000000,810000000,0.123222,深A,2023-10-26 15:34:42,2023-10-26
6,118045,盟升转债,4.27,149.917,158.8,143.0,143.213,6.133,626.43,2.15,-,1879294,2861350495.0,143.784,449751000,449751000,1.118045,沪A,2023-10-26 16:11:51,2023-10-26
7,113575,东时转债,4.26,159.406,160.054,152.774,152.93,6.519,231.66,5.72,-,227553,358879521.0,152.887,156582920,156582920,1.113575,沪A,2023-10-26 16:11:31,2023-10-26
8,127037,银轮转债,4.12,194.5,194.725,184.365,186.0,7.7,19.21,2.58,-,134380,255434883.625,186.8,1360340780,1360340780,0.127037,深A,2023-10-26 15:34:33,2023-10-26
9,123202,祥源转债,4.05,128.186,128.319,122.663,123.398,4.987,17.63,9.31,-,81111,102394123.198,123.199,589655600,589655600,0.123202,深A,2023-10-26 15:34:18,2023-10-26
10,110080,东湖转债,3.26,137.461,139.089,131.241,132.6,4.346,38.14,0.98,-,294345,400075001.0,133.115,1060890870,1060890870,1.110080,沪A,2023-10-26 16:11:48,2023-10-26
11,113588,润达转债,3.06,139.288,139.9,133.644,134.738,4.138,62.74,2.02,-,324216,447253949.0,135.15,719804448,719804448,1.113588,沪A,2023-10-26 16:11:31,2023-10-26
12,123092,天壕转债,2.75,184.038,185.6,179.0,179.4,4.932,5.24,1.95,-,20948,38163580.463,179.106,735551852,735551852,0.123092,深A,2023-10-26 15:35:00,2023-10-26
13,113504,艾华转债,2.57,119.074,119.65,115.7,116.03,2.989,9.86,0.85,-,45632,53766809.0,116.085,550911341,550911341,1.113504,沪A,2023-10-26 16:11:09,2023-10-26
14,113594,淳中转债,2.33,127.851,128.459,124.704,125.0,2.913,43.4,6.65,-,130059,165320533.0,124.938,383148991,383148991,1.113594,沪A,2023-10-26 16:11:21,2023-10-26
15,123219,宇瞳转债,2.23,124.3,124.34,121.056,121.53,2.711,4.92,2.72,-,29511,36330599.124,121.589,745800000,745800000,0.123219,深A,2023-10-26 15:34:36,2023-10-26
16,128106,华统转债,2.07,193.75,196.086,186.127,189.056,3.93,31.39,1.53,-,90031,172283437.93,189.82,555710844,555710844,0.128106,深A,2023-10-26 15:34:06,2023-10-26
17,123090,三诺转债,2.0,121.073,121.218,118.298,118.568,2.372,3.22,2.45,-,16063,19261658.409,118.701,603455073,603455073,0.123090,深A,2023-10-26 15:34:12,2023-10-26
18,113578,全筑转债,1.91,104.884,107.75,103.852,105.5,1.962,65.59,2.48,-,195167,206017344.0,102.922,312069232,312069232,1.113578,沪A,2023-10-26 16:11:21,2023-10-26
19,113672,福蓉转债,1.9,136.063,138.112,132.122,132.9,2.534,19.51,2.79,-,124887,169397973.0,133.529,870803200,870803200,1.113672,沪A,2023-10-26 16:11:31,2023-10-26
20,110061,川投转债,1.84,174.98,175.15,171.578,171.82,3.157,1.49,1.18,-,51884,90315714.0,171.823,6089244507,6089244507,1.110061,沪A,2023-10-26 16:11:16,2023-10-26
21,118041,星球转债,1.83,128.37,128.55,125.028,126.0,2.303,2.0,0.67,-,12414,15706783.0,126.067,795894000,795894000,1.118041,沪A,2023-10-26 16:11:46,2023-10-26
