,债券代码,债券名称,涨跌幅,最新价,最高,最低,今开,涨跌额,换手率,量比,动态市盈率,成交量,成交额,昨日收盘,总市值,流通市值,行情ID,市场类型,更新时间,最新交易日
0,128070,智能转债,15.2,166.471,173.3,153.0,155.0,21.971,1083.51,-,-,2483585,4190178183.121,144.5,381579666,381579666,0.128070,深A,2023-07-12 15:34:09,2023-07-12
1,123080,海波转债,8.33,156.59,157.85,144.106,144.35,12.04,404.51,-,-,602490,926363208.639,144.55,233229844,233229844,0.123080,深A,2023-07-12 15:35:03,2023-07-12
2,123118,惠城转债,5.76,321.418,347.854,308.0,314.001,17.518,395.65,-,-,715489,2349788581.173,303.9,581248454,581248454,0.123118,深A,2023-07-12 15:34:18,2023-07-12
3,128105,长集转债,4.59,111.503,117.0,106.558,106.558,4.892,210.51,-,-,1682931,1892121540.567,106.611,891409507,891409507,0.128105,深A,2023-07-12 15:34:36,2023-07-12
4,123046,天铁转债,3.6,517.979,518.0,491.348,499.992,17.987,309.73,-,-,181113,923313123.258,499.992,302883558,302883558,0.123046,深A,2023-07-12 15:34:45,2023-07-12
5,128025,特一转债,3.03,190.974,203.888,189.1,189.5,5.614,556.23,-,-,1174441,2297778220.029,185.36,403226705,403226705,0.128025,深A,2023-07-12 15:34:48,2023-07-12
6,111007,永和转债,2.84,142.714,145.5,137.01,138.68,3.944,105.26,-,-,841993,1202256062.0,138.77,1141576422,1141576422,1.111007,沪A,2023-07-12 16:11:16,2023-07-12
7,123015,蓝盾转退,2.45,29.506,30.2,28.29,29.79,0.706,43.89,-,-,43893,12761270.749,28.8,29504466,29504466,0.123015,深A,2023-07-12 15:34:42,2023-07-12
8,123014,凯发转债,2.33,125.639,136.2,122.15,123.7,2.859,1372.09,-,-,1576380,2043779617.069,122.78,144345516,144345516,0.123014,深A,2023-07-12 15:34:36,2023-07-12
9,123034,通光转债,2.07,246.9,249.171,240.2,241.65,5.0,170.16,-,-,132347,324180835.46,241.9,192031660,192031660,0.123034,深A,2023-07-12 15:34:42,2023-07-12
10,118024,冠宇转债,1.97,124.973,126.151,121.999,122.492,2.42,6.13,-,-,189378,236318298.0,122.553,3860448463,3860448463,1.118024,沪A,2023-07-12 16:11:48,2023-07-12
11,118009,华锐转债,1.96,129.804,136.89,127.127,127.28,2.494,200.95,-,-,803784,1066472055.0,127.31,519199125,519199125,1.118009,沪A,2023-07-12 16:11:46,2023-07-12
12,128017,金禾转债,1.76,127.2,128.084,124.6,125.0,2.2,17.27,-,-,95264,121127044.68,125.0,701511053,701511053,0.128017,深A,2023-07-12 15:34:45,2023-07-12
13,128106,华统转债,1.61,216.33,218.31,210.114,211.51,3.432,39.59,-,-,113573,244802589.97,212.898,620647525,620647525,0.128106,深A,2023-07-12 15:34:36,2023-07-12
14,113575,东时转债,1.52,162.403,162.6,157.666,160.0,2.426,126.52,-,-,124290,198553340.0,159.977,159539835,159539835,1.113575,沪A,2023-07-12 16:11:09,2023-07-12
15,113615,金诚转债,1.49,254.937,266.0,245.171,251.0,3.746,23.35,-,-,178384,453205404.0,251.191,1947254695,1947254695,1.113615,沪A,2023-07-12 16:11:16,2023-07-12
16,128039,三力转债,1.48,119.55,123.6,117.512,117.812,1.738,40.57,-,-,82110,98509733.862,117.812,241955930,241955930,0.128039,深A,2023-07-12 15:34:57,2023-07-12
17,128030,天康转债,1.46,239.0,239.999,234.135,235.56,3.445,15.49,-,-,12336,29362660.09,235.555,190391224,190391224,0.128030,深A,2023-07-12 15:34:51,2023-07-12
18,123099,普利转债,1.45,124.995,125.999,123.037,123.45,1.791,4.79,-,-,40684,50677513.55,123.204,1062007518,1062007518,0.123099,深A,2023-07-12 15:34:12,2023-07-12
19,128128,齐翔转2,1.43,129.546,129.71,127.876,127.948,1.83,2.85,-,-,19372,25013998.461,127.716,880272325,880272325,0.128128,深A,2023-07-12 15:34:42,2023-07-12
20,111013,新港转债,1.43,279.544,284.0,271.674,279.2,3.94,236.24,-,-,872027,2419321950.0,275.604,1031894744,1031894744,1.111013,沪A,2023-07-12 16:11:58,2023-07-12
21,123177,测绘转债,1.4,154.002,156.081,150.394,151.882,2.12,41.99,-,-,170765,262286535.409,151.882,626298568,626298568,0.123177,深A,2023-07-12 15:34:33,2023-07-12
22,123167,商络转债,1.39,132.48,134.999,130.01,130.382,1.819,65.71,-,-,260495,347078254.79,130.661,525217755,525217755,0.123167,深A,2023-07-12 15:34:27,2023-07-12
23,118014,高测转债,1.31,127.424,127.599,125.54,125.637,1.651,2.46,-,-,11907,15113042.0,125.773,615794319,615794319,1.118014,沪A,2023-07-12 16:11:19,2023-07-12
24,128023,亚太转债,1.28,120.528,124.798,118.809,119.071,1.528,80.36,-,-,802530,979498470.49,119.0,1203604058,1203604058,0.128023,深A,2023-07-12 15:34:15,2023-07-12
25,123092,天壕转债,1.27,224.31,226.9,220.047,221.7,2.81,4.75,-,-,19626,44008171.632,221.5,926791272,926791272,0.123092,深A,2023-07-12 15:34:48,2023-07-12
26,113604,多伦转债,1.11,118.514,121.75,117.241,117.42,1.297,58.0,-,-,370977,443643366.0,117.217,758004878,758004878,1.113604,沪A,2023-07-12 16:11:34,2023-07-12
27,128114,正邦转债,1.07,93.32,94.793,92.8,93.299,0.985,24.87,-,-,188099,176473790.057,92.335,705927539,705927539,0.128114,深A,2023-07-12 15:34:42,2023-07-12
28,113053,隆22转债,1.0,108.754,108.998,107.601,107.7,1.074,2.04,-,-,143007,155208937.0,107.68,7607616360,7607616360,1.113053,沪A,2023-07-12 16:11:12,2023-07-12
29,128076,金轮转债,0.96,131.555,132.0,130.14,130.455,1.255,9.69,-,-,20691,27207233.67,130.3,280852823,280852823,0.128076,深A,2023-07-12 15:34:27,2023-07-12
30,123143,胜蓝转债,0.92,127.399,128.94,126.6,127.0,1.167,26.92,-,-,88761,113572250.547,126.232,420130817,420130817,0.123143,深A,2023-07-12 15:34:48,2023-07-12
31,113656,嘉诚转债,0.9,116.601,117.377,115.438,115.648,1.043,2.26,-,-,18106,21125817.0,115.558,932792958,932792958,1.113656,沪A,2023-07-12 16:11:31,2023-07-12
32,110089,兴发转债,0.88,112.139,112.288,110.778,110.778,0.983,1.85,-,-,51822,57964333.0,111.156,3139706634,3139706634,1.110089,沪A,2023-07-12 16:11:07,2023-07-12
33,123197,光力转债,0.87,148.575,151.664,146.566,147.287,1.288,36.87,-,-,147481,220453181.791,147.287,594300000,594300000,0.123197,深A,2023-07-12 15:34:12,2023-07-12
34,113055,成银转债,0.87,119.431,120.0,118.162,118.163,1.031,1.31,-,-,68335,81557656.0,118.4,6206756934,6206756934,1.113055,沪A,2023-07-12 16:11:55,2023-07-12
35,113027,华钰转债,0.87,157.106,159.0,154.5,155.4,1.354,119.36,-,-,284739,447843597.0,155.752,374779505,374779505,1.113027,沪A,2023-07-12 16:11:46,2023-07-12
36,128081,海亮转债,0.77,131.8,132.4,130.087,130.2,1.001,3.29,-,-,91566,120771455.742,130.799,3672014164,3672014164,0.128081,深A,2023-07-12 15:34:27,2023-07-12
37,123031,晶瑞转债,0.72,418.0,418.0,410.529,415.41,3.0,33.87,-,-,17914,74318504.745,415.0,221074766,221074766,0.123031,深A,2023-07-12 15:34:48,2023-07-12
38,123121,帝尔转债,0.71,127.71,128.227,126.441,126.568,0.897,3.15,-,-,26137,33327927.898,126.813,1060865898,1060865898,0.123121,深A,2023-07-12 15:34:24,2023-07-12
39,123013,横河转债,0.67,464.5,484.802,457.355,461.171,3.098,480.19,-,-,181931,861432326.344,461.402,175986509,175986509,0.123013,深A,2023-07-12 15:34:39,2023-07-12
40,110053,苏银转债,0.66,126.834,127.099,125.969,126.112,0.827,1.75,-,-,272462,345451406.0,126.007,19690946411,19690946411,1.110053,沪A,2023-07-12 16:11:16,2023-07-12
41,123089,九洲转2,0.61,131.239,131.565,130.42,130.449,0.795,8.22,-,-,25143,32935842.229,130.444,401655253,401655253,0.123089,深A,2023-07-12 15:34:06,2023-07-12
42,113589,天创转债,0.6,98.385,98.46,97.702,97.893,0.584,3.19,-,-,19107,18753558.0,97.801,589818075,589818075,1.113589,沪A,2023-07-12 16:11:09,2023-07-12
43,113062,常银转债,0.58,114.654,115.0,113.67,113.77,0.656,0.46,-,-,27708,31747357.0,113.998,6879004386,6879004386,1.113062,沪A,2023-07-12 16:11:52,2023-07-12
44,127043,川恒转债,0.56,129.201,130.157,128.001,128.228,0.716,3.77,-,-,39355,50856335.302,128.485,1349172269,1349172269,0.127043,深A,2023-07-12 15:34:36,2023-07-12
45,128072,翔鹭转债,0.51,115.5,115.7,114.611,115.6,0.582,10.8,-,-,32578,37545866.043,114.918,348352043,348352043,0.128072,深A,2023-07-12 15:34:15,2023-07-12
46,127061,美锦转债,0.5,97.175,98.101,96.522,96.69,0.485,1.32,-,-,47437,46184584.307,96.69,3488102553,3488102553,0.127061,深A,2023-07-12 15:35:03,2023-07-12
47,110048,福能转债,0.5,171.61,173.6,169.004,170.754,0.856,3.55,-,-,45240,77585454.0,170.754,2189980422,2189980422,1.110048,沪A,2023-07-12 16:11:07,2023-07-12
48,118020,芳源转债,0.48,112.482,113.289,111.79,112.054,0.538,3.07,-,-,19675,22174227.0,111.944,721929723,721929723,1.118020,沪A,2023-07-12 16:12:00,2023-07-12
49,113623,凤21转债,0.47,115.385,116.397,114.6,114.843,0.542,2.22,-,-,55611,64341320.0,114.843,2884562692,2884562692,1.113623,沪A,2023-07-12 16:11:36,2023-07-12
50,113629,泉峰转债,0.46,117.97,118.888,117.38,117.7,0.545,8.23,-,-,50951,60246133.0,117.425,730431310,730431310,1.113629,沪A,2023-07-12 16:11:58,2023-07-12
51,113584,家悦转债,0.45,106.199,106.226,105.585,105.679,0.473,0.57,-,-,3654,3874239.0,105.726,684779648,684779648,1.113584,沪A,2023-07-12 16:11:55,2023-07-12
52,113549,白电转债,0.42,126.125,126.7,125.2,125.2,0.527,5.15,-,-,41468,52303034.0,125.598,1014825714,1014825714,1.113549,沪A,2023-07-12 16:11:12,2023-07-12
53,110085,通22转债,0.4,123.797,124.29,122.8,123.12,0.499,0.93,-,-,111661,138162281.0,123.298,14835712397,14835712397,1.110085,沪A,2023-07-12 16:11:48,2023-07-12
54,110084,贵燃转债,0.4,129.096,129.429,128.001,128.4,0.512,5.31,-,-,48710,62775925.0,128.584,1185211012,1185211012,1.110084,沪A,2023-07-12 16:11:48,2023-07-12
55,110044,广电转债,0.37,202.469,202.871,201.41,201.741,0.755,25.61,-,-,18104,36620506.0,201.714,143117237,143117237,1.110044,沪A,2023-07-12 16:11:09,2023-07-12
56,128033,迪龙转债,0.36,125.901,127.0,125.561,125.99,0.451,7.29,-,-,21677,27327689.088,125.45,374138239,374138239,0.128033,深A,2023-07-12 15:34:33,2023-07-12
57,123104,卫宁转债,0.35,112.211,112.699,111.9,111.9,0.394,2.18,-,-,21129,23743226.713,111.817,1088403162,1088403162,0.123104,深A,2023-07-12 15:34:15,2023-07-12
58,123071,天能转债,0.35,137.55,137.8,136.795,136.795,0.481,1.75,-,-,12149,16693978.418,137.069,954696174,954696174,0.123071,深A,2023-07-12 15:34:09,2023-07-12
59,128142,新乳转债,0.35,121.763,121.879,121.043,121.118,0.422,0.89,-,-,6410,7796770.892,121.341,874225951,874225951,0.128142,深A,2023-07-12 15:35:00,2023-07-12
60,123044,红相转债,0.34,96.61,96.83,96.154,96.29,0.33,2.85,-,-,15667,15121552.154,96.28,530944891,530944891,0.123044,深A,2023-07-12 15:34:39,2023-07-12
61,128130,景兴转债,0.34,117.9,118.87,117.62,117.62,0.4,1.65,-,-,16520,19519849.276,117.5,1177348928,1177348928,0.128130,深A,2023-07-12 15:34:45,2023-07-12
62,110052,贵广转债,0.31,147.87,149.999,147.067,147.5,0.457,32.16,-,-,92710,137606300.0,147.413,426241190,426241190,1.110052,沪A,2023-07-12 16:11:46,2023-07-12
63,123035,利德转债,0.31,127.5,128.33,126.881,127.61,0.39,2.55,-,-,20361,25996370.16,127.11,1018391333,1018391333,0.123035,深A,2023-07-12 15:34:42,2023-07-12
64,128141,旺能转债,0.29,124.533,125.111,124.01,124.353,0.358,1.05,-,-,13320,16592283.764,124.175,1581749050,1581749050,0.128141,深A,2023-07-12 15:35:03,2023-07-12
65,118013,道通转债,0.28,128.3,129.385,127.686,128.0,0.361,2.19,-,-,28038,36078663.0,127.939,1642107851,1642107851,1.118013,沪A,2023-07-12 16:11:07,2023-07-12
66,128133,奇正转债,0.28,125.19,125.69,124.59,124.594,0.346,1.43,-,-,11437,14328148.874,124.844,1000744573,1000744573,0.128133,深A,2023-07-12 15:34:54,2023-07-12
67,118010,洁特转债,0.27,105.4,105.545,104.91,105.115,0.285,1.49,-,-,6572,6924408.0,105.115,463756838,463756838,1.118010,沪A,2023-07-12 16:11:31,2023-07-12
68,113056,重银转债,0.27,101.663,101.822,101.36,101.36,0.272,0.51,-,-,66278,67358202.0,101.391,13215636140,13215636140,1.113056,沪A,2023-07-12 16:11:55,2023-07-12
69,113049,长汽转债,0.27,113.874,114.8,113.499,113.499,0.301,0.71,-,-,24925,28499918.0,113.573,3980285977,3980285977,1.113049,沪A,2023-07-12 16:11:48,2023-07-12
70,127024,盈峰转债,0.26,107.029,107.471,106.829,107.0,0.279,0.31,-,-,4562,4888023.49,106.75,1579802304,1579802304,0.127024,深A,2023-07-12 15:34:33,2023-07-12
71,118025,奕瑞转债,0.26,123.0,123.197,122.529,123.195,0.32,0.36,-,-,5190,6380311.0,122.68,1765020480,1765020480,1.118025,沪A,2023-07-12 16:11:58,2023-07-12
72,123168,惠云转债,0.26,116.978,117.829,116.462,116.462,0.304,3.49,-,-,17114,20080656.898,116.674,573177812,573177812,0.123168,深A,2023-07-12 15:35:00,2023-07-12
73,127062,垒知转债,0.26,117.2,117.98,116.847,117.001,0.3,3.78,-,-,14961,17599252.96,116.9,464105085,464105085,0.127062,深A,2023-07-12 15:35:00,2023-07-12
74,127045,牧原转债,0.25,117.999,118.416,117.29,117.87,0.299,0.66,-,-,62590,73862900.919,117.7,11261365780,11261365780,0.127045,深A,2023-07-12 15:34:42,2023-07-12
75,113052,兴业转债,0.25,101.87,101.885,101.584,101.622,0.256,0.2,-,-,101033,102781826.0,101.614,50932747451,50932747451,1.113052,沪A,2023-07-12 16:12:04,2023-07-12
76,127030,盛虹转债,0.25,126.314,127.7,125.725,126.252,0.314,0.35,-,-,17355,21977268.836,126.0,6312786568,6312786568,0.127030,深A,2023-07-12 15:34:24,2023-07-12
77,113021,中信转债,0.25,115.083,115.3,114.846,114.969,0.286,0.17,-,-,66037,75963530.0,114.797,45795858345,45795858345,1.113021,沪A,2023-07-12 16:11:36,2023-07-12
78,123107,温氏转债,0.24,126.657,127.418,125.81,126.028,0.302,1.07,-,-,82536,104577965.738,126.355,9801553583,9801553583,0.123107,深A,2023-07-12 15:34:54,2023-07-12
79,113033,利群转债,0.22,105.328,105.331,104.901,105.05,0.231,0.44,-,-,7910,8324810.0,105.097,1895687024,1895687024,1.113033,沪A,2023-07-12 16:11:36,2023-07-12
80,110079,杭银转债,0.21,115.209,115.754,114.8,114.8,0.237,0.59,-,-,87899,101426883.0,114.972,17280094222,17280094222,1.110079,沪A,2023-07-12 16:11:42,2023-07-12
81,113653,永22转债,0.21,109.27,109.71,108.886,109.01,0.224,0.61,-,-,4667,5101390.0,109.046,841358348,841358348,1.113653,沪A,2023-07-12 16:11:42,2023-07-12
82,110061,川投转债,0.19,172.273,174.246,171.602,172.092,0.324,1.69,-,-,58984,102031417.0,171.949,5995052164,5995052164,1.110061,沪A,2023-07-12 16:11:40,2023-07-12
83,110073,国投转债,0.19,107.998,108.4,107.797,107.906,0.2,0.31,-,-,24541,26533255.0,107.798,8639087254,8639087254,1.110073,沪A,2023-07-12 16:11:46,2023-07-12
84,123166,蒙泰转债,0.17,126.909,127.758,126.69,127.189,0.219,1.4,-,-,4202,5340576.556,126.69,380724335,380724335,0.123166,深A,2023-07-12 15:34:54,2023-07-12
85,123172,漱玉转债,0.17,122.77,123.364,121.701,122.31,0.209,3.39,-,-,27089,33263495.988,122.561,982154598,982154598,0.123172,深A,2023-07-12 15:35:03,2023-07-12
86,113057,中银转债,0.17,131.614,133.273,131.173,131.287,0.217,1.83,-,-,104702,138493039.0,131.397,7523172060,7523172060,1.113057,沪A,2023-07-12 16:11:42,2023-07-12
87,123175,百畅转债,0.16,126.015,128.45,125.5,126.14,0.197,9.38,-,-,39380,50072678.268,125.818,529263000,529263000,0.123175,深A,2023-07-12 15:34:57,2023-07-12
88,113600,新星转债,0.15,125.906,126.669,125.552,125.552,0.193,3.12,-,-,14135,17839995.0,125.713,570296263,570296263,1.113600,沪A,2023-07-12 16:11:16,2023-07-12
89,118019,金盘转债,0.15,131.956,132.97,131.061,132.14,0.201,4.08,-,-,39814,52638374.0,131.755,1288787861,1288787861,1.118019,沪A,2023-07-12 16:11:58,2023-07-12
90,113631,皖天转债,0.14,127.271,128.147,126.587,126.838,0.182,4.5,-,-,41884,53469864.0,127.089,1183457393,1183457393,1.113631,沪A,2023-07-12 16:11:34,2023-07-12
91,118031,天23转债,0.14,110.306,110.6,109.88,110.154,0.153,0.35,-,-,31071,34262395.0,110.153,9778352238,9778352238,1.118031,沪A,2023-07-12 16:11:12,2023-07-12
92,123109,昌红转债,0.14,117.844,119.0,117.7,117.837,0.16,2.53,-,-,11612,13772881.78,117.684,541549509,541549509,0.123109,深A,2023-07-12 15:34:18,2023-07-12
93,127056,中特转债,0.13,110.141,110.35,109.84,109.922,0.141,0.16,-,-,8222,9048540.377,110.0,5506720678,5506720678,0.127056,深A,2023-07-12 15:34:48,2023-07-12
94,128119,龙大转债,0.13,114.499,114.509,113.817,114.404,0.146,1.09,-,-,10320,11779293.486,114.353,1083226606,1083226606,0.128119,深A,2023-07-12 15:34:57,2023-07-12
95,113532,海环转债,0.13,113.159,113.545,113.021,113.157,0.143,1.19,-,-,5458,6185820.0,113.016,518806970,518806970,1.113532,沪A,2023-07-12 16:11:34,2023-07-12
