,债券名称,债券代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,星球转债,118041,2023-12-15 09:31,122.861,122.751,122.892,122.3,259,317767.0,0.48,-0.09,-0.11,0.04
1,星球转债,118041,2023-12-15 09:32,122.86,122.765,122.891,122.52,200,245595.0,0.3,0.01,0.014,0.03
2,星球转债,118041,2023-12-15 09:33,122.766,122.83,122.848,122.766,28,34378.0,0.07,0.05,0.065,0.0
3,星球转债,118041,2023-12-15 09:34,122.834,122.865,122.865,122.834,22,27024.0,0.03,0.03,0.035,0.0
4,星球转债,118041,2023-12-15 09:35,122.839,122.511,122.839,122.511,82,100613.0,0.27,-0.29,-0.354,0.01
5,星球转债,118041,2023-12-15 09:36,122.537,122.454,122.57,122.4,68,83286.0,0.14,-0.05,-0.057,0.01
6,星球转债,118041,2023-12-15 09:37,122.434,122.448,122.548,122.434,10,12245.0,0.09,0.0,-0.006,0.0
7,星球转债,118041,2023-12-15 09:38,122.437,122.587,122.587,122.437,28,34308.0,0.12,0.11,0.139,0.0
8,星球转债,118041,2023-12-15 09:39,122.587,122.587,122.587,122.587,0,0.0,0.0,0.0,0.0,0.0
9,星球转债,118041,2023-12-15 09:40,122.725,122.725,122.725,122.725,1,1228.0,0.0,0.11,0.138,0.0
10,星球转债,118041,2023-12-15 09:41,122.704,122.858,122.86,122.704,67,82266.0,0.13,0.11,0.133,0.01
11,星球转债,118041,2023-12-15 09:42,122.76,123.5,123.5,122.76,233,287354.0,0.6,0.52,0.642,0.04
12,星球转债,118041,2023-12-15 09:43,123.265,123.343,123.588,123.001,201,248192.0,0.48,-0.13,-0.157,0.03
13,星球转债,118041,2023-12-15 09:44,123.342,123.199,123.342,123.081,24,29569.0,0.21,-0.12,-0.144,0.0
14,星球转债,118041,2023-12-15 09:45,123.185,123.125,123.185,123.05,25,30785.0,0.11,-0.06,-0.074,0.0
15,星球转债,118041,2023-12-15 09:46,123.05,123.05,123.05,123.05,3,3692.0,0.0,-0.06,-0.075,0.0
16,星球转债,118041,2023-12-15 09:47,123.098,123.098,123.098,123.098,2,2462.0,0.0,0.04,0.048,0.0
17,星球转债,118041,2023-12-15 09:48,123.13,123.13,123.13,123.13,1,1231.0,0.0,0.03,0.032,0.0
18,星球转债,118041,2023-12-15 09:49,123.22,123.123,123.221,123.123,13,16017.0,0.08,-0.01,-0.007,0.0
19,星球转债,118041,2023-12-15 09:50,123.06,123.066,123.098,123.06,6,7385.0,0.03,-0.05,-0.057,0.0
20,星球转债,118041,2023-12-15 09:51,123.066,123.066,123.066,123.066,0,0.0,0.0,0.0,0.0,0.0
21,星球转债,118041,2023-12-15 09:52,123.065,122.986,123.065,122.986,16,19688.0,0.06,-0.07,-0.08,0.0
22,星球转债,118041,2023-12-15 09:53,122.953,122.948,122.953,122.854,17,20896.0,0.08,-0.03,-0.038,0.0
23,星球转债,118041,2023-12-15 09:54,122.948,122.948,122.948,122.948,0,0.0,0.0,0.0,0.0,0.0
24,星球转债,118041,2023-12-15 09:55,122.87,122.853,122.87,122.853,5,6143.0,0.01,-0.08,-0.095,0.0
25,星球转债,118041,2023-12-15 09:56,122.87,122.87,122.87,122.87,6,7372.0,0.0,0.01,0.017,0.0
26,星球转债,118041,2023-12-15 09:57,122.853,122.74,122.853,122.74,22,27026.0,0.09,-0.11,-0.13,0.0
27,星球转债,118041,2023-12-15 09:58,122.839,122.864,122.88,122.746,31,38079.0,0.11,0.1,0.124,0.01
28,星球转债,118041,2023-12-15 09:59,122.9,123.0,123.0,122.9,4,4917.0,0.08,0.11,0.136,0.0
29,星球转债,118041,2023-12-15 10:00,123.056,123.056,123.056,123.056,9,11077.0,0.0,0.05,0.056,0.0
30,星球转债,118041,2023-12-15 10:01,122.991,122.991,122.991,122.991,1,1230.0,0.0,-0.05,-0.065,0.0
31,星球转债,118041,2023-12-15 10:02,122.863,122.863,122.863,122.863,1,1228.0,0.0,-0.1,-0.128,0.0
32,星球转债,118041,2023-12-15 10:03,122.863,122.863,122.863,122.863,0,0.0,0.0,0.0,0.0,0.0
33,星球转债,118041,2023-12-15 10:04,122.732,122.775,122.775,122.732,4,4910.0,0.03,-0.07,-0.088,0.0
34,星球转债,118041,2023-12-15 10:05,122.839,122.83,122.839,122.83,4,4914.0,0.01,0.04,0.055,0.0
35,星球转债,118041,2023-12-15 10:06,123.108,122.867,123.108,122.867,13,15997.0,0.2,0.03,0.037,0.0
36,星球转债,118041,2023-12-15 10:07,122.903,122.903,122.903,122.903,3,3687.0,0.0,0.03,0.036,0.0
37,星球转债,118041,2023-12-15 10:08,122.903,122.903,122.903,122.903,0,0.0,0.0,0.0,0.0,0.0
38,星球转债,118041,2023-12-15 10:09,123.061,123.11,123.11,123.061,8,9847.0,0.04,0.17,0.207,0.0
39,星球转债,118041,2023-12-15 10:10,123.111,123.111,123.111,123.111,1,1231.0,0.0,0.0,0.001,0.0
40,星球转债,118041,2023-12-15 10:11,123.003,123.003,123.003,123.003,1,1230.0,0.0,-0.09,-0.108,0.0
41,星球转债,118041,2023-12-15 10:12,123.022,123.022,123.022,123.022,2,2461.0,0.0,0.02,0.019,0.0
42,星球转债,118041,2023-12-15 10:13,123.128,123.021,123.173,123.02,36,44319.0,0.12,0.0,-0.001,0.01
43,星球转债,118041,2023-12-15 10:14,123.035,123.02,123.036,123.02,14,17225.0,0.01,0.0,-0.001,0.0
44,星球转债,118041,2023-12-15 10:15,123.084,123.099,123.099,123.076,23,28308.0,0.02,0.06,0.079,0.0
45,星球转债,118041,2023-12-15 10:16,123.198,123.198,123.198,123.198,14,17248.0,0.0,0.08,0.099,0.0
46,星球转债,118041,2023-12-15 10:17,123.211,123.18,123.211,123.18,2,2464.0,0.03,-0.01,-0.018,0.0
47,星球转债,118041,2023-12-15 10:18,123.187,123.179,123.187,123.179,8,9854.0,0.01,0.0,-0.001,0.0
48,星球转债,118041,2023-12-15 10:19,123.194,123.143,123.194,123.143,22,27100.0,0.04,-0.03,-0.036,0.0
49,星球转债,118041,2023-12-15 10:20,123.16,123.156,123.161,123.151,32,39409.0,0.01,0.01,0.013,0.01
50,星球转债,118041,2023-12-15 10:21,123.158,123.158,123.158,123.158,1,1231.0,0.0,0.0,0.002,0.0
51,星球转债,118041,2023-12-15 10:22,123.132,123.131,123.132,123.131,7,8620.0,0.0,-0.02,-0.027,0.0
52,星球转债,118041,2023-12-15 10:23,123.131,123.131,123.131,123.131,0,0.0,0.0,0.0,0.0,0.0
53,星球转债,118041,2023-12-15 10:24,123.131,123.131,123.131,123.131,0,0.0,0.0,0.0,0.0,0.0
54,星球转债,118041,2023-12-15 10:25,123.131,123.131,123.131,123.131,0,0.0,0.0,0.0,0.0,0.0
55,星球转债,118041,2023-12-15 10:26,123.131,123.131,123.131,123.131,0,0.0,0.0,0.0,0.0,0.0
56,星球转债,118041,2023-12-15 10:27,123.263,123.268,123.268,123.263,3,3697.0,0.0,0.11,0.137,0.0
57,星球转债,118041,2023-12-15 10:28,123.185,123.185,123.185,123.185,1,1232.0,0.0,-0.07,-0.083,0.0
58,星球转债,118041,2023-12-15 10:29,123.174,123.174,123.174,123.174,4,4928.0,0.0,-0.01,-0.011,0.0
59,星球转债,118041,2023-12-15 10:30,123.173,123.103,123.173,123.103,3,3693.0,0.06,-0.06,-0.071,0.0
60,星球转债,118041,2023-12-15 10:31,123.103,123.102,123.103,123.102,3,3693.0,0.0,0.0,-0.001,0.0
61,星球转债,118041,2023-12-15 10:32,123.102,123.102,123.102,123.102,3,3694.0,0.0,0.0,0.0,0.0
62,星球转债,118041,2023-12-15 10:33,123.1,123.1,123.1,123.1,1,1231.0,0.0,0.0,-0.002,0.0
63,星球转债,118041,2023-12-15 10:34,123.1,123.1,123.1,123.1,0,0.0,0.0,0.0,0.0,0.0
64,星球转债,118041,2023-12-15 10:35,123.1,123.1,123.1,123.1,0,0.0,0.0,0.0,0.0,0.0
65,星球转债,118041,2023-12-15 10:36,123.1,123.1,123.1,123.1,0,0.0,0.0,0.0,0.0,0.0
66,星球转债,118041,2023-12-15 10:37,123.1,123.1,123.1,123.1,0,0.0,0.0,0.0,0.0,0.0
67,星球转债,118041,2023-12-15 10:38,123.1,123.1,123.1,123.1,0,0.0,0.0,0.0,0.0,0.0
68,星球转债,118041,2023-12-15 10:39,123.02,123.021,123.021,123.02,13,15993.0,0.0,-0.06,-0.079,0.0
69,星球转债,118041,2023-12-15 10:40,123.022,123.022,123.022,123.022,1,1230.0,0.0,0.0,0.001,0.0
70,星球转债,118041,2023-12-15 10:41,123.022,123.067,123.067,123.022,6,7384.0,0.04,0.04,0.045,0.0
71,星球转债,118041,2023-12-15 10:42,123.067,123.067,123.067,123.067,0,0.0,0.0,0.0,0.0,0.0
72,星球转债,118041,2023-12-15 10:43,123.034,123.034,123.034,123.034,1,1230.0,0.0,-0.03,-0.033,0.0
73,星球转债,118041,2023-12-15 10:44,123.034,123.034,123.034,123.034,0,0.0,0.0,0.0,0.0,0.0
74,星球转债,118041,2023-12-15 10:45,123.034,123.034,123.034,123.034,0,0.0,0.0,0.0,0.0,0.0
75,星球转债,118041,2023-12-15 10:46,123.033,123.033,123.033,123.033,2,2461.0,0.0,0.0,-0.001,0.0
76,星球转债,118041,2023-12-15 10:47,123.049,123.05,123.05,123.049,3,3691.0,0.0,0.01,0.017,0.0
77,星球转债,118041,2023-12-15 10:48,123.05,123.05,123.05,123.05,0,0.0,0.0,0.0,0.0,0.0
78,星球转债,118041,2023-12-15 10:49,123.05,123.05,123.05,123.05,0,0.0,0.0,0.0,0.0,0.0
79,星球转债,118041,2023-12-15 10:50,123.05,123.05,123.05,123.05,0,0.0,0.0,0.0,0.0,0.0
80,星球转债,118041,2023-12-15 10:51,123.04,123.05,123.05,123.04,3,3691.0,0.01,0.0,0.0,0.0
81,星球转债,118041,2023-12-15 10:52,123.05,123.05,123.05,123.05,0,0.0,0.0,0.0,0.0,0.0
82,星球转债,118041,2023-12-15 10:53,123.05,123.05,123.05,123.05,0,0.0,0.0,0.0,0.0,0.0
83,星球转债,118041,2023-12-15 10:54,123.05,123.05,123.05,123.05,0,0.0,0.0,0.0,0.0,0.0
84,星球转债,118041,2023-12-15 10:55,123.051,123.109,123.111,123.025,126,155019.0,0.07,0.05,0.059,0.02
85,星球转债,118041,2023-12-15 10:56,123.109,123.109,123.109,123.109,0,0.0,0.0,0.0,0.0,0.0
86,星球转债,118041,2023-12-15 10:57,123.109,123.109,123.109,123.109,0,0.0,0.0,0.0,0.0,0.0
87,星球转债,118041,2023-12-15 10:58,123.049,123.049,123.049,123.049,1,1230.0,0.0,-0.05,-0.06,0.0
88,星球转债,118041,2023-12-15 10:59,123.049,123.049,123.049,123.049,0,0.0,0.0,0.0,0.0,0.0
89,星球转债,118041,2023-12-15 11:00,123.052,123.044,123.052,123.044,5,6153.0,0.01,0.0,-0.005,0.0
90,星球转债,118041,2023-12-15 11:01,123.032,123.032,123.032,123.032,1,1230.0,0.0,-0.01,-0.012,0.0
91,星球转债,118041,2023-12-15 11:02,123.032,123.032,123.032,123.032,0,0.0,0.0,0.0,0.0,0.0
92,星球转债,118041,2023-12-15 11:03,123.032,123.032,123.032,123.032,0,0.0,0.0,0.0,0.0,0.0
93,星球转债,118041,2023-12-15 11:04,123.02,123.105,123.105,123.02,21,25846.0,0.07,0.06,0.073,0.0
94,星球转债,118041,2023-12-15 11:05,123.105,123.105,123.105,123.105,0,0.0,0.0,0.0,0.0,0.0
95,星球转债,118041,2023-12-15 11:06,123.105,123.105,123.105,123.105,0,0.0,0.0,0.0,0.0,0.0
96,星球转债,118041,2023-12-15 11:07,123.099,123.035,123.099,123.035,2,2461.0,0.05,-0.06,-0.07,0.0
97,星球转债,118041,2023-12-15 11:08,123.035,123.035,123.035,123.035,0,0.0,0.0,0.0,0.0,0.0
98,星球转债,118041,2023-12-15 11:09,123.032,123.034,123.059,123.032,3,3691.0,0.02,0.0,-0.001,0.0
99,星球转债,118041,2023-12-15 11:10,123.033,123.034,123.034,123.026,89,109500.0,0.01,0.0,0.0,0.01
100,星球转债,118041,2023-12-15 11:11,123.034,123.034,123.034,123.034,0,0.0,0.0,0.0,0.0,0.0
101,星球转债,118041,2023-12-15 11:12,123.034,123.034,123.034,123.034,0,0.0,0.0,0.0,0.0,0.0
102,星球转债,118041,2023-12-15 11:13,123.034,123.034,123.034,123.034,0,0.0,0.0,0.0,0.0,0.0
103,星球转债,118041,2023-12-15 11:14,123.036,123.099,123.099,123.036,6,7385.0,0.05,0.05,0.065,0.0
104,星球转债,118041,2023-12-15 11:15,123.099,123.099,123.099,123.099,0,0.0,0.0,0.0,0.0,0.0
105,星球转债,118041,2023-12-15 11:16,123.058,123.058,123.058,123.058,2,2461.0,0.0,-0.03,-0.041,0.0
106,星球转债,118041,2023-12-15 11:17,123.04,123.04,123.04,123.04,1,1231.0,0.0,-0.01,-0.018,0.0
107,星球转债,118041,2023-12-15 11:18,123.04,123.04,123.04,123.04,0,0.0,0.0,0.0,0.0,0.0
108,星球转债,118041,2023-12-15 11:19,123.039,123.039,123.039,123.039,1,1230.0,0.0,0.0,-0.001,0.0
109,星球转债,118041,2023-12-15 11:20,123.039,123.039,123.039,123.039,0,0.0,0.0,0.0,0.0,0.0
110,星球转债,118041,2023-12-15 11:21,123.039,123.039,123.039,123.039,0,0.0,0.0,0.0,0.0,0.0
111,星球转债,118041,2023-12-15 11:22,123.04,123.04,123.04,123.04,8,9843.0,0.0,0.0,0.001,0.0
112,星球转债,118041,2023-12-15 11:23,123.04,123.04,123.04,123.04,0,0.0,0.0,0.0,0.0,0.0
113,星球转债,118041,2023-12-15 11:24,123.04,123.04,123.04,123.04,0,0.0,0.0,0.0,0.0,0.0
114,星球转债,118041,2023-12-15 11:25,123.04,123.04,123.04,123.04,0,0.0,0.0,0.0,0.0,0.0
115,星球转债,118041,2023-12-15 11:26,123.04,123.04,123.04,123.04,0,0.0,0.0,0.0,0.0,0.0
116,星球转债,118041,2023-12-15 11:27,123.099,123.04,123.099,123.04,4,4924.0,0.05,0.0,0.0,0.0
117,星球转债,118041,2023-12-15 11:28,123.04,123.04,123.04,123.04,0,0.0,0.0,0.0,0.0,0.0
118,星球转债,118041,2023-12-15 11:29,123.04,123.04,123.04,123.04,0,0.0,0.0,0.0,0.0,0.0
119,星球转债,118041,2023-12-15 11:30,123.04,123.04,123.04,123.04,0,0.0,0.0,0.0,0.0,0.0
120,星球转债,118041,2023-12-15 13:01,123.1,123.1,123.1,123.1,10,12309.0,0.0,0.05,0.06,0.0
121,星球转债,118041,2023-12-15 13:02,123.1,123.1,123.1,123.1,0,0.0,0.0,0.0,0.0,0.0
122,星球转债,118041,2023-12-15 13:03,123.099,123.116,123.116,123.099,4,4924.0,0.01,0.01,0.016,0.0
123,星球转债,118041,2023-12-15 13:04,123.116,123.116,123.116,123.116,1,1232.0,0.0,0.0,0.0,0.0
124,星球转债,118041,2023-12-15 13:05,123.116,123.116,123.116,123.116,0,0.0,0.0,0.0,0.0,0.0
125,星球转债,118041,2023-12-15 13:06,123.116,123.116,123.116,123.116,2,2462.0,0.0,0.0,0.0,0.0
126,星球转债,118041,2023-12-15 13:07,123.116,123.116,123.116,123.116,0,0.0,0.0,0.0,0.0,0.0
127,星球转债,118041,2023-12-15 13:08,123.168,123.18,123.18,123.168,14,17244.0,0.01,0.05,0.064,0.0
128,星球转债,118041,2023-12-15 13:09,123.388,123.386,123.388,123.154,42,51799.0,0.19,0.17,0.206,0.01
129,星球转债,118041,2023-12-15 13:10,123.281,123.21,123.388,123.21,33,40684.0,0.14,-0.14,-0.176,0.01
130,星球转债,118041,2023-12-15 13:11,123.21,123.21,123.21,123.21,0,0.0,0.0,0.0,0.0,0.0
131,星球转债,118041,2023-12-15 13:12,123.251,123.31,123.31,123.251,2,2466.0,0.05,0.08,0.1,0.0
