,债券代码,债券名称,涨跌幅,最新价,最高,最低,今开,涨跌额,换手率,量比,动态市盈率,成交量,成交额,昨日收盘,总市值,流通市值,行情ID,市场类型,更新时间,最新交易日
0,110058,永鼎转债,14.54,185.485,187.24,166.83,169.0,23.549,1495.73,2.7,-,3890473,6948768366.0,161.936,482456872,482456872,1.110058,沪A,2023-07-05 16:11:51,2023-07-05
1,113027,华钰转债,7.46,162.514,173.213,151.186,152.199,11.282,1083.21,48.46,-,2584031,4184725049.0,151.232,387680397,387680397,1.113027,沪A,2023-07-05 16:12:03,2023-07-05
2,123187,超达转债,7.36,287.301,287.9,259.148,266.0,19.701,194.08,1.09,-,910241,2552946689.636,267.6,1347441690,1347441690,0.123187,深A,2023-07-05 15:35:00,2023-07-05
3,123191,智尚转债,6.48,178.891,188.575,166.45,168.163,10.891,174.76,7.94,-,1222564,2234866495.779,168.0,1251485658,1251485658,0.123191,深A,2023-07-05 15:34:06,2023-07-05
4,113588,润达转债,6.08,153.044,163.0,143.036,144.288,8.769,371.4,2.35,-,2037856,3145803321.0,144.275,839734981,839734981,1.113588,沪A,2023-07-05 16:11:48,2023-07-05
5,127077,华宏转债,3.61,125.0,129.566,120.303,120.65,4.35,42.39,5.4,-,218327,272022376.161,120.65,643740000,643740000,0.127077,深A,2023-07-05 15:34:18,2023-07-05
6,127080,声迅转债,2.92,166.212,174.25,161.7,162.0,4.722,269.01,3.57,-,753230,1267145359.796,161.49,465393600,465393600,0.127080,深A,2023-07-05 15:34:42,2023-07-05
7,123046,天铁转债,2.91,425.0,430.6,410.004,413.25,12.01,245.56,0.72,-,143591,607902684.342,412.99,248514925,248514925,0.123046,深A,2023-07-05 15:34:39,2023-07-05
8,127020,中金转债,2.62,130.2,133.99,126.875,127.08,3.32,19.39,15.35,-,586227,762901152.369,126.88,3935662294,3935662294,0.127020,深A,2023-07-05 15:34:54,2023-07-05
9,128072,翔鹭转债,2.19,116.4,122.0,113.988,114.093,2.5,274.92,89.23,-,829230,979830992.846,113.9,351096738,351096738,0.128072,深A,2023-07-05 15:34:06,2023-07-05
10,111013,新港转债,2.14,265.867,285.8,262.574,266.0,5.572,232.66,0.74,-,858830,2346914406.0,260.295,981408150,981408150,1.111013,沪A,2023-07-05 16:11:48,2023-07-05
11,118011,银微转债,2.11,122.869,123.086,120.45,120.66,2.535,8.86,4.6,-,44255,54145218.0,120.334,614036599,614036599,1.118011,沪A,2023-07-05 16:11:24,2023-07-05
12,127053,豪美转债,2.06,126.25,139.089,123.528,123.7,2.554,68.04,44.36,-,560608,733449395.562,123.696,1040271089,1040271089,0.127053,深A,2023-07-05 15:34:09,2023-07-05
13,110068,龙净转债,1.94,193.708,200.48,190.2,190.2,3.68,17.2,3.38,-,322752,629832736.0,190.028,3633810988,3633810988,1.110068,沪A,2023-07-05 16:11:54,2023-07-05
14,113600,新星转债,1.92,124.998,126.315,122.7,123.07,2.36,20.13,3.73,-,91179,113797555.0,122.638,566183441,566183441,1.113600,沪A,2023-07-05 16:11:51,2023-07-05
15,110091,合力转债,1.9,165.859,168.57,161.792,162.22,3.1,10.14,0.92,-,207534,345188072.0,162.759,3395590174,3395590174,1.110091,沪A,2023-07-05 16:11:30,2023-07-05
16,128082,华锋转债,1.9,174.248,205.2,172.566,178.0,3.248,1721.15,4.08,-,3468782,6619500221.81,171.0,351178025,351178025,0.128082,深A,2023-07-05 15:34:57,2023-07-05
17,128036,金农转债,1.88,140.137,140.342,136.68,137.589,2.587,49.75,0.23,-,72396,100442943.776,137.55,203937312,203937312,0.128036,深A,2023-07-05 15:34:12,2023-07-05
18,123167,商络转债,1.71,129.48,132.888,127.5,127.5,2.182,65.94,5.04,-,261408,340233069.764,127.298,513324237,513324237,0.123167,深A,2023-07-05 15:34:06,2023-07-05
19,123054,思特转债,1.55,140.5,142.852,137.994,138.999,2.14,38.87,4.57,-,80576,112941454.615,138.36,291256500,291256500,0.123054,深A,2023-07-05 15:34:39,2023-07-05
20,123096,思创转债,1.53,100.818,101.0,99.8,100.0,1.518,12.48,4.37,-,101890,102258198.645,99.3,823406819,823406819,0.123096,深A,2023-07-05 15:34:54,2023-07-05
21,123169,正海转债,1.43,127.244,130.79,124.8,125.35,1.794,23.09,5.3,-,323268,413828300.309,125.45,1781359631,1781359631,0.123169,深A,2023-07-05 15:34:12,2023-07-05
22,128017,金禾转债,1.39,124.798,125.69,122.0,123.21,1.711,16.71,0.43,-,92146,114440882.84,123.087,688263965,688263965,0.128017,深A,2023-07-05 15:34:27,2023-07-05
23,110052,贵广转债,1.34,146.011,153.0,142.947,144.174,1.937,145.44,8.96,-,419242,622781708.0,144.074,420882548,420882548,1.110052,沪A,2023-07-05 16:11:09,2023-07-05
24,110080,东湖转债,1.2,128.26,133.08,126.7,126.7,1.516,30.15,1.42,-,467059,604917178.0,126.744,1986823458,1986823458,1.110080,沪A,2023-07-05 16:11:45,2023-07-05
25,128030,天康转债,1.16,231.633,233.499,227.484,230.015,2.656,12.54,0.55,-,10124,23428051.38,228.977,186991762,186991762,0.128030,深A,2023-07-05 15:34:48,2023-07-05
