,债券代码,债券名称,涨跌幅,最新价,最高,最低,今开,涨跌额,换手率,量比,动态市盈率,成交量,成交额,昨日收盘,总市值,流通市值,行情ID,市场类型,更新时间,最新交易日
0,123218,宏昌转债,9.56,176.11,176.5,158.472,160.751,15.36,209.43,5.1,-,795832,1355235405.687,160.75,669218000,669218000,0.123218,深A,2023-11-02 15:34:12,2023-11-02
1,113561,正裕转债,3.32,137.024,139.0,131.87,132.351,4.398,208.42,6.99,-,312333,426485116.0,132.626,205341563,205341563,1.113561,沪A,2023-11-02 16:11:28,2023-11-02
2,123013,横河转债,2.87,422.1,463.296,410.2,410.28,11.78,1524.59,35.4,-,577399,2557246621.592,410.32,159858978,159858978,0.123013,深A,2023-11-02 15:34:33,2023-11-02
3,123031,晶瑞转债,2.27,346.998,370.0,346.998,356.0,7.697,1047.84,3.71,-,553810,1995740298.814,339.301,183397812,183397812,0.123031,深A,2023-11-02 15:34:30,2023-11-02
4,113588,润达转债,2.16,151.534,158.393,146.232,147.999,3.205,363.23,1.42,-,1804695,2766006861.0,148.329,752900770,752900770,1.113588,沪A,2023-11-02 16:11:43,2023-11-02
5,123171,共同转债,1.82,122.176,124.99,118.433,119.767,2.179,138.24,2.6,-,525233,644177768.534,119.997,464207468,464207468,0.123171,深A,2023-11-02 15:34:51,2023-11-02
6,123205,大叶转债,1.81,149.26,152.304,144.243,145.635,2.66,92.34,0.71,-,439578,654936705.36,146.6,710524169,710524169,0.123205,深A,2023-11-02 15:34:51,2023-11-02
7,123201,纽泰转债,1.74,148.794,153.0,146.25,146.25,2.544,141.0,2.12,-,493505,740882668.094,146.25,520779000,520779000,0.123201,深A,2023-11-02 15:35:00,2023-11-02
8,113662,豪能转债,1.68,124.619,124.979,121.673,122.6,2.064,7.15,1.43,-,35727,44178593.0,122.555,623091261,623091261,1.113662,沪A,2023-11-02 16:11:16,2023-11-02
9,123018,溢利转债,1.61,289.6,293.3,279.33,285.99,4.6,412.78,2.38,-,223463,644848367.172,285.0,156778435,156778435,0.123018,深A,2023-11-02 15:34:36,2023-11-02
10,123175,百畅转债,1.54,119.736,121.676,117.28,117.922,1.814,29.75,5.65,-,124950,150064652.467,117.922,502881980,502881980,0.123175,深A,2023-11-02 15:34:54,2023-11-02
11,123034,通光转债,1.22,240.6,243.546,235.714,237.7,2.9,122.75,1.98,-,95471,229219631.701,237.7,187129297,187129297,0.123034,深A,2023-11-02 15:34:33,2023-11-02
12,113527,维格转债,1.18,120.737,120.769,119.11,119.314,1.404,5.82,0.36,-,16646,19975571.0,119.333,345501120,345501120,1.113527,沪A,2023-11-02 16:11:34,2023-11-02
13,113575,东时转债,1.14,154.78,157.061,152.903,152.903,1.742,84.11,0.96,-,82625,128218776.0,153.038,152038846,152038846,1.113575,沪A,2023-11-02 16:11:52,2023-11-02
14,127088,赫达转债,1.05,127.008,128.0,124.68,125.5,1.32,10.83,3.12,-,64971,82398077.523,125.688,762048000,762048000,0.127088,深A,2023-11-02 15:34:39,2023-11-02
15,113643,风语转债,1.01,117.56,118.104,116.107,116.6,1.173,8.4,1.98,-,42013,49373678.0,116.387,587742396,587742396,1.113643,沪A,2023-11-02 16:11:22,2023-11-02
16,123059,银信转债,0.98,139.001,144.7,137.7,137.7,1.349,106.27,4.84,-,415234,586853622.78,137.652,543142654,543142654,0.123059,深A,2023-11-02 15:34:45,2023-11-02
17,123187,超达转债,0.91,133.807,134.18,131.5,132.61,1.207,41.87,1.08,-,196204,261394801.869,132.6,626976784,626976784,0.123187,深A,2023-11-02 15:34:33,2023-11-02
18,110044,广电转债,0.88,202.924,210.665,200.402,201.0,1.772,416.69,3.99,-,294482,606793386.0,201.152,143408420,143408420,1.110044,沪A,2023-11-02 16:11:10,2023-11-02
19,123124,晶瑞转2,0.84,111.93,113.28,111.8,112.0,0.93,5.93,6.67,-,31023,34895816.54,111.0,585103106,585103106,0.123124,深A,2023-11-02 15:35:03,2023-11-02
20,113519,长久转债,0.79,127.816,127.888,126.501,126.919,1.003,11.25,0.46,-,32800,41753381.0,126.813,372590542,372590542,1.113519,沪A,2023-11-02 16:11:10,2023-11-02
21,128074,游族转债,0.78,118.413,119.18,117.242,117.242,0.917,8.79,1.55,-,59947,70996834.37,117.496,807874587,807874587,0.128074,深A,2023-11-02 15:34:15,2023-11-02
22,127083,山路转债,0.73,109.9,109.9,108.201,108.88,0.8,0.23,0.22,-,11150,12166435.347,109.1,5314725645,5314725645,0.127083,深A,2023-11-02 15:34:48,2023-11-02
23,127080,声迅转债,0.64,162.532,166.98,161.149,161.149,1.032,41.73,1.97,-,116804,191394042.76,161.5,454916341,454916341,0.127080,深A,2023-11-02 15:34:45,2023-11-02
24,113653,永22转债,0.63,106.26,106.652,105.203,105.965,0.66,1.17,0.77,-,9040,9585788.0,105.6,818181811,818181811,1.113653,沪A,2023-11-02 16:11:04,2023-11-02
25,123115,捷捷转债,0.6,109.3,109.74,108.211,108.647,0.653,1.43,2.37,-,17024,18607719.801,108.647,1305456247,1305456247,0.123115,深A,2023-11-02 15:34:15,2023-11-02
26,127018,本钢转债,0.59,120.053,120.54,119.236,119.285,0.699,0.46,0.82,-,26094,31321438.506,119.354,6760216964,6760216964,0.127018,深A,2023-11-02 15:34:48,2023-11-02
27,127012,招路转债,0.56,124.005,124.89,123.199,123.371,0.685,0.83,1.0,-,40160,49870748.057,123.32,6023816306,6023816306,0.127012,深A,2023-11-02 15:35:03,2023-11-02
28,123166,蒙泰转债,0.55,118.619,118.771,117.8,117.991,0.654,3.8,0.82,-,11401,13509641.954,117.965,355852611,355852611,0.123166,深A,2023-11-02 15:34:42,2023-11-02
