,债券名称,债券代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,兴瑞转债,127090,2023-08-30 09:31,150.51,151.281,152.281,150.4,4059,6142216.0,1.26,1.06,1.58,0.88
1,兴瑞转债,127090,2023-08-30 09:32,151.411,150.22,151.509,150.051,1591,2400735.0,0.96,-0.7,-1.061,0.34
2,兴瑞转债,127090,2023-08-30 09:33,150.241,150.544,150.548,149.879,749,1125269.0,0.45,0.22,0.324,0.16
3,兴瑞转债,127090,2023-08-30 09:34,150.52,150.29,150.61,150.29,643,967305.0,0.21,-0.17,-0.254,0.14
4,兴瑞转债,127090,2023-08-30 09:35,150.3,151.116,151.398,150.3,1183,1783501.0,0.73,0.55,0.826,0.26
5,兴瑞转债,127090,2023-08-30 09:36,151.388,150.518,151.388,150.444,599,902855.0,0.62,-0.4,-0.598,0.13
6,兴瑞转债,127090,2023-08-30 09:37,150.511,150.411,150.858,150.383,342,515081.0,0.32,-0.07,-0.107,0.07
7,兴瑞转债,127090,2023-08-30 09:38,150.395,150.888,150.888,150.395,308,463576.0,0.33,0.32,0.477,0.07
8,兴瑞转债,127090,2023-08-30 09:39,150.879,151.018,151.018,150.676,797,1202214.0,0.23,0.09,0.13,0.17
9,兴瑞转债,127090,2023-08-30 09:40,151.018,150.792,151.085,150.492,1065,1605271.0,0.39,-0.15,-0.226,0.23
10,兴瑞转债,127090,2023-08-30 09:41,150.797,150.928,150.983,150.714,397,599019.0,0.18,0.09,0.136,0.09
11,兴瑞转债,127090,2023-08-30 09:42,150.924,150.741,150.959,150.539,1122,1690821.0,0.28,-0.12,-0.187,0.24
12,兴瑞转债,127090,2023-08-30 09:43,150.673,150.086,150.708,150.086,622,935290.0,0.41,-0.43,-0.655,0.13
13,兴瑞转债,127090,2023-08-30 09:44,150.01,149.943,150.148,149.5,864,1295405.0,0.43,-0.1,-0.143,0.19
14,兴瑞转债,127090,2023-08-30 09:45,149.943,150.367,150.367,149.943,354,531667.0,0.28,0.28,0.424,0.08
15,兴瑞转债,127090,2023-08-30 09:46,150.366,150.156,150.367,150.156,750,1126742.0,0.14,-0.14,-0.211,0.16
16,兴瑞转债,127090,2023-08-30 09:47,150.2,150.1,150.331,150.0,601,902765.0,0.22,-0.04,-0.056,0.13
