,债券代码,债券名称,涨跌幅,最新价,最高,最低,今开,涨跌额,换手率,量比,动态市盈率,成交量,成交额,昨日收盘,总市值,流通市值,行情ID,市场类型,更新时间,最新交易日
0,128079,英联转债,20.0,299.952,299.952,265.0,272.0,49.992,1276.91,0.77,-,1935960,5623344807.426,249.96,454766826,454766826,0.128079,深A,2023-07-03 15:34:12,2023-07-03
1,123187,超达转债,14.4,286.0,286.0,248.9,249.0,36.001,289.46,1.53,-,1357569,3687810543.672,249.999,1341340000,1341340000,0.123187,深A,2023-07-03 15:34:33,2023-07-03
2,123018,溢利转债,9.87,286.3,286.3,259.604,260.85,25.71,497.95,7.9,-,269574,744693872.074,260.59,154992227,154992227,0.123018,深A,2023-07-03 15:34:57,2023-07-03
3,127029,中钢转债,9.64,212.5,221.9,194.49,194.55,18.678,237.72,11.32,-,1812955,3853388743.841,193.822,1620648463,1620648463,0.127029,深A,2023-07-03 15:34:30,2023-07-03
4,123012,万顺转债,7.85,196.28,208.8,185.0,185.37,14.28,1779.15,2.41,-,2171858,4356717195.473,182.0,239605081,239605081,0.123012,深A,2023-07-03 15:34:57,2023-07-03
5,123046,天铁转债,7.71,413.6,416.377,383.884,383.884,29.6,452.53,1.04,-,264614,1073853042.621,384.0,241848878,241848878,0.123046,深A,2023-07-03 15:35:03,2023-07-03
6,111013,新港转债,6.32,272.492,285.8,251.05,255.024,16.188,477.41,0.98,-,1762277,4813004855.0,256.304,1005863344,1005863344,1.111013,沪A,2023-07-03 16:11:54,2023-07-03
7,127069,小熊转债,4.72,168.6,169.399,160.005,161.0,7.6,56.7,2.16,-,286030,476236761.175,161.0,850509107,850509107,0.127069,深A,2023-07-03 15:34:18,2023-07-03
8,118019,金盘转债,3.92,132.738,133.65,128.901,128.999,5.013,47.34,8.9,-,462325,609686992.0,127.725,1296425498,1296425498,1.118019,沪A,2023-07-03 16:11:36,2023-07-03
9,127033,中装转2,3.88,99.203,99.648,95.781,95.781,3.703,17.89,0.89,-,207379,203757170.856,95.5,1150046987,1150046987,0.127033,深A,2023-07-03 15:34:33,2023-07-03
10,110091,合力转债,3.58,161.587,180.0,154.738,155.755,5.584,29.34,6.79,-,600591,986853769.0,156.003,3308165965,3308165965,1.110091,沪A,2023-07-03 16:11:05,2023-07-03
11,127014,北方转债,3.49,228.75,234.8,221.038,221.36,7.716,112.48,1.34,-,600598,1376571793.71,221.034,1221459806,1221459806,0.127014,深A,2023-07-03 15:34:42,2023-07-03
