,债券代码,债券名称,涨跌幅,最新价,最高,最低,今开,涨跌额,换手率,量比,动态市盈率,成交量,成交额,昨日收盘,总市值,流通市值,行情ID,市场类型,更新时间,最新交易日
0,123217,富仕转债,50.0,150.0,150.0,130.0,130.0,50.0,9.77,-,-,55685,80403758.0,100.0,855000000,855000000,0.123217,深A,2023-08-24 15:34:06,2023-08-24
1,123209,聚隆转债,20.0,202.601,202.601,165.5,167.902,33.767,679.55,2.62,-,1484808,2701994349.535,168.834,442683185,442683185,0.123209,深A,2023-08-24 15:34:54,2023-08-24
2,113672,福蓉转债,9.75,209.087,213.782,185.12,189.09,18.569,215.36,1.87,-,1378283,2833078742.0,190.518,1338156800,1338156800,1.113672,沪A,2023-08-24 16:12:03,2023-08-24
3,123201,纽泰转债,7.84,214.599,215.0,188.26,195.0,15.599,260.31,0.91,-,911098,1826792401.28,199.0,751096500,751096500,0.123201,深A,2023-08-24 15:34:39,2023-08-24
4,123012,万顺转债,7.77,242.6,245.812,221.498,227.01,17.5,501.62,1.27,-,612348,1454120804.175,225.1,296149341,296149341,0.123012,深A,2023-08-24 15:34:12,2023-08-24
5,127063,贵轮转债,5.55,172.674,174.756,163.6,163.6,9.074,19.7,5.53,-,310313,528146797.47,163.6,2719977943,2719977943,0.127063,深A,2023-08-24 15:34:24,2023-08-24
6,127080,声迅转债,5.51,186.758,204.7,179.635,182.364,9.76,888.38,3.43,-,2486590,4800042745.414,176.998,522740124,522740124,0.127080,深A,2023-08-24 15:34:18,2023-08-24
7,123046,天铁转债,4.96,317.8,319.969,293.8,303.7,15.011,324.45,1.77,-,189718,587203869.962,302.789,185830690,185830690,0.123046,深A,2023-08-24 15:34:27,2023-08-24
8,123194,百洋转债,3.14,142.9,166.26,137.748,138.65,4.35,25.32,13.68,-,217774,322148955.183,138.55,1228940000,1228940000,0.123194,深A,2023-08-24 15:34:45,2023-08-24
9,113626,伯特转债,2.78,249.722,252.359,242.0,244.0,6.765,11.65,1.25,-,90897,225104657.0,242.957,1949233290,1949233290,1.113626,沪A,2023-08-24 16:11:20,2023-08-24
10,127038,国微转债,2.74,136.95,138.78,134.944,134.944,3.65,15.03,6.26,-,224383,308084605.859,133.3,2044092966,2044092966,0.127038,深A,2023-08-24 15:34:36,2023-08-24
11,123189,晓鸣转债,2.6,119.324,119.503,115.5,116.4,3.024,13.35,7.62,-,43930,51947040.694,116.3,392575960,392575960,0.123189,深A,2023-08-24 15:34:39,2023-08-24
12,127058,科伦转债,2.42,177.7,178.385,171.808,173.6,4.2,5.09,1.87,-,103614,182300610.684,173.5,3614585216,3614585216,0.127058,深A,2023-08-24 15:34:57,2023-08-24
13,123188,水羊转债,2.36,154.596,156.32,151.259,151.301,3.562,10.46,1.37,-,72700,111885577.126,151.034,1074422103,1074422103,0.123188,深A,2023-08-24 15:34:42,2023-08-24
14,113534,鼎胜转债,2.24,219.645,222.452,214.9,215.7,4.821,26.23,1.84,-,102819,225572587.0,214.824,860823898,860823898,1.113534,沪A,2023-08-24 16:11:54,2023-08-24
15,113615,金诚转债,2.22,306.726,308.4,300.075,301.0,6.651,5.0,1.33,-,38210,116640287.0,300.075,2342721045,2342721045,1.113615,沪A,2023-08-24 16:11:30,2023-08-24
16,123118,惠城转债,2.21,309.193,312.999,300.36,302.0,6.693,64.87,0.91,-,116579,357807529.59,302.5,555696501,555696501,0.123118,深A,2023-08-24 15:34:45,2023-08-24
17,113673,岱美转债,2.16,150.316,151.489,146.795,148.0,3.173,10.97,0.53,-,99607,148739532.0,147.143,1364777587,1364777587,1.113673,沪A,2023-08-24 16:11:54,2023-08-24
18,128122,兴森转债,2.11,138.054,139.499,135.081,135.5,2.854,15.4,1.64,-,41343,56875322.73,135.2,370629156,370629156,0.128122,深A,2023-08-24 15:34:27,2023-08-24
19,123013,横河转债,2.08,425.675,434.309,413.011,417.3,8.675,348.4,1.01,-,131965,562921754.39,417.0,161234197,161234197,0.123013,深A,2023-08-24 15:34:15,2023-08-24
20,123215,铭利转债,1.98,119.014,119.341,116.5,117.454,2.31,20.58,0.43,-,205783,242748962.428,116.704,1190140000,1190140000,0.123215,深A,2023-08-24 15:34:12,2023-08-24
21,127079,华亚转债,1.98,127.882,132.3,125.36,125.402,2.482,52.86,9.57,-,179693,231373299.184,125.4,434758645,434758645,0.127079,深A,2023-08-24 15:34:15,2023-08-24
22,123200,海泰转债,1.97,201.9,202.28,191.168,197.468,3.9,100.54,0.48,-,398725,788516894.71,198.0,800678060,800678060,0.123200,深A,2023-08-24 15:34:57,2023-08-24
23,123031,晶瑞转债,1.93,380.0,384.9,371.0,373.171,7.2,43.11,4.14,-,22801,86470858.756,372.8,200977060,200977060,0.123031,深A,2023-08-24 15:34:21,2023-08-24
24,113537,文灿转债,1.9,274.937,277.542,268.9,270.0,5.137,87.27,1.07,-,107622,294481210.0,269.8,339035812,339035812,1.113537,沪A,2023-08-24 16:11:59,2023-08-24
25,118037,上声转债,1.9,181.649,191.886,176.0,178.0,3.391,86.49,2.14,-,449772,831384787.0,178.258,944574800,944574800,1.118037,沪A,2023-08-24 16:11:48,2023-08-24
26,113667,春23转债,1.85,116.448,116.683,114.501,114.508,2.116,2.88,1.84,-,16415,18999490.0,114.332,663753600,663753600,1.113667,沪A,2023-08-24 16:11:54,2023-08-24
27,127086,恒邦转债,1.79,131.0,131.16,129.0,129.51,2.3,2.04,1.89,-,64393,84028927.635,128.7,4139600000,4139600000,0.127086,深A,2023-08-24 15:34:54,2023-08-24
28,113660,寿22转债,1.72,132.901,133.602,130.379,130.85,2.253,5.39,1.45,-,21436,28321761.0,130.648,528550998,528550998,1.113660,沪A,2023-08-24 16:12:03,2023-08-24
29,113666,爱玛转债,1.72,120.321,120.916,118.344,118.541,2.029,1.68,1.53,-,33581,40286228.0,118.292,2406420000,2406420000,1.113666,沪A,2023-08-24 16:11:41,2023-08-24
30,123179,立高转债,1.7,114.9,115.132,112.963,113.3,1.926,1.77,1.99,-,16783,19131599.932,112.974,1091550000,1091550000,0.123179,深A,2023-08-24 15:34:30,2023-08-24
31,127074,麦米转2,1.7,129.116,129.756,126.766,127.15,2.16,2.39,1.71,-,29187,37548424.425,126.956,1575137214,1575137214,0.127074,深A,2023-08-24 15:34:51,2023-08-24
32,113059,福莱转债,1.69,116.587,117.0,114.21,114.85,1.942,1.42,1.06,-,56859,65600919.0,114.645,4663417043,4663417043,1.113059,沪A,2023-08-24 16:11:48,2023-08-24
33,123150,九强转债,1.69,127.9,128.188,125.35,125.998,2.125,1.99,1.82,-,22292,28384571.778,125.775,1433811311,1433811311,0.123150,深A,2023-08-24 15:34:21,2023-08-24
34,123145,药石转债,1.69,115.416,115.833,113.55,113.55,1.916,1.97,2.04,-,22653,26041649.468,113.5,1326588388,1326588388,0.123145,深A,2023-08-24 15:34:12,2023-08-24
35,113064,东材转债,1.66,131.75,131.765,128.7,129.696,2.15,4.32,2.42,-,60445,78657805.0,129.6,1844430173,1844430173,1.113064,沪A,2023-08-24 16:11:39,2023-08-24
36,123206,开能转债,1.6,159.0,161.225,151.011,153.5,2.5,322.36,1.87,-,805891,1261729090.396,156.5,397500000,397500000,0.123206,深A,2023-08-24 15:35:00,2023-08-24
37,113504,艾华转债,1.57,128.267,128.996,125.78,126.213,1.986,4.28,1.23,-,19816,25272613.0,126.281,593443950,593443950,1.113504,沪A,2023-08-24 16:11:32,2023-08-24
38,118041,星球转债,1.56,142.308,145.0,134.34,140.11,2.191,52.7,1.11,-,326739,460611142.0,140.117,882309600,882309600,1.118041,沪A,2023-08-24 16:11:06,2023-08-24
39,113039,XD嘉泽转,1.56,147.0,148.21,144.39,144.92,2.262,6.22,1.46,-,17902,26174472.0,144.738,422986032,422986032,1.113039,沪A,2023-08-24 16:11:27,2023-08-24
40,128023,亚太转债,1.56,113.749,114.25,111.76,112.85,1.749,4.82,1.42,-,48112,54417915.835,112.0,1135905476,1135905476,0.128023,深A,2023-08-24 15:35:03,2023-08-24
41,123133,佩蒂转债,1.53,117.78,117.78,115.734,116.232,1.78,0.47,0.71,-,3381,3946196.07,116.0,847814832,847814832,0.123133,深A,2023-08-24 15:34:57,2023-08-24
42,123025,精测转债,1.5,208.182,212.88,203.273,205.421,3.082,30.63,1.82,-,94537,197409503.21,205.1,642476507,642476507,0.123025,深A,2023-08-24 15:34:21,2023-08-24
43,127089,晶澳转债,1.5,113.7,114.275,111.7,112.0,1.683,2.87,1.88,-,257136,290867019.574,112.017,10187869855,10187869855,0.127089,深A,2023-08-24 15:34:57,2023-08-24
44,113621,彤程转债,1.47,132.029,133.1,129.709,130.33,1.912,4.86,1.28,-,26062,34281505.0,130.117,708382455,708382455,1.113621,沪A,2023-08-24 16:11:41,2023-08-24
45,123167,商络转债,1.46,132.8,132.8,130.523,130.8,1.912,8.41,1.36,-,33226,43766588.129,130.888,524652827,524652827,0.123167,深A,2023-08-24 15:34:21,2023-08-24
46,123205,大叶转债,1.45,173.99,178.25,167.356,171.5,2.49,105.63,0.74,-,502838,872538572.614,171.5,828246685,828246685,0.123205,深A,2023-08-24 15:34:48,2023-08-24
47,123067,斯莱转债,1.41,140.19,140.974,137.665,137.665,1.952,14.88,1.27,-,35617,49697153.53,138.238,335615701,335615701,0.123067,深A,2023-08-24 15:34:30,2023-08-24
48,111011,冠盛转债,1.4,133.196,133.62,129.33,130.1,1.845,24.45,0.81,-,147098,193599709.0,131.351,801293950,801293950,1.111011,沪A,2023-08-24 16:11:59,2023-08-24
49,113648,巨星转债,1.4,133.787,135.513,131.704,132.0,1.845,3.21,2.1,-,32067,42885804.0,131.942,1337570986,1337570986,1.113648,沪A,2023-08-24 16:11:06,2023-08-24
50,127072,博实转债,1.39,145.0,145.593,142.999,143.0,1.992,5.29,0.6,-,23796,34453976.347,143.008,652356015,652356015,0.127072,深A,2023-08-24 15:34:36,2023-08-24
51,118009,华锐转债,1.38,129.086,129.3,126.708,127.53,1.759,4.09,0.62,-,16358,20971493.0,127.327,516327219,516327219,1.118009,沪A,2023-08-24 16:11:44,2023-08-24
52,113669,景23转债,1.36,128.201,129.89,126.66,126.75,1.721,2.03,3.67,-,23376,30000166.0,126.48,1479439540,1479439540,1.113669,沪A,2023-08-24 16:11:30,2023-08-24
53,113561,正裕转债,1.35,125.928,126.5,123.667,124.499,1.676,5.31,1.58,-,7964,9969960.0,124.252,188762294,188762294,1.113561,沪A,2023-08-24 16:11:24,2023-08-24
54,110091,合力转债,1.34,158.382,161.3,155.58,156.157,2.1,3.45,1.2,-,70724,111947770.0,156.282,3242377773,3242377773,1.110091,沪A,2023-08-24 16:11:27,2023-08-24
55,128109,楚江转债,1.34,119.079,119.478,117.5,117.899,1.578,0.89,1.51,-,16186,19174760.735,117.501,2170246331,2170246331,0.128109,深A,2023-08-24 15:34:51,2023-08-24
56,113661,福22转债,1.32,115.062,115.718,113.61,113.61,1.494,1.03,1.59,-,31264,35936243.0,113.568,3486296446,3486296446,1.113661,沪A,2023-08-24 16:11:06,2023-08-24
57,128142,新乳转债,1.31,119.36,119.9,117.815,117.867,1.545,1.23,0.56,-,8816,10476777.4,117.815,856973050,856973050,0.128142,深A,2023-08-24 15:34:33,2023-08-24
