,债券名称,债券代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,福22转债,113661,2023-10-31 09:31,109.9,109.921,110.184,109.525,86,94247.0,0.6,0.12,0.135,0.0
1,福22转债,113661,2023-10-31 09:32,109.921,109.921,109.921,109.921,0,0.0,0.0,0.0,0.0,0.0
2,福22转债,113661,2023-10-31 09:33,110.184,110.046,110.184,110.046,11,12105.0,0.13,0.11,0.125,0.0
3,福22转债,113661,2023-10-31 09:34,110.18,110.146,110.18,110.146,26,28644.0,0.03,0.09,0.1,0.0
4,福22转债,113661,2023-10-31 09:35,110.169,110.082,110.2,110.082,61,67203.0,0.11,-0.06,-0.064,0.0
5,福22转债,113661,2023-10-31 09:36,110.06,109.949,110.1,109.949,78,85827.0,0.14,-0.12,-0.133,0.0
6,福22转债,113661,2023-10-31 09:37,109.949,109.843,109.949,109.829,35,38447.0,0.11,-0.1,-0.106,0.0
7,福22转债,113661,2023-10-31 09:38,109.65,109.737,109.747,109.62,16,17549.0,0.12,-0.1,-0.106,0.0
8,福22转债,113661,2023-10-31 09:39,109.742,109.742,109.742,109.742,4,4390.0,0.0,0.0,0.005,0.0
9,福22转债,113661,2023-10-31 09:40,109.623,109.623,109.623,109.623,1,1096.0,0.0,-0.11,-0.119,0.0
10,福22转债,113661,2023-10-31 09:41,109.627,109.736,109.736,109.627,4,4386.0,0.1,0.1,0.113,0.0
11,福22转债,113661,2023-10-31 09:42,109.736,109.736,109.736,109.736,0,0.0,0.0,0.0,0.0,0.0
12,福22转债,113661,2023-10-31 09:43,109.728,109.728,109.728,109.728,1,1098.0,0.0,-0.01,-0.008,0.0
13,福22转债,113661,2023-10-31 09:44,109.641,109.608,109.641,109.608,27,29597.0,0.03,-0.11,-0.12,0.0
14,福22转债,113661,2023-10-31 09:45,109.61,109.61,109.61,109.61,1,1096.0,0.0,0.0,0.002,0.0
15,福22转债,113661,2023-10-31 09:46,109.61,109.61,109.61,109.61,0,0.0,0.0,0.0,0.0,0.0
16,福22转债,113661,2023-10-31 09:47,109.609,109.609,109.609,109.609,10,10961.0,0.0,0.0,-0.001,0.0
17,福22转债,113661,2023-10-31 09:48,109.609,109.591,109.609,109.541,7,7671.0,0.06,-0.02,-0.018,0.0
18,福22转债,113661,2023-10-31 09:49,109.542,109.585,109.585,109.513,36,39434.0,0.07,-0.01,-0.006,0.0
19,福22转债,113661,2023-10-31 09:50,109.585,109.585,109.585,109.585,0,0.0,0.0,0.0,0.0,0.0
20,福22转债,113661,2023-10-31 09:51,109.585,109.585,109.585,109.585,1,1095.0,0.0,0.0,0.0,0.0
21,福22转债,113661,2023-10-31 09:52,109.585,109.585,109.585,109.585,0,0.0,0.0,0.0,0.0,0.0
22,福22转债,113661,2023-10-31 09:53,109.691,109.689,109.691,109.689,6,6582.0,0.0,0.09,0.104,0.0
23,福22转债,113661,2023-10-31 09:54,109.689,109.689,109.689,109.689,0,0.0,0.0,0.0,0.0,0.0
24,福22转债,113661,2023-10-31 09:55,109.693,109.693,109.693,109.693,1,1097.0,0.0,0.0,0.004,0.0
25,福22转债,113661,2023-10-31 09:56,109.693,109.693,109.693,109.693,0,0.0,0.0,0.0,0.0,0.0
26,福22转债,113661,2023-10-31 09:57,109.66,109.66,109.66,109.66,1,1096.0,0.0,-0.03,-0.033,0.0
27,福22转债,113661,2023-10-31 09:58,109.66,109.66,109.66,109.66,0,0.0,0.0,0.0,0.0,0.0
28,福22转债,113661,2023-10-31 09:59,109.658,109.658,109.658,109.658,2,2193.0,0.0,0.0,-0.002,0.0
29,福22转债,113661,2023-10-31 10:00,109.658,109.658,109.658,109.658,0,0.0,0.0,0.0,0.0,0.0
30,福22转债,113661,2023-10-31 10:01,109.658,109.658,109.658,109.658,1,1096.0,0.0,0.0,0.0,0.0
