,债券代码,债券名称,涨跌幅,最新价,最高,最低,今开,涨跌额,换手率,量比,动态市盈率,成交量,成交额,昨日收盘,总市值,流通市值,行情ID,市场类型,更新时间,最新交易日
0,123209,聚隆转债,57.3,157.3,157.3,130.0,130.0,57.3,13.86,-,-,30288,44397879.5,100.0,343700500,343700500,0.123209,深A,2023-08-17 15:34:12,2023-08-17
1,111016,神通转债,8.22,204.282,210.395,195.322,205.0,15.522,231.25,11.95,-,1334338,2709373988.0,188.76,1178707140,1178707140,1.111016,沪A,2023-08-17 16:11:57,2023-08-17
2,123012,万顺转债,7.61,181.44,181.44,168.199,170.094,12.836,197.52,11.78,-,241114,423850687.965,168.604,221489433,221489433,0.123012,深A,2023-08-17 15:34:39,2023-08-17
3,123201,纽泰转债,6.27,187.1,192.92,175.0,176.0,11.039,363.58,2.6,-,1272525,2365805985.815,176.061,654850000,654850000,0.123201,深A,2023-08-17 15:35:03,2023-08-17
4,123206,开能转债,5.0,168.0,168.0,157.451,160.0,8.0,204.7,0.48,-,511755,838646282.908,160.0,420000000,420000000,0.123206,深A,2023-08-17 15:34:09,2023-08-17
5,113519,长久转债,4.94,141.607,144.199,133.226,134.9,6.672,223.39,5.69,-,1553732,2175500530.0,134.935,984892262,984892262,1.113519,沪A,2023-08-17 16:11:15,2023-08-17
6,127072,博实转债,4.24,149.999,150.3,143.501,143.501,6.099,17.92,5.68,-,80624,119796467.106,143.9,674846551,674846551,0.127072,深A,2023-08-17 15:35:03,2023-08-17
7,123200,海泰转债,4.17,201.992,209.727,189.762,194.0,8.081,270.71,1.74,-,1073567,2165656987.765,193.911,801042906,801042906,0.123200,深A,2023-08-17 15:34:33,2023-08-17
8,113626,伯特转债,3.72,249.999,252.7,238.366,241.516,8.955,13.93,1.58,-,108757,269323624.0,241.044,1951395444,1951395444,1.113626,沪A,2023-08-17 16:11:25,2023-08-17
9,123174,精锻转债,3.66,135.8,135.8,129.881,130.9,4.8,10.62,1.43,-,104033,139104727.399,131.0,1330840000,1330840000,0.123174,深A,2023-08-17 15:34:42,2023-08-17
10,123018,溢利转债,3.56,296.2,303.3,284.214,284.214,10.196,492.22,2.92,-,266471,791136708.743,286.004,160351721,160351721,0.123018,深A,2023-08-17 15:34:42,2023-08-17
11,113537,文灿转债,3.48,284.245,285.141,273.751,275.003,9.548,170.92,1.67,-,210774,591978383.0,274.697,350513879,350513879,1.113537,沪A,2023-08-17 16:11:03,2023-08-17
12,127065,瑞鹄转债,3.44,222.75,227.392,213.4,215.0,7.414,250.38,3.35,-,756283,1689951914.45,215.336,672831077,672831077,0.127065,深A,2023-08-17 15:34:48,2023-08-17
13,113672,福蓉转债,3.23,191.767,199.5,183.3,186.28,5.998,174.58,0.74,-,1117305,2158265100.0,185.769,1227308800,1227308800,1.113672,沪A,2023-08-17 16:11:36,2023-08-17
14,127063,贵轮转债,3.21,166.899,168.758,159.683,161.709,5.189,6.05,1.81,-,95316,157223490.132,161.71,2629010572,2629010572,0.127063,深A,2023-08-17 15:34:21,2023-08-17
15,110052,贵广转债,2.84,156.967,162.499,150.497,152.051,4.333,264.76,1.95,-,763090,1202908970.0,152.634,452413898,452413898,1.110052,沪A,2023-08-17 16:11:18,2023-08-17
16,123192,科思转债,2.8,176.302,176.8,168.805,171.499,4.802,7.77,1.52,-,56295,97391764.922,171.5,1278044580,1278044580,0.123192,深A,2023-08-17 15:34:27,2023-08-17
17,113662,豪能转债,2.71,122.461,122.598,119.083,119.227,3.235,3.37,1.61,-,16836,20364743.0,119.226,612301326,612301326,1.113662,沪A,2023-08-17 16:11:57,2023-08-17
18,128120,联诚转债,2.59,128.95,129.489,125.15,126.08,3.25,76.83,6.42,-,199505,255292454.158,125.7,334838404,334838404,0.128120,深A,2023-08-17 15:34:54,2023-08-17
