,债券名称,债券代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,伯特转债,113626,2023-10-18 09:31,213.5,212.142,213.5,210.88,1492,3162372.0,1.24,0.27,0.571,0.35
1,伯特转债,113626,2023-10-18 09:32,212.852,215.15,215.173,212.793,3507,7497249.0,1.12,1.42,3.008,0.81
2,伯特转债,113626,2023-10-18 09:33,215.3,214.851,215.6,213.728,2989,6423065.0,0.87,-0.14,-0.299,0.69
3,伯特转债,113626,2023-10-18 09:34,215.06,214.76,216.213,214.679,3596,7749820.0,0.71,-0.04,-0.091,0.83
4,伯特转债,113626,2023-10-18 09:35,214.72,214.052,214.72,214.028,1790,3835715.0,0.32,-0.33,-0.708,0.42
5,伯特转债,113626,2023-10-18 09:36,214.174,213.56,214.189,213.56,1171,2504063.0,0.29,-0.23,-0.492,0.27
6,伯特转债,113626,2023-10-18 09:37,214.058,213.81,214.13,213.804,837,1791377.0,0.15,0.12,0.25,0.19
7,伯特转债,113626,2023-10-18 09:38,213.951,213.627,214.189,213.508,2092,4472801.0,0.32,-0.09,-0.183,0.49
8,伯特转债,113626,2023-10-18 09:39,213.3,213.456,214.862,213.3,1684,3606625.0,0.73,-0.08,-0.171,0.39
9,伯特转债,113626,2023-10-18 09:40,212.793,210.966,212.793,210.757,2021,4279915.0,0.95,-1.17,-2.49,0.47
10,伯特转债,113626,2023-10-18 09:41,210.882,211.313,211.344,210.458,1673,3527390.0,0.42,0.16,0.347,0.39
11,伯特转债,113626,2023-10-18 09:42,211.516,210.434,211.626,210.35,1211,2553319.0,0.6,-0.42,-0.879,0.28
12,伯特转债,113626,2023-10-18 09:43,210.552,211.212,211.212,210.416,838,1765253.0,0.38,0.37,0.778,0.19
13,伯特转债,113626,2023-10-18 09:44,211.209,211.494,211.886,211.209,586,1239995.0,0.32,0.13,0.282,0.14
