,债券名称,债券代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,江银转债,128034,2023-10-18 09:31,106.06,106.13,106.2,106.012,297,315113.0,0.18,-0.07,-0.07,0.02
1,江银转债,128034,2023-10-18 09:32,106.1,106.1,106.125,106.1,174,184635.0,0.02,-0.03,-0.03,0.01
2,江银转债,128034,2023-10-18 09:33,106.118,106.099,106.118,106.06,138,146417.0,0.05,0.0,-0.001,0.01
3,江银转债,128034,2023-10-18 09:34,106.099,106.107,106.136,106.075,137,145392.0,0.06,0.01,0.008,0.01
4,江银转债,128034,2023-10-18 09:35,106.109,106.123,106.136,106.109,153,162372.0,0.03,0.02,0.016,0.01
5,江银转债,128034,2023-10-18 09:36,106.123,106.09,106.123,106.09,219,232357.0,0.03,-0.03,-0.033,0.01
6,江银转债,128034,2023-10-18 09:37,106.052,106.12,106.12,106.052,35,37128.0,0.06,0.03,0.03,0.0
7,江银转债,128034,2023-10-18 09:38,106.087,106.115,106.12,106.087,40,42445.0,0.03,0.0,-0.005,0.0
8,江银转债,128034,2023-10-18 09:39,106.112,106.113,106.113,106.11,51,54116.0,0.0,0.0,-0.002,0.0
9,江银转债,128034,2023-10-18 09:40,106.111,106.06,106.111,106.06,40,42437.0,0.05,-0.05,-0.053,0.0
10,江银转债,128034,2023-10-18 09:41,106.075,106.057,106.075,106.055,24,25454.0,0.02,0.0,-0.003,0.0
11,江银转债,128034,2023-10-18 09:42,106.057,106.057,106.065,106.013,83,88015.0,0.05,0.0,0.0,0.0
12,江银转债,128034,2023-10-18 09:43,106.053,106.001,106.055,106.001,1023,1084475.0,0.05,-0.05,-0.056,0.06
13,江银转债,128034,2023-10-18 09:44,106.02,106.048,106.063,106.02,32,33934.0,0.04,0.04,0.047,0.0
14,江银转债,128034,2023-10-18 09:45,106.063,106.06,106.063,106.048,45,47726.0,0.01,0.01,0.012,0.0
15,江银转债,128034,2023-10-18 09:46,106.059,106.078,106.078,106.059,120,127304.0,0.02,0.02,0.018,0.01
16,江银转债,128034,2023-10-18 09:47,106.05,106.026,106.08,106.026,28,29699.0,0.05,-0.05,-0.052,0.0
17,江银转债,128034,2023-10-18 09:48,106.026,106.067,106.075,106.026,28,29692.0,0.05,0.04,0.041,0.0
18,江银转债,128034,2023-10-18 09:49,106.067,106.086,106.122,106.033,185,196273.0,0.08,0.02,0.019,0.01
19,江银转债,128034,2023-10-18 09:50,106.051,106.052,106.103,106.051,40,42429.0,0.05,-0.03,-0.034,0.0
20,江银转债,128034,2023-10-18 09:51,106.11,106.12,106.121,106.11,22,23346.0,0.01,0.06,0.068,0.0
21,江银转债,128034,2023-10-18 09:52,106.119,106.023,106.122,106.023,62,65771.0,0.09,-0.09,-0.097,0.0
22,江银转债,128034,2023-10-18 09:53,106.1,106.05,106.122,106.05,22,23340.0,0.07,0.03,0.027,0.0
23,江银转债,128034,2023-10-18 09:54,106.089,106.1,106.1,106.021,20,21206.0,0.07,0.05,0.05,0.0
24,江银转债,128034,2023-10-18 09:55,106.1,106.095,106.1,106.014,36,38192.0,0.08,0.0,-0.005,0.0
25,江银转债,128034,2023-10-18 09:56,106.098,106.12,106.123,106.098,18,19098.0,0.02,0.02,0.025,0.0
26,江银转债,128034,2023-10-18 09:57,106.123,106.121,106.123,106.08,19,20162.0,0.04,0.0,0.001,0.0
27,江银转债,128034,2023-10-18 09:58,106.08,106.121,106.121,106.052,25,26525.0,0.07,0.0,0.0,0.0
28,江银转债,128034,2023-10-18 09:59,106.125,106.1,106.125,106.025,41,43477.0,0.09,-0.02,-0.021,0.0
29,江银转债,128034,2023-10-18 10:00,106.05,106.031,106.1,106.027,26,27569.0,0.07,-0.07,-0.069,0.0
30,江银转债,128034,2023-10-18 10:01,106.1,106.1,106.1,106.031,11,11665.0,0.07,0.07,0.069,0.0
31,江银转债,128034,2023-10-18 10:02,106.051,106.115,106.115,106.051,17,18037.0,0.06,0.01,0.015,0.0
32,江银转债,128034,2023-10-18 10:03,106.115,106.058,106.117,106.058,11,11671.0,0.06,-0.05,-0.057,0.0
33,江银转债,128034,2023-10-18 10:04,106.117,106.092,106.117,106.092,3,3183.0,0.02,0.03,0.034,0.0
34,江银转债,128034,2023-10-18 10:05,106.092,106.091,106.092,106.04,108,114537.0,0.05,0.0,-0.001,0.01
35,江银转债,128034,2023-10-18 10:06,106.091,106.09,106.091,106.09,3,3182.0,0.0,0.0,-0.001,0.0
36,江银转债,128034,2023-10-18 10:07,106.089,106.088,106.089,106.088,3,3182.0,0.0,0.0,-0.002,0.0
37,江银转债,128034,2023-10-18 10:08,106.041,106.089,106.089,106.041,3,3182.0,0.05,0.0,0.001,0.0
38,江银转债,128034,2023-10-18 10:09,106.089,106.089,106.089,106.041,5,5303.0,0.05,0.0,0.0,0.0
39,江银转债,128034,2023-10-18 10:10,106.04,106.087,106.087,106.04,18,19088.0,0.04,0.0,-0.002,0.0
40,江银转债,128034,2023-10-18 10:11,106.087,106.089,106.089,106.087,3,3182.0,0.0,0.0,0.002,0.0
41,江银转债,128034,2023-10-18 10:12,106.089,106.089,106.089,106.089,3,3182.0,0.0,0.0,0.0,0.0
42,江银转债,128034,2023-10-18 10:13,106.089,106.089,106.089,106.089,2,2121.0,0.0,0.0,0.0,0.0
43,江银转债,128034,2023-10-18 10:14,106.091,106.091,106.091,106.034,4,4243.0,0.05,0.0,0.002,0.0
44,江银转债,128034,2023-10-18 10:15,106.091,106.089,106.091,106.089,3,3182.0,0.0,0.0,-0.002,0.0
45,江银转债,128034,2023-10-18 10:16,106.089,106.089,106.089,106.089,2,2121.0,0.0,0.0,0.0,0.0
46,江银转债,128034,2023-10-18 10:17,106.089,106.089,106.089,106.089,3,3182.0,0.0,0.0,0.0,0.0
47,江银转债,128034,2023-10-18 10:18,106.089,106.087,106.089,106.033,353,374242.0,0.05,0.0,-0.002,0.02
48,江银转债,128034,2023-10-18 10:19,106.087,106.08,106.087,106.08,21,22278.0,0.01,-0.01,-0.007,0.0
49,江银转债,128034,2023-10-18 10:20,106.079,106.075,106.079,106.075,4,4243.0,0.0,0.0,-0.005,0.0
50,江银转债,128034,2023-10-18 10:21,106.045,106.045,106.045,106.045,3,3181.0,0.0,-0.03,-0.03,0.0
51,江银转债,128034,2023-10-18 10:22,106.045,106.038,106.045,106.038,2,2120.0,0.01,-0.01,-0.007,0.0
52,江银转债,128034,2023-10-18 10:23,106.038,106.003,106.06,106.003,431,456922.0,0.05,-0.03,-0.035,0.02
53,江银转债,128034,2023-10-18 10:24,106.025,106.075,106.075,106.025,18,19085.0,0.05,0.07,0.072,0.0
54,江银转债,128034,2023-10-18 10:25,106.074,106.073,106.074,106.07,3,3182.0,0.0,0.0,-0.002,0.0
55,江银转债,128034,2023-10-18 10:26,106.074,106.052,106.074,106.052,6,6364.0,0.02,-0.02,-0.021,0.0
56,江银转债,128034,2023-10-18 10:27,106.06,106.06,106.06,106.06,4,4242.0,0.0,0.01,0.008,0.0
57,江银转债,128034,2023-10-18 10:28,106.06,106.052,106.06,106.052,3,3181.0,0.01,-0.01,-0.008,0.0
58,江银转债,128034,2023-10-18 10:29,106.013,106.013,106.013,106.013,6,6360.0,0.0,-0.04,-0.039,0.0
59,江银转债,128034,2023-10-18 10:30,106.013,106.013,106.013,106.013,0,0.0,0.0,0.0,0.0,0.0
60,江银转债,128034,2023-10-18 10:31,106.013,106.013,106.013,106.013,0,0.0,0.0,0.0,0.0,0.0
